,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18946,18942,19004,19007,986.0,58,65,116.0,130,,,14.0,14.0,10.76923076923077
GDN0005,Pause,42,42,42,19282,19282,19774,19774,19439,19435,19497,19511,980.0,58,76,116.0,152,,,36.0,36.0,23.684210526315788
GDN0005,Pause,44,44,44,20256,20256,20722,20722,20407,20403,20479,20471,920.0,72,68,144.0,136,,,-8.0,8.0,5.88235294117647
GDN0005,Pause,45,45,45,20722,20722,21174,21174,20867,20863,20937,20929,894.0,70,66,140.0,132,,,-8.0,8.0,6.0606060606060606
GDN0005,Pause,46,46,46,21174,21174,21621,21621,21314,21310,21394,21379,896.0,80,69,160.0,138,,,-22.0,22.0,15.942028985507244
GDN0005,Pause,47,47,47,21621,21621,22096,22096,21762,21759,21837,21830,980.0,75,71,150.0,142,,,-8.0,8.0,5.633802816901409
GDN0005,Pause,48,48,48,22096,22096,22600,22600,22252,22249,22328,22323,1022.0,76,74,152.0,148,,,-4.0,4.0,2.7027027027027026
GDN0005,Pause,49,49,49,22600,22600,23107,23107,22763,22759,22830,22816,1010.0,67,57,134.0,114,,,-20.0,20.0,17.543859649122805
GDN0005,Pause,50,50,50,23107,23107,23606,23606,23268,23264,23331,23308,990.0,63,44,126.0,88,,,-38.0,38.0,43.18181818181818
GDN0005,Pause,51,51,51,23606,23606,24100,24100,23763,23760,23821,23828,988.0,58,68,116.0,136,,,20.0,20.0,14.705882352941178
GDN0005,Pause,52,52,52,24100,24100,24577,24577,24257,24253,24323,24311,936.0,66,58,132.0,116,,,-16.0,16.0,13.793103448275861
GDN0005,Pause,53,53,53,24577,24577,25024,25024,24725,24721,24792,24793,872.0,67,72,134.0,144,,,10.0,10.0,6.944444444444445
GDN0005,Pause,54,54,54,25024,25024,25455,25455,25161,25158,25231,25225,854.0,70,67,140.0,134,,,-6.0,6.0,4.477611940298507
GDN0005,Pause,55,55,55,25455,25455,25880,25880,25588,25584,25659,25653,848.0,71,69,142.0,138,,,-4.0,4.0,2.898550724637681
GDN0005,Pause,56,56,56,25880,25880,26338,26338,26012,26008,26084,26077,954.0,72,69,144.0,138,,,-6.0,6.0,4.3478260869565215
GDN0005,Pause,57,57,57,26338,26338,26827,26827,26489,26485,26562,26550,992.0,73,65,146.0,130,,,-16.0,16.0,12.307692307692308
GDN0005,Pause,58,58,58,26827,26827,27289,27289,26985,26981,27045,27053,886.0,60,72,120.0,144,,,24.0,24.0,16.666666666666664
GDN0005,Pause,59,59,59,27289,27289,27731,27731,27428,27424,27491,27488,884.0,63,64,126.0,128,,,2.0,2.0,1.5625
GDN0005,Pause,60,60,60,27731,27731,28188,28188,27870,27866,27927,27946,930.0,57,80,114.0,160,,,46.0,46.0,28.749999999999996
GDN0005,Pause,61,61,61,28188,28188,28672,28672,28335,28331,28391,28395,988.0,56,64,112.0,128,,,16.0,16.0,12.5
GDN0005,Pause,62,62,62,28672,28672,29172,29172,28829,28825,28888,28905,1006.0,59,80,118.0,160,,,42.0,42.0,26.25
GDN0005,Pause,63,63,63,29172,29172,29656,29656,29332,29329,29401,29389,948.0,69,60,138.0,120,,,-18.0,18.0,15.0
GDN0005,Valsalva,0,0,0,403,403,859,859,547,543,598,619,912.0,51,76,102.0,152,,,50.0,50.0,32.89473684210527
GDN0005,Valsalva,1,1,1,859,859,1310,1310,1003,999,1068,1075,896.0,65,76,130.0,152,,,22.0,22.0,14.473684210526317
GDN0005,Valsalva,2,2,2,1310,1310,1770,1770,1451,1448,1522,1518,932.0,71,70,142.0,140,,,-2.0,2.0,1.4285714285714286
GDN0005,Valsalva,3,3,3,1770,1770,2256,2256,1917,1913,1993,1981,994.0,76,68,152.0,136,,,-16.0,16.0,11.76470588235294
GDN0005,Valsalva,4,4,4,2256,2256,2754,2754,2414,2410,2487,2491,998.0,73,81,146.0,162,,,16.0,16.0,9.876543209876543
GDN0005,Valsalva,5,5,5,2754,2754,3244,3244,2913,2909,2976,2987,970.0,63,78,126.0,156,,,30.0,30.0,19.230769230769234
GDN0005,Valsalva,6,6,6,3244,3244,3722,3722,3398,3394,3469,3465,948.0,71,71,142.0,142,,,0.0,0.0,0.0
GDN0005,Valsalva,7,7,7,3722,3722,4174,4174,3872,3868,3930,3942,880.0,58,74,116.0,148,,,32.0,32.0,21.62162162162162
GDN0005,Valsalva,8,8,8,4174,4174,4606,4606,4312,4309,4378,4377,854.0,66,68,132.0,136,,,4.0,4.0,2.941176470588235
GDN0005,Valsalva,9,9,9,4606,4606,5036,5036,4739,4736,4800,4810,864.0,61,74,122.0,148,,,26.0,26.0,17.56756756756757
GDN0005,Valsalva,10,10,10,5036,5036,5495,5495,5171,5168,5232,5247,948.0,61,79,122.0,158,,,36.0,36.0,22.78481012658228
GDN0005,Valsalva,11,11,11,5495,5495,5980,5980,5645,5641,5709,5721,980.0,64,80,128.0,160,,,32.0,32.0,20.0
GDN0005,Valsalva,12,12,12,5980,5980,6479,6479,6135,6131,6197,6215,1008.0,62,84,124.0,168,,,44.0,44.0,26.190476190476193
GDN0005,Valsalva,13,13,13,6479,6479,6977,6977,6639,6635,6711,6709,992.0,72,74,144.0,148,,,4.0,4.0,2.7027027027027026
GDN0005,Valsalva,14,14,14,6977,6977,7456,7456,7135,7132,7207,7200,938.0,72,68,144.0,136,,,-8.0,8.0,5.88235294117647
GDN0005,Valsalva,15,15,15,7456,7456,7921,7921,7604,7600,7676,7671,926.0,72,71,144.0,142,,,-2.0,2.0,1.4084507042253522
GDN0005,Valsalva,16,16,16,7921,7921,8402,8402,8067,8063,8128,8140,980.0,61,77,122.0,154,,,32.0,32.0,20.77922077922078
GDN0005,Valsalva,17,17,17,8402,8402,8893,8893,8557,8553,8619,8629,984.0,62,76,124.0,152,,,28.0,28.0,18.421052631578945
GDN0005,Valsalva,18,18,18,8893,8893,9378,9378,9049,9046,9111,9121,962.0,62,75,124.0,150,,,26.0,26.0,17.333333333333336
GDN0005,Valsalva,19,19,19,9378,9378,9838,9838,9530,9526,9574,9606,900.0,44,80,88.0,160,,,72.0,72.0,45.0
GDN0005,Valsalva,20,20,20,9838,9838,10275,10275,9980,9976,10044,10038,858.0,64,62,128.0,124,,,-4.0,4.0,3.225806451612903
GDN0005,Valsalva,21,21,21,10275,10275,10707,10707,10409,10406,10476,10472,868.0,67,66,134.0,132,,,-2.0,2.0,1.5151515151515151
GDN0005,Valsalva,22,22,22,10707,10707,11163,11163,10843,10839,10911,10897,936.0,68,58,136.0,116,,,-20.0,20.0,17.24137931034483
GDN0005,Valsalva,23,23,23,11163,11163,11648,11648,11311,11308,11383,11376,988.0,72,68,144.0,136,,,-8.0,8.0,5.88235294117647
GDN0005,Valsalva,24,24,24,11648,11648,12153,12153,11805,11801,11863,11879,1022.0,58,78,116.0,156,,,40.0,40.0,25.64102564102564
GDN0005,Valsalva,25,25,25,12153,12153,12658,12658,12316,12312,12375,12386,1002.0,59,74,118.0,148,,,30.0,30.0,20.27027027027027
GDN0005,Valsalva,26,26,26,12658,12658,13146,13146,12817,12813,12870,12881,964.0,53,68,106.0,136,,,30.0,30.0,22.058823529411764
GDN0005,Valsalva,27,27,27,13146,13146,13609,13609,13299,13295,13368,13353,906.0,69,58,138.0,116,,,-22.0,22.0,18.96551724137931
GDN0005,Valsalva,28,28,28,13609,13609,14066,14066,13752,13749,13820,13810,918.0,68,61,136.0,122,,,-14.0,14.0,11.475409836065573
GDN0005,Valsalva,29,29,29,14066,14066,14518,14518,14211,14207,14280,14276,894.0,69,69,138.0,138,,,0.0,0.0,0.0
GDN0005,Valsalva,30,30,30,14518,14518,14942,14942,14658,14654,14706,14735,824.0,48,81,96.0,162,,,66.0,66.0,40.74074074074074
GDN0005,Valsalva,31,31,31,14942,14942,15354,15354,15070,15066,15130,15149,826.0,60,83,120.0,166,,,46.0,46.0,27.710843373493976
GDN0005,Valsalva,32,32,32,15354,15354,15776,15776,15483,15479,15554,15566,852.0,71,87,142.0,174,,,32.0,32.0,18.39080459770115
GDN0005,Valsalva,33,33,33,15776,15776,16204,16204,15909,15905,15959,15975,858.0,50,70,100.0,140,,,40.0,40.0,28.57142857142857
GDN0005,Valsalva,34,34,34,16204,16204,16648,16648,16338,16334,16388,16394,906.0,50,60,100.0,120,,,20.0,20.0,16.666666666666664
GDN0005,Valsalva,35,35,35,16648,16648,17135,17135,16791,16787,16864,16856,1008.0,73,69,146.0,138,,,-8.0,8.0,5.797101449275362
GDN0005,Valsalva,36,36,36,17135,17135,17633,17633,17295,17291,17362,17368,990.0,67,77,134.0,154,,,20.0,20.0,12.987012987012985
GDN0005,Valsalva,37,37,37,17633,17633,18112,18112,17790,17787,17848,17867,942.0,58,80,116.0,160,,,44.0,44.0,27.500000000000004
GDN0005,Valsalva,38,38,38,18112,18112,18570,18570,18261,18257,18330,18323,900.0,69,66,138.0,132,,,-6.0,6.0,4.545454545454546
GDN0005,Valsalva,39,39,39,18570,18570,19022,19022,18711,18707,18771,18781,908.0,60,74,120.0,148,,,28.0,28.0,18.91891891891892
GDN0005,Valsalva,40,40,40,19022,19022,19483,19483,19165,19161,19238,19224,930.0,73,63,146.0,126,,,-20.0,20.0,15.873015873015872
GDN0005,Valsalva,41,41,41,19483,19483,19945,19945,19630,19626,19691,19697,920.0,61,71,122.0,142,,,20.0,20.0,14.084507042253522
GDN0005,Valsalva,42,42,42,19945,19945,20408,20408,20090,20086,20149,20171,930.0,59,85,118.0,170,,,52.0,52.0,30.58823529411765
GDN0005,Valsalva,43,43,43,20408,20408,20856,20856,20555,20551,20618,20629,876.0,63,78,126.0,156,,,30.0,30.0,19.230769230769234
GDN0005,Valsalva,44,44,44,20856,20856,21292,21292,20993,20990,21063,21053,872.0,70,63,140.0,126,,,-14.0,14.0,11.11111111111111
GDN0005,Valsalva,45,45,45,21292,21292,21754,21754,21429,21426,21499,21492,952.0,70,66,140.0,132,,,-8.0,8.0,6.0606060606060606
GDN0005,Valsalva,46,46,46,21754,21754,22254,22254,21905,21901,21977,21970,1024.0,72,69,144.0,138,,,-6.0,6.0,4.3478260869565215
GDN0005,Valsalva,47,47,47,22254,22254,22768,22768,22417,22413,22487,22482,1030.0,70,69,140.0,138,,,-2.0,2.0,1.4492753623188406
GDN0005,Valsalva,48,48,48,22768,22768,23272,23272,22932,22927,22987,22995,996.0,55,68,110.0,136,,,26.0,26.0,19.11764705882353
GDN0005,Valsalva,49,49,49,23272,23272,23750,23750,23430,23426,23497,23486,936.0,67,60,134.0,120,,,-14.0,14.0,11.666666666666666
GDN0005,Valsalva,50,50,50,23750,23750,24232,24232,23898,23894,23968,23965,980.0,70,71,140.0,142,,,2.0,2.0,1.4084507042253522
GDN0005,Valsalva,51,51,51,24232,24232,24736,24736,24388,24384,24461,24455,1022.0,73,71,146.0,142,,,-4.0,4.0,2.8169014084507045
GDN0005,Valsalva,52,52,52,24736,24736,25250,25250,24899,24895,24959,24970,1032.0,60,75,120.0,150,,,30.0,30.0,20.0
GDN0005,Valsalva,53,53,53,25250,25250,25751,25751,25415,25411,25472,25471,986.0,57,60,114.0,120,,,6.0,6.0,5.0
GDN0005,Valsalva,54,54,54,25751,25751,26226,26226,25908,25905,25977,25971,928.0,69,66,138.0,132,,,-6.0,6.0,4.545454545454546
GDN0005,Valsalva,55,55,55,26226,26226,26702,26702,26372,26368,26435,26441,966.0,63,73,126.0,146,,,20.0,20.0,13.698630136986301
GDN0005,Valsalva,56,56,56,26702,26702,27202,27202,26855,26851,26926,26916,1018.0,71,65,142.0,130,,,-12.0,12.0,9.230769230769232
GDN0005,Valsalva,57,57,57,27202,27202,27708,27708,27364,27360,27429,27441,1008.0,65,81,130.0,162,,,32.0,32.0,19.753086419753085
GDN0005,Valsalva,58,58,58,27708,27708,28179,28179,27868,27864,27938,27932,908.0,70,68,140.0,136,,,-4.0,4.0,2.941176470588235
GDN0005,Valsalva,59,59,59,28179,28179,28623,28623,28322,28318,28376,28397,876.0,54,79,108.0,158,,,50.0,50.0,31.645569620253166
GDN0005,Valsalva,60,60,60,28623,28623,29064,29064,28760,28756,28817,28833,886.0,57,77,114.0,154,,,40.0,40.0,25.97402597402597
GDN0005,Valsalva,61,61,61,29064,29064,29500,29500,29203,29199,29246,29282,866.0,43,83,86.0,166,,,80.0,80.0,48.19277108433735
GDN0005,Valsalva,62,62,62,29500,29500,29933,29933,29636,29633,29701,29692,,65,59,130.0,118,,,-12.0,12.0,10.16949152542373
GDN0005,HoldingBreath,0,0,0,346,346,771,771,479,476,565,540,850.0,86,64,172.0,128,,,-44.0,44.0,34.375
GDN0005,HoldingBreath,1,1,1,771,771,1173,1173,904,901,941,973,778.0,37,72,74.0,144,,,70.0,70.0,48.61111111111111
GDN0005,HoldingBreath,3,3,3,1553,1553,1926,1926,1668,1664,1744,1741,746.0,76,77,152.0,154,,,2.0,2.0,1.2987012987012987
GDN0005,HoldingBreath,4,4,4,1926,1926,2306,2306,2041,2036,2123,2121,766.0,82,85,164.0,170,,,6.0,6.0,3.5294117647058822
GDN0005,HoldingBreath,5,5,5,2306,2306,2697,2697,2424,2420,2505,2499,790.0,81,79,162.0,158,,,-4.0,4.0,2.5316455696202533
GDN0005,HoldingBreath,6,6,6,2697,2697,3085,3085,2819,2815,2865,2892,768.0,46,77,92.0,154,,,62.0,62.0,40.25974025974026
GDN0005,HoldingBreath,7,7,7,3085,3085,3487,3487,3203,3198,3252,3279,826.0,49,81,98.0,162,,,64.0,64.0,39.50617283950617
GDN0005,HoldingBreath,9,9,9,3909,3909,4332,4332,4042,4038,4080,4117,844.0,38,79,76.0,158,,,82.0,82.0,51.89873417721519
GDN0005,HoldingBreath,10,10,10,4332,4332,4741,4741,4464,4460,4527,4521,802.0,63,61,126.0,122,,,-4.0,4.0,3.278688524590164
GDN0005,HoldingBreath,11,11,11,4741,4741,5131,5131,4865,4862,4930,4920,770.0,65,58,130.0,116,,,-14.0,14.0,12.068965517241379
GDN0005,HoldingBreath,12,12,12,5131,5131,5516,5516,5250,5247,5322,5307,770.0,72,60,144.0,120,,,-24.0,24.0,20.0
GDN0005,HoldingBreath,13,13,13,5516,5516,5913,5913,5635,5632,5703,5703,806.0,68,71,136.0,142,,,6.0,6.0,4.225352112676056
GDN0005,HoldingBreath,15,15,15,6342,6342,6814,6814,6481,6478,6547,6538,974.0,66,60,132.0,120,,,-12.0,12.0,10.0
GDN0005,HoldingBreath,16,16,16,6814,6814,7308,7308,6968,6964,7042,7035,996.0,74,71,148.0,142,,,-6.0,6.0,4.225352112676056
GDN0005,HoldingBreath,17,17,17,7308,7308,7799,7799,7466,7462,7536,7528,974.0,70,66,140.0,132,,,-8.0,8.0,6.0606060606060606
GDN0005,HoldingBreath,18,18,18,7799,7799,8261,8261,7953,7949,8016,8004,898.0,63,55,126.0,110,,,-16.0,16.0,14.545454545454545
GDN0005,HoldingBreath,19,19,19,8261,8261,8692,8692,8402,8398,8463,8472,844.0,61,74,122.0,148,,,26.0,26.0,17.56756756756757
GDN0005,HoldingBreath,20,20,20,8692,8692,9119,9119,8824,8820,8879,8894,858.0,55,74,110.0,148,,,38.0,38.0,25.675675675675674
GDN0005,HoldingBreath,21,21,21,9119,9119,9542,9542,9253,9249,9316,9305,840.0,63,56,126.0,112,,,-14.0,14.0,12.5
GDN0005,HoldingBreath,22,22,22,9542,9542,9955,9955,9673,9669,9737,9739,818.0,64,70,128.0,140,,,12.0,12.0,8.571428571428571
GDN0005,HoldingBreath,23,23,23,9955,9955,10372,10372,10082,10079,10144,10143,844.0,62,64,124.0,128,,,4.0,4.0,3.125
GDN0005,HoldingBreath,24,24,24,10372,10372,10800,10800,10504,10499,10565,10577,862.0,61,78,122.0,156,,,34.0,34.0,21.794871794871796
GDN0005,HoldingBreath,25,25,25,10800,10800,11243,11243,10935,10931,10990,11009,898.0,55,78,110.0,156,,,46.0,46.0,29.48717948717949
GDN0005,HoldingBreath,26,26,26,11243,11243,11695,11695,11384,11380,11445,11439,908.0,61,59,122.0,118,,,-4.0,4.0,3.389830508474576
GDN0005,HoldingBreath,27,27,27,11695,11695,12141,12141,11838,11834,11899,11901,882.0,61,67,122.0,134,,,12.0,12.0,8.955223880597014
GDN0005,HoldingBreath,28,28,28,12141,12141,12567,12567,12279,12276,12344,12336,838.0,65,60,130.0,120,,,-10.0,10.0,8.333333333333332
GDN0005,HoldingBreath,29,29,29,12567,12567,12980,12980,12698,12695,12769,12762,818.0,71,67,142.0,134,,,-8.0,8.0,5.970149253731343
GDN0005,HoldingBreath,30,30,30,12980,12980,13397,13397,13107,13103,13174,13164,842.0,67,61,134.0,122,,,-12.0,12.0,9.836065573770492
GDN0005,HoldingBreath,31,31,31,13397,13397,13815,13815,13528,13524,13597,13589,834.0,69,65,138.0,130,,,-8.0,8.0,6.153846153846154
GDN0005,HoldingBreath,32,32,32,13815,13815,14237,14237,13945,13941,14010,13988,848.0,65,47,130.0,94,,,-36.0,36.0,38.297872340425535
GDN0005,HoldingBreath,33,33,33,14237,14237,14666,14666,14369,14365,14436,14427,864.0,67,62,134.0,124,,,-10.0,10.0,8.064516129032258
GDN0005,HoldingBreath,34,34,34,14666,14666,15079,15079,14801,14797,14867,14854,806.0,66,57,132.0,114,,,-18.0,18.0,15.789473684210526
GDN0005,HoldingBreath,35,35,35,15079,15079,15472,15472,15204,15200,15267,15257,776.0,63,57,126.0,114,,,-12.0,12.0,10.526315789473683
GDN0005,HoldingBreath,36,36,36,15472,15472,15858,15858,15592,15589,15661,15650,768.0,69,61,138.0,122,,,-16.0,16.0,13.114754098360656
GDN0005,HoldingBreath,37,37,37,15858,15858,16244,16244,15976,15973,16047,16038,776.0,71,65,142.0,130,,,-12.0,12.0,9.230769230769232
GDN0005,HoldingBreath,38,38,38,16244,16244,16642,16642,16364,16360,16431,16426,806.0,67,66,134.0,132,,,-2.0,2.0,1.5151515151515151
GDN0005,HoldingBreath,39,39,39,16642,16642,17063,17063,16767,16764,16837,16827,862.0,70,63,140.0,126,,,-14.0,14.0,11.11111111111111
GDN0005,HoldingBreath,40,40,40,17063,17063,17506,17506,17198,17194,17268,17252,900.0,70,58,140.0,116,,,-24.0,24.0,20.689655172413794
GDN0005,HoldingBreath,41,41,41,17506,17506,17962,17962,17648,17645,17720,17713,918.0,72,68,144.0,136,,,-8.0,8.0,5.88235294117647
GDN0005,HoldingBreath,42,42,42,17962,17962,18422,18422,18107,18103,18180,18174,920.0,73,71,146.0,142,,,-4.0,4.0,2.8169014084507045
GDN0005,HoldingBreath,43,43,43,18422,18422,18887,18887,18567,18564,18638,18628,934.0,71,64,142.0,128,,,-14.0,14.0,10.9375
GDN0005,HoldingBreath,44,44,44,18887,18887,19359,19359,19034,19031,19105,19096,950.0,71,65,142.0,130,,,-12.0,12.0,9.230769230769232
GDN0005,HoldingBreath,45,45,45,19359,19359,19836,19836,19509,19506,19580,19571,958.0,71,65,142.0,130,,,-12.0,12.0,9.230769230769232
GDN0005,HoldingBreath,46,46,46,19836,19836,20316,20316,19988,19984,20061,20057,960.0,73,73,146.0,146,,,0.0,0.0,0.0
GDN0005,HoldingBreath,47,47,47,20316,20316,20795,20795,20468,20464,20541,20536,958.0,73,72,146.0,144,,,-2.0,2.0,1.3888888888888888
GDN0005,HoldingBreath,48,48,48,20795,20795,21269,21269,20947,20943,21017,21013,942.0,70,70,140.0,140,,,0.0,0.0,0.0
GDN0005,HoldingBreath,49,49,49,21269,21269,21736,21736,21418,21415,21489,21477,930.0,71,62,142.0,124,,,-18.0,18.0,14.516129032258066
GDN0005,HoldingBreath,50,50,50,21736,21736,22195,22195,21883,21879,21954,21948,912.0,71,69,142.0,138,,,-4.0,4.0,2.898550724637681
GDN0005,HoldingBreath,51,51,51,22195,22195,22648,22648,22339,22336,22414,22408,902.0,75,72,150.0,144,,,-6.0,6.0,4.166666666666666
GDN0005,HoldingBreath,52,52,52,22648,22648,23104,23104,22790,22786,22862,22859,918.0,72,73,144.0,146,,,2.0,2.0,1.36986301369863
GDN0005,HoldingBreath,53,53,53,23104,23104,23564,23564,23249,23245,23320,23319,920.0,71,74,142.0,148,,,6.0,6.0,4.054054054054054
GDN0005,HoldingBreath,54,54,54,23564,23564,24021,24021,23709,23705,23779,23762,910.0,70,57,140.0,114,,,-26.0,26.0,22.807017543859647
GDN0005,HoldingBreath,55,55,55,24021,24021,24475,24475,24164,24160,24237,24232,908.0,73,72,146.0,144,,,-2.0,2.0,1.3888888888888888
GDN0005,HoldingBreath,56,56,56,24475,24475,24932,24932,24618,24614,24693,24687,918.0,75,73,150.0,146,,,-4.0,4.0,2.73972602739726
GDN0005,HoldingBreath,57,57,57,24932,24932,25386,25386,25077,25073,25131,25144,902.0,54,71,108.0,142,,,34.0,34.0,23.943661971830984
GDN0005,HoldingBreath,58,58,58,25386,25386,25841,25841,25528,25525,25597,25586,914.0,69,61,138.0,122,,,-16.0,16.0,13.114754098360656
GDN0005,HoldingBreath,59,59,59,25841,25841,26303,26303,25985,25981,26055,26042,930.0,70,61,140.0,122,,,-18.0,18.0,14.754098360655737
GDN0005,HoldingBreath,60,60,60,26303,26303,26767,26767,26450,26445,26520,26515,926.0,70,70,140.0,140,,,0.0,0.0,0.0
