,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18447,18446,18528,18522,992.0,81,76,162.0,152,,,-10.0,10.0,6.578947368421052
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18943,18942,19023,19007,986.0,80,65,160.0,130,,,-30.0,30.0,23.076923076923077
GDN0005,Pause,42,42,42,19282,19282,19774,19774,19436,19435,19517,19511,980.0,81,76,162.0,152,,,-10.0,10.0,6.578947368421052
GDN0005,Pause,44,44,44,20256,20256,20722,20722,20393,20403,20480,20471,920.0,87,68,174.0,136,,,-38.0,38.0,27.941176470588236
GDN0005,Pause,45,45,45,20722,20722,21174,21174,20864,20863,20947,20929,894.0,83,66,166.0,132,,,-34.0,34.0,25.757575757575758
GDN0005,Pause,46,46,46,21174,21174,21621,21621,21311,21310,21388,21379,896.0,77,69,154.0,138,,,-16.0,16.0,11.594202898550725
GDN0005,Pause,47,47,47,21621,21621,22096,22096,21759,21759,21835,21830,980.0,76,71,152.0,142,,,-10.0,10.0,7.042253521126761
GDN0005,Pause,48,48,48,22096,22096,22600,22600,22250,22249,22328,22323,1022.0,78,74,156.0,148,,,-8.0,8.0,5.405405405405405
GDN0005,Pause,49,49,49,22600,22600,23107,23107,22760,22759,22835,22816,1010.0,75,57,150.0,114,,,-36.0,36.0,31.57894736842105
GDN0005,Pause,50,50,50,23107,23107,23606,23606,23265,23264,23343,23308,990.0,78,44,156.0,88,,,-68.0,68.0,77.27272727272727
GDN0005,Pause,51,51,51,23606,23606,24100,24100,23761,23760,23841,23828,988.0,80,68,160.0,136,,,-24.0,24.0,17.647058823529413
GDN0005,Pause,52,52,52,24100,24100,24577,24577,24254,24253,24325,24311,936.0,71,58,142.0,116,,,-26.0,26.0,22.413793103448278
GDN0005,Pause,53,53,53,24577,24577,25024,25024,24722,24721,24799,24793,872.0,77,72,154.0,144,,,-10.0,10.0,6.944444444444445
GDN0005,Pause,54,54,54,25024,25024,25455,25455,25159,25158,25231,25225,854.0,72,67,144.0,134,,,-10.0,10.0,7.462686567164178
GDN0005,Pause,55,55,55,25455,25455,25880,25880,25585,25584,25659,25653,848.0,74,69,148.0,138,,,-10.0,10.0,7.246376811594203
GDN0005,Pause,56,56,56,25880,25880,26338,26338,26009,26008,26084,26077,954.0,75,69,150.0,138,,,-12.0,12.0,8.695652173913043
GDN0005,Pause,57,57,57,26338,26338,26827,26827,26486,26485,26561,26550,992.0,75,65,150.0,130,,,-20.0,20.0,15.384615384615385
GDN0005,Pause,58,58,58,26827,26827,27289,27289,26982,26981,27060,27053,886.0,78,72,156.0,144,,,-12.0,12.0,8.333333333333332
GDN0005,Pause,59,59,59,27289,27289,27731,27731,27425,27424,27514,27488,884.0,89,64,178.0,128,,,-50.0,50.0,39.0625
GDN0005,Pause,60,60,60,27731,27731,28188,28188,27856,27866,27951,27946,930.0,95,80,190.0,160,,,-30.0,30.0,18.75
GDN0005,Pause,61,61,61,28188,28188,28672,28672,28332,28331,28411,28395,988.0,79,64,158.0,128,,,-30.0,30.0,23.4375
GDN0005,Pause,62,62,62,28672,28672,29172,29172,28826,28825,28909,28905,1006.0,83,80,166.0,160,,,-6.0,6.0,3.75
GDN0005,Pause,63,63,63,29172,29172,29656,29656,,29329,29404,29389,948.0,,60,,120,no_q_peak,,,,
GDN0005,Valsalva,0,0,0,403,403,859,859,544,543,624,619,912.0,80,76,160.0,152,,,-8.0,8.0,5.263157894736842
GDN0005,Valsalva,1,1,1,859,859,1310,1310,1000,999,1077,1075,896.0,77,76,154.0,152,,,-2.0,2.0,1.3157894736842104
GDN0005,Valsalva,2,2,2,1310,1310,1770,1770,1448,1448,1522,1518,932.0,74,70,148.0,140,,,-8.0,8.0,5.714285714285714
GDN0005,Valsalva,3,3,3,1770,1770,2256,2256,1914,1913,1986,1981,994.0,72,68,144.0,136,,,-8.0,8.0,5.88235294117647
GDN0005,Valsalva,4,4,4,2256,2256,2754,2754,2411,2410,2480,2491,998.0,69,81,138.0,162,,,24.0,24.0,14.814814814814813
GDN0005,Valsalva,5,5,5,2754,2754,3244,3244,2910,2909,2991,2987,970.0,81,78,162.0,156,,,-6.0,6.0,3.8461538461538463
GDN0005,Valsalva,6,6,6,3244,3244,3722,3722,3395,3394,3469,3465,948.0,74,71,148.0,142,,,-6.0,6.0,4.225352112676056
GDN0005,Valsalva,7,7,7,3722,3722,4174,4174,3869,3868,3946,3942,880.0,77,74,154.0,148,,,-6.0,6.0,4.054054054054054
GDN0005,Valsalva,8,8,8,4174,4174,4606,4606,4310,4309,4382,4377,854.0,72,68,144.0,136,,,-8.0,8.0,5.88235294117647
GDN0005,Valsalva,9,9,9,4606,4606,5036,5036,4737,4736,4813,4810,864.0,76,74,152.0,148,,,-4.0,4.0,2.7027027027027026
GDN0005,Valsalva,10,10,10,5036,5036,5495,5495,5169,5168,5251,5247,948.0,82,79,164.0,158,,,-6.0,6.0,3.79746835443038
GDN0005,Valsalva,11,11,11,5495,5495,5980,5980,5642,5641,5724,5721,980.0,82,80,164.0,160,,,-4.0,4.0,2.5
GDN0005,Valsalva,12,12,12,5980,5980,6479,6479,6132,6131,6211,6215,1008.0,79,84,158.0,168,,,10.0,10.0,5.952380952380952
GDN0005,Valsalva,13,13,13,6479,6479,6977,6977,6636,6635,6712,6709,992.0,76,74,152.0,148,,,-4.0,4.0,2.7027027027027026
GDN0005,Valsalva,14,14,14,6977,6977,7456,7456,7132,7132,7205,7200,938.0,73,68,146.0,136,,,-10.0,10.0,7.352941176470589
GDN0005,Valsalva,15,15,15,7456,7456,7921,7921,7601,7600,7675,7671,926.0,74,71,148.0,142,,,-6.0,6.0,4.225352112676056
GDN0005,Valsalva,16,16,16,7921,7921,8402,8402,8064,8063,8143,8140,980.0,79,77,158.0,154,,,-4.0,4.0,2.5974025974025974
GDN0005,Valsalva,17,17,17,8402,8402,8893,8893,8554,8553,8633,8629,984.0,79,76,158.0,152,,,-6.0,6.0,3.9473684210526314
GDN0005,Valsalva,18,18,18,8893,8893,9378,9378,9046,9046,9125,9121,962.0,79,75,158.0,150,,,-8.0,8.0,5.333333333333334
GDN0005,Valsalva,19,19,19,9378,9378,9838,9838,9527,9526,9608,9606,900.0,81,80,162.0,160,,,-2.0,2.0,1.25
GDN0005,Valsalva,20,20,20,9838,9838,10275,10275,9977,9976,10053,10038,858.0,76,62,152.0,124,,,-28.0,28.0,22.58064516129032
GDN0005,Valsalva,21,21,21,10275,10275,10707,10707,10407,10406,10481,10472,868.0,74,66,148.0,132,,,-16.0,16.0,12.121212121212121
GDN0005,Valsalva,22,22,22,10707,10707,11163,11163,10840,10839,10915,10897,936.0,75,58,150.0,116,,,-34.0,34.0,29.310344827586203
GDN0005,Valsalva,23,23,23,11163,11163,11648,11648,11308,11308,11383,11376,988.0,75,68,150.0,136,,,-14.0,14.0,10.294117647058822
GDN0005,Valsalva,24,24,24,11648,11648,12153,12153,11802,11801,11883,11879,1022.0,81,78,162.0,156,,,-6.0,6.0,3.8461538461538463
GDN0005,Valsalva,25,25,25,12153,12153,12658,12658,12313,12312,12392,12386,1002.0,79,74,158.0,148,,,-10.0,10.0,6.756756756756757
GDN0005,Valsalva,26,26,26,12658,12658,13146,13146,12814,12813,12896,12881,964.0,82,68,164.0,136,,,-28.0,28.0,20.588235294117645
GDN0005,Valsalva,27,27,27,13146,13146,13609,13609,13296,13295,13366,13353,906.0,70,58,140.0,116,,,-24.0,24.0,20.689655172413794
GDN0005,Valsalva,28,28,28,13609,13609,14066,14066,13750,13749,13816,13810,918.0,66,61,132.0,122,,,-10.0,10.0,8.19672131147541
GDN0005,Valsalva,29,29,29,14066,14066,14518,14518,14208,14207,14283,14276,894.0,75,69,150.0,138,,,-12.0,12.0,8.695652173913043
GDN0005,Valsalva,30,30,30,14518,14518,14942,14942,14655,14654,14740,14735,824.0,85,81,170.0,162,,,-8.0,8.0,4.938271604938271
GDN0005,Valsalva,31,31,31,14942,14942,15354,15354,15067,15066,15153,15149,826.0,86,83,172.0,166,,,-6.0,6.0,3.614457831325301
GDN0005,Valsalva,32,32,32,15354,15354,15776,15776,15480,15479,15568,15566,852.0,88,87,176.0,174,,,-2.0,2.0,1.1494252873563218
GDN0005,Valsalva,33,33,33,15776,15776,16204,16204,15906,15905,15982,15975,858.0,76,70,152.0,140,,,-12.0,12.0,8.571428571428571
GDN0005,Valsalva,34,34,34,16204,16204,16648,16648,16335,16334,16408,16394,906.0,73,60,146.0,120,,,-26.0,26.0,21.666666666666668
GDN0005,Valsalva,35,35,35,16648,16648,17135,17135,16788,16787,16860,16856,1008.0,72,69,144.0,138,,,-6.0,6.0,4.3478260869565215
GDN0005,Valsalva,36,36,36,17135,17135,17633,17633,17292,17291,17371,17368,990.0,79,77,158.0,154,,,-4.0,4.0,2.5974025974025974
GDN0005,Valsalva,37,37,37,17633,17633,18112,18112,17788,17787,17870,17867,942.0,82,80,164.0,160,,,-4.0,4.0,2.5
GDN0005,Valsalva,38,38,38,18112,18112,18570,18570,18259,18257,18343,18323,900.0,84,66,168.0,132,,,-36.0,36.0,27.27272727272727
GDN0005,Valsalva,39,39,39,18570,18570,19022,19022,18708,18707,18785,18781,908.0,77,74,154.0,148,,,-6.0,6.0,4.054054054054054
GDN0005,Valsalva,40,40,40,19022,19022,19483,19483,19162,19161,19240,19224,930.0,78,63,156.0,126,,,-30.0,30.0,23.809523809523807
GDN0005,Valsalva,41,41,41,19483,19483,19945,19945,19627,19626,19702,19697,920.0,75,71,150.0,142,,,-8.0,8.0,5.633802816901409
GDN0005,Valsalva,42,42,42,19945,19945,20408,20408,20087,20086,20174,20171,930.0,87,85,174.0,170,,,-4.0,4.0,2.3529411764705883
GDN0005,Valsalva,43,43,43,20408,20408,20856,20856,20552,20551,20633,20629,876.0,81,78,162.0,156,,,-6.0,6.0,3.8461538461538463
GDN0005,Valsalva,44,44,44,20856,20856,21292,21292,20991,20990,21067,21053,872.0,76,63,152.0,126,,,-26.0,26.0,20.634920634920633
GDN0005,Valsalva,45,45,45,21292,21292,21754,21754,21427,21426,21499,21492,952.0,72,66,144.0,132,,,-12.0,12.0,9.090909090909092
GDN0005,Valsalva,46,46,46,21754,21754,22254,22254,21902,21901,21973,21970,1024.0,71,69,142.0,138,,,-4.0,4.0,2.898550724637681
GDN0005,Valsalva,47,47,47,22254,22254,22768,22768,22414,22413,22487,22482,1030.0,73,69,146.0,138,,,-8.0,8.0,5.797101449275362
GDN0005,Valsalva,48,48,48,22768,22768,23272,23272,22928,22927,23002,22995,996.0,74,68,148.0,136,,,-12.0,12.0,8.823529411764707
GDN0005,Valsalva,49,49,49,23272,23272,23750,23750,23427,23426,23501,23486,936.0,74,60,148.0,120,,,-28.0,28.0,23.333333333333332
GDN0005,Valsalva,50,50,50,23750,23750,24232,24232,23895,23894,23968,23965,980.0,73,71,146.0,142,,,-4.0,4.0,2.8169014084507045
GDN0005,Valsalva,51,51,51,24232,24232,24736,24736,24385,24384,24460,24455,1022.0,75,71,150.0,142,,,-8.0,8.0,5.633802816901409
GDN0005,Valsalva,52,52,52,24736,24736,25250,25250,24896,24895,24975,24970,1032.0,79,75,158.0,150,,,-8.0,8.0,5.333333333333334
GDN0005,Valsalva,53,53,53,25250,25250,25751,25751,25412,25411,25492,25471,986.0,80,60,160.0,120,,,-40.0,40.0,33.33333333333333
GDN0005,Valsalva,54,54,54,25751,25751,26226,26226,25906,25905,25990,25971,928.0,84,66,168.0,132,,,-36.0,36.0,27.27272727272727
GDN0005,Valsalva,55,55,55,26226,26226,26702,26702,26369,26368,26446,26441,966.0,77,73,154.0,146,,,-8.0,8.0,5.47945205479452
GDN0005,Valsalva,56,56,56,26702,26702,27202,27202,26852,26851,26925,26916,1018.0,73,65,146.0,130,,,-16.0,16.0,12.307692307692308
GDN0005,Valsalva,57,57,57,27202,27202,27708,27708,27361,27360,27434,27441,1008.0,73,81,146.0,162,,,16.0,16.0,9.876543209876543
GDN0005,Valsalva,58,58,58,27708,27708,28179,28179,27864,27864,27939,27932,908.0,75,68,150.0,136,,,-14.0,14.0,10.294117647058822
GDN0005,Valsalva,59,59,59,28179,28179,28623,28623,28319,28318,28401,28397,876.0,82,79,164.0,158,,,-6.0,6.0,3.79746835443038
GDN0005,Valsalva,60,60,60,28623,28623,29064,29064,28757,28756,28837,28833,886.0,80,77,160.0,154,,,-6.0,6.0,3.896103896103896
GDN0005,Valsalva,61,61,61,29064,29064,29500,29500,29200,29199,29284,29282,866.0,84,83,168.0,166,,,-2.0,2.0,1.2048192771084338
GDN0005,Valsalva,62,62,62,29500,29500,29933,29933,,29633,29711,29692,,,59,,118,no_q_peak,,,,
GDN0005,HoldingBreath,0,0,0,346,346,771,771,477,476,546,540,850.0,69,64,138.0,128,,,-10.0,10.0,7.8125
GDN0005,HoldingBreath,1,1,1,771,771,1173,1173,902,901,981,973,778.0,79,72,158.0,144,,,-14.0,14.0,9.722222222222223
GDN0005,HoldingBreath,3,3,3,1553,1553,1926,1926,1665,1664,1746,1741,746.0,81,77,162.0,154,,,-8.0,8.0,5.194805194805195
GDN0005,HoldingBreath,4,4,4,1926,1926,2306,2306,2037,2036,2124,2121,766.0,87,85,174.0,170,,,-4.0,4.0,2.3529411764705883
GDN0005,HoldingBreath,5,5,5,2306,2306,2697,2697,2421,2420,2507,2499,790.0,86,79,172.0,158,,,-14.0,14.0,8.860759493670885
GDN0005,HoldingBreath,6,6,6,2697,2697,3085,3085,2816,2815,2899,2892,768.0,83,77,166.0,154,,,-12.0,12.0,7.792207792207792
GDN0005,HoldingBreath,7,7,7,3085,3085,3487,3487,3199,3198,3284,3279,826.0,85,81,170.0,162,,,-8.0,8.0,4.938271604938271
GDN0005,HoldingBreath,9,9,9,3909,3909,4332,4332,4039,4038,4122,4117,844.0,83,79,166.0,158,,,-8.0,8.0,5.063291139240507
GDN0005,HoldingBreath,10,10,10,4332,4332,4741,4741,4461,4460,4537,4521,802.0,76,61,152.0,122,,,-30.0,30.0,24.59016393442623
GDN0005,HoldingBreath,11,11,11,4741,4741,5131,5131,4862,4862,4932,4920,770.0,70,58,140.0,116,,,-24.0,24.0,20.689655172413794
GDN0005,HoldingBreath,12,12,12,5131,5131,5516,5516,5248,5247,5317,5307,770.0,69,60,138.0,120,,,-18.0,18.0,15.0
GDN0005,HoldingBreath,13,13,13,5516,5516,5913,5913,5633,5632,5708,5703,806.0,75,71,150.0,142,,,-8.0,8.0,5.633802816901409
GDN0005,HoldingBreath,15,15,15,6342,6342,6814,6814,6479,6478,6554,6538,974.0,75,60,150.0,120,,,-30.0,30.0,25.0
GDN0005,HoldingBreath,16,16,16,6814,6814,7308,7308,6965,6964,7041,7035,996.0,76,71,152.0,142,,,-10.0,10.0,7.042253521126761
GDN0005,HoldingBreath,17,17,17,7308,7308,7799,7799,7463,7462,7537,7528,974.0,74,66,148.0,132,,,-16.0,16.0,12.121212121212121
GDN0005,HoldingBreath,18,18,18,7799,7799,8261,8261,7950,7949,8026,8004,898.0,76,55,152.0,110,,,-42.0,42.0,38.18181818181819
GDN0005,HoldingBreath,19,19,19,8261,8261,8692,8692,8399,8398,8478,8472,844.0,79,74,158.0,148,,,-10.0,10.0,6.756756756756757
GDN0005,HoldingBreath,20,20,20,8692,8692,9119,9119,8821,8820,8901,8894,858.0,80,74,160.0,148,,,-12.0,12.0,8.108108108108109
GDN0005,HoldingBreath,21,21,21,9119,9119,9542,9542,9250,9249,9326,9305,840.0,76,56,152.0,112,,,-40.0,40.0,35.714285714285715
GDN0005,HoldingBreath,22,22,22,9542,9542,9955,9955,9670,9669,9744,9739,818.0,74,70,148.0,140,,,-8.0,8.0,5.714285714285714
GDN0005,HoldingBreath,23,23,23,9955,9955,10372,10372,10080,10079,10153,10143,844.0,73,64,146.0,128,,,-18.0,18.0,14.0625
GDN0005,HoldingBreath,24,24,24,10372,10372,10800,10800,10500,10499,10574,10577,862.0,74,78,148.0,156,,,8.0,8.0,5.128205128205128
GDN0005,HoldingBreath,25,25,25,10800,10800,11243,11243,10932,10931,11012,11009,898.0,80,78,160.0,156,,,-4.0,4.0,2.564102564102564
GDN0005,HoldingBreath,26,26,26,11243,11243,11695,11695,11381,11380,11458,11439,908.0,77,59,154.0,118,,,-36.0,36.0,30.508474576271187
GDN0005,HoldingBreath,27,27,27,11695,11695,12141,12141,11835,11834,11910,11901,882.0,75,67,150.0,134,,,-16.0,16.0,11.940298507462686
GDN0005,HoldingBreath,28,28,28,12141,12141,12567,12567,12277,12276,12350,12336,838.0,73,60,146.0,120,,,-26.0,26.0,21.666666666666668
GDN0005,HoldingBreath,29,29,29,12567,12567,12980,12980,12695,12695,12767,12762,818.0,72,67,144.0,134,,,-10.0,10.0,7.462686567164178
GDN0005,HoldingBreath,30,30,30,12980,12980,13397,13397,13094,13103,13174,13164,842.0,80,61,160.0,122,,,-38.0,38.0,31.147540983606557
GDN0005,HoldingBreath,31,31,31,13397,13397,13815,13815,13525,13524,13596,13589,834.0,71,65,142.0,130,,,-12.0,12.0,9.230769230769232
GDN0005,HoldingBreath,32,32,32,13815,13815,14237,14237,13942,13941,14013,13988,848.0,71,47,142.0,94,,,-48.0,48.0,51.06382978723404
GDN0005,HoldingBreath,33,33,33,14237,14237,14666,14666,14366,14365,14435,14427,864.0,69,62,138.0,124,,,-14.0,14.0,11.29032258064516
GDN0005,HoldingBreath,34,34,34,14666,14666,15079,15079,14798,14797,14864,14854,806.0,66,57,132.0,114,,,-18.0,18.0,15.789473684210526
GDN0005,HoldingBreath,35,35,35,15079,15079,15472,15472,15201,15200,15267,15257,776.0,66,57,132.0,114,,,-18.0,18.0,15.789473684210526
GDN0005,HoldingBreath,36,36,36,15472,15472,15858,15858,15590,15589,15663,15650,768.0,73,61,146.0,122,,,-24.0,24.0,19.672131147540984
GDN0005,HoldingBreath,37,37,37,15858,15858,16244,16244,15974,15973,16047,16038,776.0,73,65,146.0,130,,,-16.0,16.0,12.307692307692308
GDN0005,HoldingBreath,38,38,38,16244,16244,16642,16642,16361,16360,16436,16426,806.0,75,66,150.0,132,,,-18.0,18.0,13.636363636363635
GDN0005,HoldingBreath,39,39,39,16642,16642,17063,17063,16765,16764,16838,16827,862.0,73,63,146.0,126,,,-20.0,20.0,15.873015873015872
GDN0005,HoldingBreath,40,40,40,17063,17063,17506,17506,17195,17194,17267,17252,900.0,72,58,144.0,116,,,-28.0,28.0,24.137931034482758
GDN0005,HoldingBreath,41,41,41,17506,17506,17962,17962,17646,17645,17720,17713,918.0,74,68,148.0,136,,,-12.0,12.0,8.823529411764707
GDN0005,HoldingBreath,42,42,42,17962,17962,18422,18422,18104,18103,18178,18174,920.0,74,71,148.0,142,,,-6.0,6.0,4.225352112676056
GDN0005,HoldingBreath,43,43,43,18422,18422,18887,18887,18565,18564,18637,18628,934.0,72,64,144.0,128,,,-16.0,16.0,12.5
GDN0005,HoldingBreath,44,44,44,18887,18887,19359,19359,19032,19031,19105,19096,950.0,73,65,146.0,130,,,-16.0,16.0,12.307692307692308
GDN0005,HoldingBreath,45,45,45,19359,19359,19836,19836,19507,19506,19579,19571,958.0,72,65,144.0,130,,,-14.0,14.0,10.76923076923077
GDN0005,HoldingBreath,46,46,46,19836,19836,20316,20316,19985,19984,20061,20057,960.0,76,73,152.0,146,,,-6.0,6.0,4.10958904109589
GDN0005,HoldingBreath,47,47,47,20316,20316,20795,20795,20465,20464,20540,20536,958.0,75,72,150.0,144,,,-6.0,6.0,4.166666666666666
GDN0005,HoldingBreath,48,48,48,20795,20795,21269,21269,20944,20943,21018,21013,942.0,74,70,148.0,140,,,-8.0,8.0,5.714285714285714
GDN0005,HoldingBreath,49,49,49,21269,21269,21736,21736,21415,21415,21490,21477,930.0,75,62,150.0,124,,,-26.0,26.0,20.967741935483872
GDN0005,HoldingBreath,50,50,50,21736,21736,22195,22195,21880,21879,21955,21948,912.0,75,69,150.0,138,,,-12.0,12.0,8.695652173913043
GDN0005,HoldingBreath,51,51,51,22195,22195,22648,22648,22337,22336,22413,22408,902.0,76,72,152.0,144,,,-8.0,8.0,5.555555555555555
GDN0005,HoldingBreath,52,52,52,22648,22648,23104,23104,22787,22786,22864,22859,918.0,77,73,154.0,146,,,-8.0,8.0,5.47945205479452
GDN0005,HoldingBreath,53,53,53,23104,23104,23564,23564,23246,23245,23322,23319,920.0,76,74,152.0,148,,,-4.0,4.0,2.7027027027027026
GDN0005,HoldingBreath,54,54,54,23564,23564,24021,24021,23706,23705,23783,23762,910.0,77,57,154.0,114,,,-40.0,40.0,35.08771929824561
GDN0005,HoldingBreath,55,55,55,24021,24021,24475,24475,24161,24160,24237,24232,908.0,76,72,152.0,144,,,-8.0,8.0,5.555555555555555
GDN0005,HoldingBreath,56,56,56,24475,24475,24932,24932,24615,24614,24692,24687,918.0,77,73,154.0,146,,,-8.0,8.0,5.47945205479452
GDN0005,HoldingBreath,57,57,57,24932,24932,25386,25386,25074,25073,25150,25144,902.0,76,71,152.0,142,,,-10.0,10.0,7.042253521126761
GDN0005,HoldingBreath,58,58,58,25386,25386,25841,25841,25526,25525,25603,25586,914.0,77,61,154.0,122,,,-32.0,32.0,26.229508196721312
