,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18447,18446,18487,18522,992.0,40,76,80.0,152,,,72.0,72.0,47.368421052631575
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18943,18942,19004,19007,986.0,61,65,122.0,130,,,8.0,8.0,6.153846153846154
GDN0005,Pause,42,42,42,19282,19282,19774,19774,19436,19435,19480,19511,980.0,44,76,88.0,152,,,64.0,64.0,42.10526315789473
GDN0005,Pause,44,44,44,20256,20256,20722,20722,20393,20403,20471,20471,920.0,78,68,156.0,136,,,-20.0,20.0,14.705882352941178
GDN0005,Pause,45,45,45,20722,20722,21174,21174,20864,20863,20935,20929,894.0,71,66,142.0,132,,,-10.0,10.0,7.575757575757576
GDN0005,Pause,46,46,46,21174,21174,21621,21621,21311,21310,21378,21379,896.0,67,69,134.0,138,,,4.0,4.0,2.898550724637681
GDN0005,Pause,47,47,47,21621,21621,22096,22096,21759,21759,21837,21830,980.0,78,71,156.0,142,,,-14.0,14.0,9.859154929577464
GDN0005,Pause,48,48,48,22096,22096,22600,22600,22250,22249,22320,22323,1022.0,70,74,140.0,148,,,8.0,8.0,5.405405405405405
GDN0005,Pause,49,49,49,22600,22600,23107,23107,22760,22759,22815,22816,1010.0,55,57,110.0,114,,,4.0,4.0,3.508771929824561
GDN0005,Pause,50,50,50,23107,23107,23606,23606,23265,23264,23307,23308,990.0,42,44,84.0,88,,,4.0,4.0,4.545454545454546
GDN0005,Pause,51,51,51,23606,23606,24100,24100,23761,23760,23820,23828,988.0,59,68,118.0,136,,,18.0,18.0,13.23529411764706
GDN0005,Pause,52,52,52,24100,24100,24577,24577,24254,24253,24310,24311,936.0,56,58,112.0,116,,,4.0,4.0,3.4482758620689653
GDN0005,Pause,53,53,53,24577,24577,25024,25024,24722,24721,24772,24793,872.0,50,72,100.0,144,,,44.0,44.0,30.555555555555557
GDN0005,Pause,54,54,54,25024,25024,25455,25455,25159,25158,25224,25225,854.0,65,67,130.0,134,,,4.0,4.0,2.9850746268656714
GDN0005,Pause,55,55,55,25455,25455,25880,25880,25585,25584,25649,25653,848.0,64,69,128.0,138,,,10.0,10.0,7.246376811594203
GDN0005,Pause,56,56,56,25880,25880,26338,26338,26009,26008,26076,26077,954.0,67,69,134.0,138,,,4.0,4.0,2.898550724637681
GDN0005,Pause,57,57,57,26338,26338,26827,26827,26486,26485,26550,26550,992.0,64,65,128.0,130,,,2.0,2.0,1.5384615384615385
GDN0005,Pause,58,58,58,26827,26827,27289,27289,26982,26981,27031,27053,886.0,49,72,98.0,144,,,46.0,46.0,31.944444444444443
GDN0005,Pause,59,59,59,27289,27289,27731,27731,27425,27424,27487,27488,884.0,62,64,124.0,128,,,4.0,4.0,3.125
GDN0005,Pause,60,60,60,27731,27731,28188,28188,27856,27866,27951,27946,930.0,95,80,190.0,160,,,-30.0,30.0,18.75
GDN0005,Pause,61,61,61,28188,28188,28672,28672,28332,28331,28394,28395,988.0,62,64,124.0,128,,,4.0,4.0,3.125
GDN0005,Pause,62,62,62,28672,28672,29172,29172,28826,28825,28886,28905,1006.0,60,80,120.0,160,,,40.0,40.0,25.0
GDN0005,Pause,63,63,63,29172,29172,29656,29656,,29329,29386,29389,948.0,,60,,120,no_q_peak,,,,
GDN0005,Valsalva,0,0,0,403,403,859,859,544,543,592,619,912.0,48,76,96.0,152,,,56.0,56.0,36.84210526315789
GDN0005,Valsalva,1,1,1,859,859,1310,1310,1000,999,1057,1075,896.0,57,76,114.0,152,,,38.0,38.0,25.0
GDN0005,Valsalva,2,2,2,1310,1310,1770,1770,1448,1448,1522,1518,932.0,74,70,148.0,140,,,-8.0,8.0,5.714285714285714
GDN0005,Valsalva,3,3,3,1770,1770,2256,2256,1914,1913,1981,1981,994.0,67,68,134.0,136,,,2.0,2.0,1.4705882352941175
GDN0005,Valsalva,4,4,4,2256,2256,2754,2754,2411,2410,2477,2491,998.0,66,81,132.0,162,,,30.0,30.0,18.51851851851852
GDN0005,Valsalva,5,5,5,2754,2754,3244,3244,2910,2909,2980,2987,970.0,70,78,140.0,156,,,16.0,16.0,10.256410256410255
GDN0005,Valsalva,6,6,6,3244,3244,3722,3722,3395,3394,3470,3465,948.0,75,71,150.0,142,,,-8.0,8.0,5.633802816901409
GDN0005,Valsalva,7,7,7,3722,3722,4174,4174,3869,3868,3925,3942,880.0,56,74,112.0,148,,,36.0,36.0,24.324324324324326
GDN0005,Valsalva,8,8,8,4174,4174,4606,4606,4310,4309,4383,4377,854.0,73,68,146.0,136,,,-10.0,10.0,7.352941176470589
GDN0005,Valsalva,9,9,9,4606,4606,5036,5036,4737,4736,4794,4810,864.0,57,74,114.0,148,,,34.0,34.0,22.972972972972975
GDN0005,Valsalva,10,10,10,5036,5036,5495,5495,5169,5168,5224,5247,948.0,55,79,110.0,158,,,48.0,48.0,30.37974683544304
GDN0005,Valsalva,11,11,11,5495,5495,5980,5980,5642,5641,5707,5721,980.0,65,80,130.0,160,,,30.0,30.0,18.75
GDN0005,Valsalva,12,12,12,5980,5980,6479,6479,6132,6131,6180,6215,1008.0,48,84,96.0,168,,,72.0,72.0,42.857142857142854
GDN0005,Valsalva,13,13,13,6479,6479,6977,6977,6636,6635,6713,6709,992.0,77,74,154.0,148,,,-6.0,6.0,4.054054054054054
GDN0005,Valsalva,14,14,14,6977,6977,7456,7456,7132,7132,7205,7200,938.0,73,68,146.0,136,,,-10.0,10.0,7.352941176470589
GDN0005,Valsalva,15,15,15,7456,7456,7921,7921,7601,7600,7676,7671,926.0,75,71,150.0,142,,,-8.0,8.0,5.633802816901409
GDN0005,Valsalva,16,16,16,7921,7921,8402,8402,8064,8063,8118,8140,980.0,54,77,108.0,154,,,46.0,46.0,29.87012987012987
GDN0005,Valsalva,17,17,17,8402,8402,8893,8893,8554,8553,8634,8629,984.0,80,76,160.0,152,,,-8.0,8.0,5.263157894736842
GDN0005,Valsalva,18,18,18,8893,8893,9378,9378,9046,9046,9127,9121,962.0,81,75,162.0,150,,,-12.0,12.0,8.0
GDN0005,Valsalva,19,19,19,9378,9378,9838,9838,9527,9526,9583,9606,900.0,56,80,112.0,160,,,48.0,48.0,30.0
GDN0005,Valsalva,20,20,20,9838,9838,10275,10275,9977,9976,10037,10038,858.0,60,62,120.0,124,,,4.0,4.0,3.225806451612903
GDN0005,Valsalva,21,21,21,10275,10275,10707,10707,10407,10406,10475,10472,868.0,68,66,136.0,132,,,-4.0,4.0,3.0303030303030303
GDN0005,Valsalva,22,22,22,10707,10707,11163,11163,10840,10839,10876,10897,936.0,36,58,72.0,116,,,44.0,44.0,37.93103448275862
GDN0005,Valsalva,23,23,23,11163,11163,11648,11648,11308,11308,11354,11376,988.0,46,68,92.0,136,,,44.0,44.0,32.35294117647059
GDN0005,Valsalva,24,24,24,11648,11648,12153,12153,11802,11801,11884,11879,1022.0,82,78,164.0,156,,,-8.0,8.0,5.128205128205128
GDN0005,Valsalva,25,25,25,12153,12153,12658,12658,12313,12312,12365,12386,1002.0,52,74,104.0,148,,,44.0,44.0,29.72972972972973
GDN0005,Valsalva,26,26,26,12658,12658,13146,13146,12814,12813,12876,12881,964.0,62,68,124.0,136,,,12.0,12.0,8.823529411764707
GDN0005,Valsalva,27,27,27,13146,13146,13609,13609,13296,13295,13353,13353,906.0,57,58,114.0,116,,,2.0,2.0,1.7241379310344827
GDN0005,Valsalva,28,28,28,13609,13609,14066,14066,13750,13749,13814,13810,918.0,64,61,128.0,122,,,-6.0,6.0,4.918032786885246
GDN0005,Valsalva,29,29,29,14066,14066,14518,14518,14208,14207,14281,14276,894.0,73,69,146.0,138,,,-8.0,8.0,5.797101449275362
GDN0005,Valsalva,30,30,30,14518,14518,14942,14942,14655,14654,14741,14735,824.0,86,81,172.0,162,,,-10.0,10.0,6.172839506172839
GDN0005,Valsalva,31,31,31,14942,14942,15354,15354,15067,15066,15150,15149,826.0,83,83,166.0,166,,,0.0,0.0,0.0
GDN0005,Valsalva,32,32,32,15354,15354,15776,15776,15480,15479,15564,15566,852.0,84,87,168.0,174,,,6.0,6.0,3.4482758620689653
GDN0005,Valsalva,33,33,33,15776,15776,16204,16204,15906,15905,15974,15975,858.0,68,70,136.0,140,,,4.0,4.0,2.857142857142857
GDN0005,Valsalva,34,34,34,16204,16204,16648,16648,16335,16334,16403,16394,906.0,68,60,136.0,120,,,-16.0,16.0,13.333333333333334
GDN0005,Valsalva,35,35,35,16648,16648,17135,17135,16788,16787,16858,16856,1008.0,70,69,140.0,138,,,-2.0,2.0,1.4492753623188406
GDN0005,Valsalva,36,36,36,17135,17135,17633,17633,17292,17291,17355,17368,990.0,63,77,126.0,154,,,28.0,28.0,18.181818181818183
GDN0005,Valsalva,37,37,37,17633,17633,18112,18112,17788,17787,17871,17867,942.0,83,80,166.0,160,,,-6.0,6.0,3.75
GDN0005,Valsalva,38,38,38,18112,18112,18570,18570,18259,18257,18328,18323,900.0,69,66,138.0,132,,,-6.0,6.0,4.545454545454546
GDN0005,Valsalva,39,39,39,18570,18570,19022,19022,18708,18707,18786,18781,908.0,78,74,156.0,148,,,-8.0,8.0,5.405405405405405
GDN0005,Valsalva,40,40,40,19022,19022,19483,19483,19162,19161,19221,19224,930.0,59,63,118.0,126,,,8.0,8.0,6.349206349206349
GDN0005,Valsalva,41,41,41,19483,19483,19945,19945,19627,19626,19696,19697,920.0,69,71,138.0,142,,,4.0,4.0,2.8169014084507045
GDN0005,Valsalva,42,42,42,19945,19945,20408,20408,20087,20086,20139,20171,930.0,52,85,104.0,170,,,66.0,66.0,38.82352941176471
GDN0005,Valsalva,43,43,43,20408,20408,20856,20856,20552,20551,20609,20629,876.0,57,78,114.0,156,,,42.0,42.0,26.923076923076923
GDN0005,Valsalva,44,44,44,20856,20856,21292,21292,20991,20990,21055,21053,872.0,64,63,128.0,126,,,-2.0,2.0,1.5873015873015872
GDN0005,Valsalva,45,45,45,21292,21292,21754,21754,21427,21426,21491,21492,952.0,64,66,128.0,132,,,4.0,4.0,3.0303030303030303
GDN0005,Valsalva,46,46,46,21754,21754,22254,22254,21902,21901,21974,21970,1024.0,72,69,144.0,138,,,-6.0,6.0,4.3478260869565215
GDN0005,Valsalva,47,47,47,22254,22254,22768,22768,22414,22413,22487,22482,1030.0,73,69,146.0,138,,,-8.0,8.0,5.797101449275362
GDN0005,Valsalva,48,48,48,22768,22768,23272,23272,22928,22927,22994,22995,996.0,66,68,132.0,136,,,4.0,4.0,2.941176470588235
GDN0005,Valsalva,49,49,49,23272,23272,23750,23750,23427,23426,23485,23486,936.0,58,60,116.0,120,,,4.0,4.0,3.3333333333333335
GDN0005,Valsalva,50,50,50,23750,23750,24232,24232,23895,23894,23968,23965,980.0,73,71,146.0,142,,,-4.0,4.0,2.8169014084507045
GDN0005,Valsalva,51,51,51,24232,24232,24736,24736,24385,24384,24454,24455,1022.0,69,71,138.0,142,,,4.0,4.0,2.8169014084507045
GDN0005,Valsalva,52,52,52,24736,24736,25250,25250,24896,24895,24952,24970,1032.0,56,75,112.0,150,,,38.0,38.0,25.333333333333336
GDN0005,Valsalva,53,53,53,25250,25250,25751,25751,25412,25411,25447,25471,986.0,35,60,70.0,120,,,50.0,50.0,41.66666666666667
GDN0005,Valsalva,54,54,54,25751,25751,26226,26226,25906,25905,25975,25971,928.0,69,66,138.0,132,,,-6.0,6.0,4.545454545454546
GDN0005,Valsalva,55,55,55,26226,26226,26702,26702,26369,26368,26440,26441,966.0,71,73,142.0,146,,,4.0,4.0,2.73972602739726
GDN0005,Valsalva,56,56,56,26702,26702,27202,27202,26852,26851,26915,26916,1018.0,63,65,126.0,130,,,4.0,4.0,3.076923076923077
GDN0005,Valsalva,57,57,57,27202,27202,27708,27708,27361,27360,27425,27441,1008.0,64,81,128.0,162,,,34.0,34.0,20.98765432098765
GDN0005,Valsalva,58,58,58,27708,27708,28179,28179,27864,27864,27938,27932,908.0,74,68,148.0,136,,,-12.0,12.0,8.823529411764707
GDN0005,Valsalva,59,59,59,28179,28179,28623,28623,28319,28318,28403,28397,876.0,84,79,168.0,158,,,-10.0,10.0,6.329113924050633
GDN0005,Valsalva,60,60,60,28623,28623,29064,29064,28757,28756,28835,28833,886.0,78,77,156.0,154,,,-2.0,2.0,1.2987012987012987
GDN0005,Valsalva,61,61,61,29064,29064,29500,29500,29200,29199,29268,29282,866.0,68,83,136.0,166,,,30.0,30.0,18.072289156626507
GDN0005,Valsalva,62,62,62,29500,29500,29933,29933,,29633,29691,29692,,,59,,118,no_q_peak,,,,
GDN0005,HoldingBreath,0,0,0,346,346,771,771,477,476,621,540,850.0,144,64,288.0,128,,,-160.0,160.0,125.0
GDN0005,HoldingBreath,1,1,1,771,771,1173,1173,902,901,1016,973,778.0,114,72,228.0,144,,,-84.0,84.0,58.333333333333336
GDN0005,HoldingBreath,3,3,3,1553,1553,1926,1926,1665,1664,1747,1741,746.0,82,77,164.0,154,,,-10.0,10.0,6.493506493506493
GDN0005,HoldingBreath,4,4,4,1926,1926,2306,2306,2037,2036,2125,2121,766.0,88,85,176.0,170,,,-6.0,6.0,3.5294117647058822
GDN0005,HoldingBreath,5,5,5,2306,2306,2697,2697,2421,2420,2501,2499,790.0,80,79,160.0,158,,,-2.0,2.0,1.2658227848101267
GDN0005,HoldingBreath,6,6,6,2697,2697,3085,3085,2816,2815,2900,2892,768.0,84,77,168.0,154,,,-14.0,14.0,9.090909090909092
GDN0005,HoldingBreath,7,7,7,3085,3085,3487,3487,3199,3198,3284,3279,826.0,85,81,170.0,162,,,-8.0,8.0,4.938271604938271
GDN0005,HoldingBreath,9,9,9,3909,3909,4332,4332,4039,4038,4115,4117,844.0,76,79,152.0,158,,,6.0,6.0,3.79746835443038
GDN0005,HoldingBreath,10,10,10,4332,4332,4741,4741,4461,4460,4525,4521,802.0,64,61,128.0,122,,,-6.0,6.0,4.918032786885246
GDN0005,HoldingBreath,11,11,11,4741,4741,5131,5131,4862,4862,4918,4920,770.0,56,58,112.0,116,,,4.0,4.0,3.4482758620689653
GDN0005,HoldingBreath,12,12,12,5131,5131,5516,5516,5248,5247,5306,5307,770.0,58,60,116.0,120,,,4.0,4.0,3.3333333333333335
GDN0005,HoldingBreath,13,13,13,5516,5516,5913,5913,5633,5632,5676,5703,806.0,43,71,86.0,142,,,56.0,56.0,39.436619718309856
GDN0005,HoldingBreath,15,15,15,6342,6342,6814,6814,6479,6478,6537,6538,974.0,58,60,116.0,120,,,4.0,4.0,3.3333333333333335
GDN0005,HoldingBreath,16,16,16,6814,6814,7308,7308,6965,6964,7032,7035,996.0,67,71,134.0,142,,,8.0,8.0,5.633802816901409
GDN0005,HoldingBreath,17,17,17,7308,7308,7799,7799,7463,7462,7528,7528,974.0,65,66,130.0,132,,,2.0,2.0,1.5151515151515151
GDN0005,HoldingBreath,18,18,18,7799,7799,8261,8261,7950,7949,8004,8004,898.0,54,55,108.0,110,,,2.0,2.0,1.8181818181818181
GDN0005,HoldingBreath,19,19,19,8261,8261,8692,8692,8399,8398,8436,8472,844.0,37,74,74.0,148,,,74.0,74.0,50.0
GDN0005,HoldingBreath,20,20,20,8692,8692,9119,9119,8821,8820,8856,8894,858.0,35,74,70.0,148,,,78.0,78.0,52.702702702702695
GDN0005,HoldingBreath,21,21,21,9119,9119,9542,9542,9250,9249,9303,9305,840.0,53,56,106.0,112,,,6.0,6.0,5.357142857142857
GDN0005,HoldingBreath,22,22,22,9542,9542,9955,9955,9670,9669,9717,9739,818.0,47,70,94.0,140,,,46.0,46.0,32.857142857142854
GDN0005,HoldingBreath,23,23,23,9955,9955,10372,10372,10080,10079,10120,10143,844.0,40,64,80.0,128,,,48.0,48.0,37.5
GDN0005,HoldingBreath,24,24,24,10372,10372,10800,10800,10500,10499,10557,10577,862.0,57,78,114.0,156,,,42.0,42.0,26.923076923076923
GDN0005,HoldingBreath,25,25,25,10800,10800,11243,11243,10932,10931,11013,11009,898.0,81,78,162.0,156,,,-6.0,6.0,3.8461538461538463
GDN0005,HoldingBreath,26,26,26,11243,11243,11695,11695,11381,11380,11453,11439,908.0,72,59,144.0,118,,,-26.0,26.0,22.033898305084744
GDN0005,HoldingBreath,27,27,27,11695,11695,12141,12141,11835,11834,11900,11901,882.0,65,67,130.0,134,,,4.0,4.0,2.9850746268656714
GDN0005,HoldingBreath,28,28,28,12141,12141,12567,12567,12277,12276,12337,12336,838.0,60,60,120.0,120,,,0.0,0.0,0.0
GDN0005,HoldingBreath,29,29,29,12567,12567,12980,12980,12695,12695,12769,12762,818.0,74,67,148.0,134,,,-14.0,14.0,10.44776119402985
GDN0005,HoldingBreath,30,30,30,12980,12980,13397,13397,13094,13103,13163,13164,842.0,69,61,138.0,122,,,-16.0,16.0,13.114754098360656
GDN0005,HoldingBreath,31,31,31,13397,13397,13815,13815,13525,13524,13587,13589,834.0,62,65,124.0,130,,,6.0,6.0,4.615384615384616
GDN0005,HoldingBreath,32,32,32,13815,13815,14237,14237,13942,13941,13982,13988,848.0,40,47,80.0,94,,,14.0,14.0,14.893617021276595
GDN0005,HoldingBreath,33,33,33,14237,14237,14666,14666,14366,14365,14427,14427,864.0,61,62,122.0,124,,,2.0,2.0,1.6129032258064515
GDN0005,HoldingBreath,34,34,34,14666,14666,15079,15079,14798,14797,14852,14854,806.0,54,57,108.0,114,,,6.0,6.0,5.263157894736842
GDN0005,HoldingBreath,35,35,35,15079,15079,15472,15472,15201,15200,15257,15257,776.0,56,57,112.0,114,,,2.0,2.0,1.7543859649122806
GDN0005,HoldingBreath,36,36,36,15472,15472,15858,15858,15590,15589,15606,15650,768.0,16,61,32.0,122,,,90.0,90.0,73.77049180327869
GDN0005,HoldingBreath,37,37,37,15858,15858,16244,16244,15974,15973,16010,16038,776.0,36,65,72.0,130,,,58.0,58.0,44.61538461538462
GDN0005,HoldingBreath,38,38,38,16244,16244,16642,16642,16361,16360,16384,16426,806.0,23,66,46.0,132,,,86.0,86.0,65.15151515151516
GDN0005,HoldingBreath,39,39,39,16642,16642,17063,17063,16765,16764,16792,16827,862.0,27,63,54.0,126,,,72.0,72.0,57.14285714285714
GDN0005,HoldingBreath,40,40,40,17063,17063,17506,17506,17195,17194,17252,17252,900.0,57,58,114.0,116,,,2.0,2.0,1.7241379310344827
GDN0005,HoldingBreath,41,41,41,17506,17506,17962,17962,17646,17645,17709,17713,918.0,63,68,126.0,136,,,10.0,10.0,7.352941176470589
GDN0005,HoldingBreath,42,42,42,17962,17962,18422,18422,18104,18103,18180,18174,920.0,76,71,152.0,142,,,-10.0,10.0,7.042253521126761
GDN0005,HoldingBreath,43,43,43,18422,18422,18887,18887,18565,18564,18628,18628,934.0,63,64,126.0,128,,,2.0,2.0,1.5625
GDN0005,HoldingBreath,44,44,44,18887,18887,19359,19359,19032,19031,19095,19096,950.0,63,65,126.0,130,,,4.0,4.0,3.076923076923077
GDN0005,HoldingBreath,45,45,45,19359,19359,19836,19836,19507,19506,19571,19571,958.0,64,65,128.0,130,,,2.0,2.0,1.5384615384615385
GDN0005,HoldingBreath,46,46,46,19836,19836,20316,20316,19985,19984,20064,20057,960.0,79,73,158.0,146,,,-12.0,12.0,8.21917808219178
GDN0005,HoldingBreath,47,47,47,20316,20316,20795,20795,20465,20464,20544,20536,958.0,79,72,158.0,144,,,-14.0,14.0,9.722222222222223
GDN0005,HoldingBreath,48,48,48,20795,20795,21269,21269,20944,20943,21020,21013,942.0,76,70,152.0,140,,,-12.0,12.0,8.571428571428571
GDN0005,HoldingBreath,49,49,49,21269,21269,21736,21736,21415,21415,21477,21477,930.0,62,62,124.0,124,,,0.0,0.0,0.0
GDN0005,HoldingBreath,50,50,50,21736,21736,22195,22195,21880,21879,21945,21948,912.0,65,69,130.0,138,,,8.0,8.0,5.797101449275362
GDN0005,HoldingBreath,51,51,51,22195,22195,22648,22648,22337,22336,22416,22408,902.0,79,72,158.0,144,,,-14.0,14.0,9.722222222222223
GDN0005,HoldingBreath,52,52,52,22648,22648,23104,23104,22787,22786,22855,22859,918.0,68,73,136.0,146,,,10.0,10.0,6.8493150684931505
GDN0005,HoldingBreath,53,53,53,23104,23104,23564,23564,23246,23245,23313,23319,920.0,67,74,134.0,148,,,14.0,14.0,9.45945945945946
GDN0005,HoldingBreath,54,54,54,23564,23564,24021,24021,23706,23705,23762,23762,910.0,56,57,112.0,114,,,2.0,2.0,1.7543859649122806
GDN0005,HoldingBreath,55,55,55,24021,24021,24475,24475,24161,24160,24216,24232,908.0,55,72,110.0,144,,,34.0,34.0,23.61111111111111
GDN0005,HoldingBreath,56,56,56,24475,24475,24932,24932,24615,24614,24697,24687,918.0,82,73,164.0,146,,,-18.0,18.0,12.32876712328767
GDN0005,HoldingBreath,57,57,57,24932,24932,25386,25386,25074,25073,25152,25144,902.0,78,71,156.0,142,,,-14.0,14.0,9.859154929577464
GDN0005,HoldingBreath,58,58,58,25386,25386,25841,25841,25526,25525,25585,25586,914.0,59,61,118.0,122,,,4.0,4.0,3.278688524590164
GDN0005,HoldingBreath,59,59,59,25841,25841,26303,26303,25982,25981,26041,26042,930.0,59,61,118.0,122,,,4.0,4.0,3.278688524590164
GDN0005,HoldingBreath,60,60,60,26303,26303,26767,26767,26446,26445,26503,26515,926.0,57,70,114.0,140,,,26.0,26.0,18.571428571428573
