,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0005,Pause,15,15,15,6954,6954,7416,7416,7103,7100,7172,7145,912.0,912.0,69,45,138.0,90.0,,,-48.0,48.0,53.333333333333336
GDN0005,Pause,16,16,16,7416,7416,7852,7852,7559,7556,7630,7609,850.0,850.0,71,53,142.0,106.0,,,-36.0,36.0,33.9622641509434
GDN0005,Pause,17,17,17,7852,7852,8262,8262,7984,7981,8056,8040,804.0,804.0,72,59,144.0,118.0,,,-26.0,26.0,22.033898305084744
GDN0005,Pause,18,18,18,8262,8262,8657,8657,8386,8383,8456,8447,782.0,782.0,70,64,140.0,128.0,,,-12.0,12.0,9.375
GDN0005,Pause,19,19,19,8657,8657,9047,9047,8777,8774,8846,8828,778.0,778.0,69,54,138.0,108.0,,,-30.0,30.0,27.77777777777778
GDN0005,Pause,20,20,20,9047,9047,9445,9445,9166,9163,9235,9201,806.0,806.0,69,38,138.0,76.0,,,-62.0,62.0,81.57894736842105
GDN0005,Pause,21,21,21,9445,9445,9854,9854,9569,9566,9637,9643,824.0,824.0,68,77,136.0,154.0,,,18.0,18.0,11.688311688311687
GDN0005,Pause,22,22,22,9854,9854,10259,10259,9981,9979,10051,10057,804.0,804.0,70,78,140.0,156.0,,,16.0,16.0,10.256410256410255
GDN0005,Pause,23,23,23,10259,10259,10683,10683,10383,10380,10455,10459,872.0,872.0,72,79,144.0,158.0,,,14.0,14.0,8.860759493670885
GDN0005,Pause,24,24,24,10683,10683,11132,11132,10819,10816,10890,10880,912.0,912.0,71,64,142.0,128.0,,,-14.0,14.0,10.9375
GDN0005,Pause,25,25,25,11132,11132,11590,11590,11275,11272,11345,11339,916.0,916.0,70,67,140.0,134.0,,,-6.0,6.0,4.477611940298507
GDN0005,Pause,26,26,26,11590,11590,12042,12042,11733,11730,11802,11797,900.0,900.0,69,67,138.0,134.0,,,-4.0,4.0,2.9850746268656714
GDN0005,Pause,27,27,27,12042,12042,12515,12515,12183,12180,12252,12249,968.0,968.0,69,69,138.0,138.0,,,0.0,0.0,0.0
GDN0005,Pause,28,28,28,12515,12515,13015,13015,12667,12665,12737,12737,1018.0,1018.0,70,72,140.0,144.0,,,4.0,4.0,2.7777777777777777
GDN0005,Pause,29,29,29,13015,13015,13517,13517,13176,13173,13246,13241,996.0,996.0,70,68,140.0,136.0,,,-4.0,4.0,2.941176470588235
GDN0005,Pause,30,30,30,13517,13517,14013,14013,13674,13671,13745,13728,990.0,990.0,71,57,142.0,114.0,,,-28.0,28.0,24.561403508771928
GDN0005,Pause,31,31,31,14013,14013,14501,14501,14169,14166,14239,14235,968.0,968.0,70,69,140.0,138.0,,,-2.0,2.0,1.4492753623188406
GDN0005,Pause,32,32,32,14501,14501,14981,14981,14653,14651,14725,14725,958.0,958.0,72,74,144.0,148.0,,,4.0,4.0,2.7027027027027026
GDN0005,Pause,33,33,33,14981,14981,15460,15460,15132,15129,15201,15187,956.0,956.0,69,58,138.0,116.0,,,-22.0,22.0,18.96551724137931
GDN0005,Pause,34,34,34,15460,15460,15925,15925,15610,15607,15682,15666,916.0,916.0,72,59,144.0,118.0,,,-26.0,26.0,22.033898305084744
GDN0005,Pause,35,35,35,15925,15925,16379,16379,16068,16066,16139,16121,906.0,906.0,71,55,142.0,110.0,,,-32.0,32.0,29.09090909090909
GDN0005,Pause,36,36,36,16379,16379,16836,16836,16521,16518,16590,16577,916.0,916.0,69,59,138.0,118.0,,,-20.0,20.0,16.94915254237288
GDN0005,Pause,37,37,37,16836,16836,17310,17310,16979,16977,17049,17051,966.0,966.0,70,74,140.0,148.0,,,8.0,8.0,5.405405405405405
GDN0005,Pause,38,38,38,17310,17310,17802,17802,17462,17459,17533,17534,994.0,994.0,71,75,142.0,150.0,,,8.0,8.0,5.333333333333334
GDN0005,Pause,39,39,39,17802,17802,18294,18294,17959,17956,18030,18011,980.0,980.0,71,55,142.0,110.0,,,-32.0,32.0,29.09090909090909
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18449,18446,18520,18522,992.0,992.0,71,76,142.0,152.0,,,10.0,10.0,6.578947368421052
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18945,18942,19015,19007,986.0,986.0,70,65,140.0,130.0,,,-10.0,10.0,7.6923076923076925
GDN0005,Pause,42,42,42,19282,19282,19774,19774,19438,19435,19510,19511,980.0,980.0,72,76,144.0,152.0,,,8.0,8.0,5.263157894736842
GDN0005,Pause,44,44,44,20256,20256,20722,20722,20406,20403,20476,20471,920.0,920.0,70,68,140.0,136.0,,,-4.0,4.0,2.941176470588235
GDN0005,Pause,45,45,45,20722,20722,21174,21174,20866,20863,20939,20929,894.0,894.0,73,66,146.0,132.0,,,-14.0,14.0,10.606060606060606
GDN0005,Pause,46,46,46,21174,21174,21621,21621,21313,21310,21382,21379,896.0,896.0,69,69,138.0,138.0,,,0.0,0.0,0.0
GDN0005,Pause,47,47,47,21621,21621,22096,22096,21761,21759,21830,21830,980.0,980.0,69,71,138.0,142.0,,,4.0,4.0,2.8169014084507045
GDN0005,Pause,48,48,48,22096,22096,22600,22600,22251,22249,22321,22323,1022.0,1022.0,70,74,140.0,148.0,,,8.0,8.0,5.405405405405405
GDN0005,Pause,49,49,49,22600,22600,23107,23107,22762,22759,22832,22816,1010.0,1010.0,70,57,140.0,114.0,,,-26.0,26.0,22.807017543859647
GDN0005,Pause,50,50,50,23107,23107,23606,23606,23267,23264,23340,23308,990.0,990.0,73,44,146.0,88.0,,,-58.0,58.0,65.9090909090909
GDN0005,Pause,51,51,51,23606,23606,24100,24100,23762,23760,23833,23828,988.0,988.0,71,68,142.0,136.0,,,-6.0,6.0,4.411764705882353
GDN0005,Pause,52,52,52,24100,24100,24577,24577,24256,24253,24326,24311,936.0,936.0,70,58,140.0,116.0,,,-24.0,24.0,20.689655172413794
GDN0005,Pause,53,53,53,24577,24577,25024,25024,24724,24721,24793,24793,872.0,872.0,69,72,138.0,144.0,,,6.0,6.0,4.166666666666666
GDN0005,Pause,54,54,54,25024,25024,25455,25455,25160,25158,25230,25225,854.0,854.0,70,67,140.0,134.0,,,-6.0,6.0,4.477611940298507
GDN0005,Pause,55,55,55,25455,25455,25880,25880,25587,25584,25656,25653,848.0,848.0,69,69,138.0,138.0,,,0.0,0.0,0.0
GDN0005,Pause,56,56,56,25880,25880,26338,26338,26011,26008,26080,26077,954.0,954.0,69,69,138.0,138.0,,,0.0,0.0,0.0
GDN0005,Pause,57,57,57,26338,26338,26827,26827,26488,26485,26558,26550,992.0,992.0,70,65,140.0,130.0,,,-10.0,10.0,7.6923076923076925
GDN0005,Pause,58,58,58,26827,26827,27289,27289,26984,26981,27053,27053,886.0,886.0,69,72,138.0,144.0,,,6.0,6.0,4.166666666666666
GDN0005,Pause,59,59,59,27289,27289,27731,27731,27427,27424,27499,27488,884.0,884.0,72,64,144.0,128.0,,,-16.0,16.0,12.5
GDN0005,Pause,60,60,60,27731,27731,28188,28188,27869,27866,27942,27946,930.0,930.0,73,80,146.0,160.0,,,14.0,14.0,8.75
GDN0005,Pause,61,61,61,28188,28188,28672,28672,28334,28331,28405,28395,988.0,988.0,71,64,142.0,128.0,,,-14.0,14.0,10.9375
GDN0005,Pause,62,62,62,28672,28672,29172,29172,28828,28825,28900,28905,1006.0,1006.0,72,80,144.0,160.0,,,16.0,16.0,10.0
GDN0005,Pause,63,63,63,29172,29172,29656,29656,29331,29329,29402,29389,948.0,948.0,71,60,142.0,120.0,,,-22.0,22.0,18.333333333333332
GDN0005,Valsalva,0,0,0,403,403,859,859,546,543,616,619,912.0,912.0,70,76,140.0,152.0,,,12.0,12.0,7.894736842105263
GDN0005,Valsalva,1,1,1,859,859,1310,1310,1002,999,1072,1075,896.0,896.0,70,76,140.0,152.0,,,12.0,12.0,7.894736842105263
GDN0005,Valsalva,2,2,2,1310,1310,1770,1770,1450,1448,1518,1518,932.0,932.0,68,70,136.0,140.0,,,4.0,4.0,2.857142857142857
GDN0005,Valsalva,3,3,3,1770,1770,2256,2256,1916,1913,1985,1981,994.0,994.0,69,68,138.0,136.0,,,-2.0,2.0,1.4705882352941175
GDN0005,Valsalva,4,4,4,2256,2256,2754,2754,2413,2410,2483,2491,998.0,998.0,70,81,140.0,162.0,,,22.0,22.0,13.580246913580247
GDN0005,Valsalva,5,5,5,2754,2754,3244,3244,2912,2909,2981,2987,970.0,970.0,69,78,138.0,156.0,,,18.0,18.0,11.538461538461538
GDN0005,Valsalva,6,6,6,3244,3244,3722,3722,3397,3394,3466,3465,948.0,948.0,69,71,138.0,142.0,,,4.0,4.0,2.8169014084507045
GDN0005,Valsalva,7,7,7,3722,3722,4174,4174,3871,3868,3940,3942,880.0,880.0,69,74,138.0,148.0,,,10.0,10.0,6.756756756756757
GDN0005,Valsalva,8,8,8,4174,4174,4606,4606,4311,4309,4379,4377,854.0,854.0,68,68,136.0,136.0,,,0.0,0.0,0.0
GDN0005,Valsalva,9,9,9,4606,4606,5036,5036,4738,4736,4807,4810,864.0,864.0,69,74,138.0,148.0,,,10.0,10.0,6.756756756756757
GDN0005,Valsalva,10,10,10,5036,5036,5495,5495,5170,5168,5240,5247,948.0,948.0,70,79,140.0,158.0,,,18.0,18.0,11.39240506329114
GDN0005,Valsalva,11,11,11,5495,5495,5980,5980,5644,5641,5714,5721,980.0,980.0,70,80,140.0,160.0,,,20.0,20.0,12.5
GDN0005,Valsalva,12,12,12,5980,5980,6479,6479,6134,6131,6204,6215,1008.0,1008.0,70,84,140.0,168.0,,,28.0,28.0,16.666666666666664
GDN0005,Valsalva,13,13,13,6479,6479,6977,6977,6638,6635,6707,6709,992.0,992.0,69,74,138.0,148.0,,,10.0,10.0,6.756756756756757
GDN0005,Valsalva,14,14,14,6977,6977,7456,7456,7134,7132,7203,7200,938.0,938.0,69,68,138.0,136.0,,,-2.0,2.0,1.4705882352941175
GDN0005,Valsalva,15,15,15,7456,7456,7921,7921,7603,7600,7672,7671,926.0,926.0,69,71,138.0,142.0,,,4.0,4.0,2.8169014084507045
GDN0005,Valsalva,16,16,16,7921,7921,8402,8402,8066,8063,8134,8140,980.0,980.0,68,77,136.0,154.0,,,18.0,18.0,11.688311688311687
GDN0005,Valsalva,17,17,17,8402,8402,8893,8893,8556,8553,8625,8629,984.0,984.0,69,76,138.0,152.0,,,14.0,14.0,9.210526315789473
GDN0005,Valsalva,18,18,18,8893,8893,9378,9378,9048,9046,9116,9121,962.0,962.0,68,75,136.0,150.0,,,14.0,14.0,9.333333333333334
GDN0005,Valsalva,19,19,19,9378,9378,9838,9838,9529,9526,9599,9606,900.0,900.0,70,80,140.0,160.0,,,20.0,20.0,12.5
GDN0005,Valsalva,20,20,20,9838,9838,10275,10275,9979,9976,10050,10038,858.0,858.0,71,62,142.0,124.0,,,-18.0,18.0,14.516129032258066
GDN0005,Valsalva,21,21,21,10275,10275,10707,10707,10408,10406,10478,10472,868.0,868.0,70,66,140.0,132.0,,,-8.0,8.0,6.0606060606060606
GDN0005,Valsalva,22,22,22,10707,10707,11163,11163,10842,10839,10911,10897,936.0,936.0,69,58,138.0,116.0,,,-22.0,22.0,18.96551724137931
GDN0005,Valsalva,23,23,23,11163,11163,11648,11648,11310,11308,11377,11376,988.0,988.0,67,68,134.0,136.0,,,2.0,2.0,1.4705882352941175
GDN0005,Valsalva,24,24,24,11648,11648,12153,12153,11804,11801,11873,11879,1022.0,1022.0,69,78,138.0,156.0,,,18.0,18.0,11.538461538461538
GDN0005,Valsalva,25,25,25,12153,12153,12658,12658,12315,12312,12385,12386,1002.0,1002.0,70,74,140.0,148.0,,,8.0,8.0,5.405405405405405
GDN0005,Valsalva,26,26,26,12658,12658,13146,13146,12816,12813,12889,12881,964.0,964.0,73,68,146.0,136.0,,,-10.0,10.0,7.352941176470589
GDN0005,Valsalva,27,27,27,13146,13146,13609,13609,13298,13295,13365,13353,906.0,906.0,67,58,134.0,116.0,,,-18.0,18.0,15.517241379310345
GDN0005,Valsalva,28,28,28,13609,13609,14066,14066,13751,13749,13818,13810,918.0,918.0,67,61,134.0,122.0,,,-12.0,12.0,9.836065573770492
GDN0005,Valsalva,29,29,29,14066,14066,14518,14518,14210,14207,14278,14276,894.0,894.0,68,69,136.0,138.0,,,2.0,2.0,1.4492753623188406
GDN0005,Valsalva,30,30,30,14518,14518,14942,14942,14657,14654,14728,14735,824.0,824.0,71,81,142.0,162.0,,,20.0,20.0,12.345679012345679
GDN0005,Valsalva,31,31,31,14942,14942,15354,15354,15069,15066,15140,15149,826.0,826.0,71,83,142.0,166.0,,,24.0,24.0,14.457831325301203
GDN0005,Valsalva,32,32,32,15354,15354,15776,15776,15482,15479,15556,15566,852.0,852.0,74,87,148.0,174.0,,,26.0,26.0,14.942528735632186
GDN0005,Valsalva,33,33,33,15776,15776,16204,16204,15908,15905,15980,15975,858.0,858.0,72,70,144.0,140.0,,,-4.0,4.0,2.857142857142857
GDN0005,Valsalva,34,34,34,16204,16204,16648,16648,16337,16334,16407,16394,906.0,906.0,70,60,140.0,120.0,,,-20.0,20.0,16.666666666666664
GDN0005,Valsalva,35,35,35,16648,16648,17135,17135,16790,16787,16858,16856,1008.0,1008.0,68,69,136.0,138.0,,,2.0,2.0,1.4492753623188406
GDN0005,Valsalva,36,36,36,17135,17135,17633,17633,17294,17291,17363,17368,990.0,990.0,69,77,138.0,154.0,,,16.0,16.0,10.38961038961039
GDN0005,Valsalva,37,37,37,17633,17633,18112,18112,17789,17787,17859,17867,942.0,942.0,70,80,140.0,160.0,,,20.0,20.0,12.5
GDN0005,Valsalva,38,38,38,18112,18112,18570,18570,18260,18257,18332,18323,900.0,900.0,72,66,144.0,132.0,,,-12.0,12.0,9.090909090909092
GDN0005,Valsalva,39,39,39,18570,18570,19022,19022,18710,18707,18777,18781,908.0,908.0,67,74,134.0,148.0,,,14.0,14.0,9.45945945945946
GDN0005,Valsalva,40,40,40,19022,19022,19483,19483,19164,19161,19233,19224,930.0,930.0,69,63,138.0,126.0,,,-12.0,12.0,9.523809523809524
GDN0005,Valsalva,41,41,41,19483,19483,19945,19945,19629,19626,19698,19697,920.0,920.0,69,71,138.0,142.0,,,4.0,4.0,2.8169014084507045
GDN0005,Valsalva,42,42,42,19945,19945,20408,20408,20089,20086,20161,20171,930.0,930.0,72,85,144.0,170.0,,,26.0,26.0,15.294117647058824
GDN0005,Valsalva,43,43,43,20408,20408,20856,20856,20554,20551,20626,20629,876.0,876.0,72,78,144.0,156.0,,,12.0,12.0,7.6923076923076925
GDN0005,Valsalva,44,44,44,20856,20856,21292,21292,20992,20990,21064,21053,872.0,872.0,72,63,144.0,126.0,,,-18.0,18.0,14.285714285714285
GDN0005,Valsalva,45,45,45,21292,21292,21754,21754,21428,21426,21498,21492,952.0,952.0,70,66,140.0,132.0,,,-8.0,8.0,6.0606060606060606
GDN0005,Valsalva,46,46,46,21754,21754,22254,22254,21904,21901,21974,21970,1024.0,1024.0,70,69,140.0,138.0,,,-2.0,2.0,1.4492753623188406
GDN0005,Valsalva,47,47,47,22254,22254,22768,22768,22416,22413,22484,22482,1030.0,1030.0,68,69,136.0,138.0,,,2.0,2.0,1.4492753623188406
GDN0005,Valsalva,48,48,48,22768,22768,23272,23272,22931,22927,23000,22995,996.0,996.0,69,68,138.0,136.0,,,-2.0,2.0,1.4705882352941175
GDN0005,Valsalva,49,49,49,23272,23272,23750,23750,23429,23426,23499,23486,936.0,936.0,70,60,140.0,120.0,,,-20.0,20.0,16.666666666666664
GDN0005,Valsalva,50,50,50,23750,23750,24232,24232,23897,23894,23966,23965,980.0,980.0,69,71,138.0,142.0,,,4.0,4.0,2.8169014084507045
GDN0005,Valsalva,51,51,51,24232,24232,24736,24736,24387,24384,24454,24455,1022.0,1022.0,67,71,134.0,142.0,,,8.0,8.0,5.633802816901409
GDN0005,Valsalva,52,52,52,24736,24736,25250,25250,24898,24895,24967,24970,1032.0,1032.0,69,75,138.0,150.0,,,12.0,12.0,8.0
GDN0005,Valsalva,53,53,53,25250,25250,25751,25751,25414,25411,25479,25471,986.0,986.0,65,60,130.0,120.0,,,-10.0,10.0,8.333333333333332
GDN0005,Valsalva,54,54,54,25751,25751,26226,26226,25907,25905,25977,25971,928.0,928.0,70,66,140.0,132.0,,,-8.0,8.0,6.0606060606060606
GDN0005,Valsalva,55,55,55,26226,26226,26702,26702,26371,26368,26439,26441,966.0,966.0,68,73,136.0,146.0,,,10.0,10.0,6.8493150684931505
GDN0005,Valsalva,56,56,56,26702,26702,27202,27202,26854,26851,26923,26916,1018.0,1018.0,69,65,138.0,130.0,,,-8.0,8.0,6.153846153846154
GDN0005,Valsalva,57,57,57,27202,27202,27708,27708,27363,27360,27432,27441,1008.0,1008.0,69,81,138.0,162.0,,,24.0,24.0,14.814814814814813
GDN0005,Valsalva,58,58,58,27708,27708,28179,28179,27867,27864,27936,27932,908.0,908.0,69,68,138.0,136.0,,,-2.0,2.0,1.4705882352941175
GDN0005,Valsalva,59,59,59,28179,28179,28623,28623,28321,28318,28392,28397,876.0,876.0,71,79,142.0,158.0,,,16.0,16.0,10.126582278481013
GDN0005,Valsalva,60,60,60,28623,28623,29064,29064,28759,28756,28829,28833,886.0,886.0,70,77,140.0,154.0,,,14.0,14.0,9.090909090909092
GDN0005,Valsalva,61,61,61,29064,29064,29500,29500,29202,29199,29272,29282,866.0,866.0,70,83,140.0,166.0,,,26.0,26.0,15.66265060240964
GDN0005,Valsalva,62,62,62,29500,29500,29933,29933,29635,29633,29705,29692,,,70,59,140.0,118.0,,,-22.0,22.0,18.64406779661017
GDN0005,HoldingBreath,0,0,0,346,346,771,771,478,476,552,540,850.0,850.0,74,64,148.0,128.0,,,-20.0,20.0,15.625
GDN0005,HoldingBreath,1,1,1,771,771,1173,1173,903,901,973,973,778.0,778.0,70,72,140.0,144.0,,,4.0,4.0,2.7777777777777777
GDN0005,HoldingBreath,3,3,3,1553,1553,1926,1926,1667,1664,1736,1741,746.0,746.0,69,77,138.0,154.0,,,16.0,16.0,10.38961038961039
GDN0005,HoldingBreath,4,4,4,1926,1926,2306,2306,2040,2036,2112,2121,766.0,766.0,72,85,144.0,170.0,,,26.0,26.0,15.294117647058824
GDN0005,HoldingBreath,5,5,5,2306,2306,2697,2697,2423,2420,2495,2499,790.0,790.0,72,79,144.0,158.0,,,14.0,14.0,8.860759493670885
GDN0005,HoldingBreath,6,6,6,2697,2697,3085,3085,2818,2815,2889,2892,768.0,768.0,71,77,142.0,154.0,,,12.0,12.0,7.792207792207792
GDN0005,HoldingBreath,7,7,7,3085,3085,3487,3487,3202,3198,3274,3279,826.0,826.0,72,81,144.0,162.0,,,18.0,18.0,11.11111111111111
GDN0005,HoldingBreath,9,9,9,3909,3909,4332,4332,4041,4038,4112,4117,844.0,844.0,71,79,142.0,158.0,,,16.0,16.0,10.126582278481013
GDN0005,HoldingBreath,10,10,10,4332,4332,4741,4741,4463,4460,4533,4521,802.0,802.0,70,61,140.0,122.0,,,-18.0,18.0,14.754098360655737
GDN0005,HoldingBreath,11,11,11,4741,4741,5131,5131,4864,4862,4932,4920,770.0,770.0,68,58,136.0,116.0,,,-20.0,20.0,17.24137931034483
GDN0005,HoldingBreath,12,12,12,5131,5131,5516,5516,5249,5247,5318,5307,770.0,770.0,69,60,138.0,120.0,,,-18.0,18.0,15.0
GDN0005,HoldingBreath,13,13,13,5516,5516,5913,5913,5634,5632,5704,5703,806.0,806.0,70,71,140.0,142.0,,,2.0,2.0,1.4084507042253522
GDN0005,HoldingBreath,15,15,15,6342,6342,6814,6814,6480,6478,6545,6538,974.0,974.0,65,60,130.0,120.0,,,-10.0,10.0,8.333333333333332
GDN0005,HoldingBreath,16,16,16,6814,6814,7308,7308,6967,6964,7035,7035,996.0,996.0,68,71,136.0,142.0,,,6.0,6.0,4.225352112676056
GDN0005,HoldingBreath,17,17,17,7308,7308,7799,7799,7465,7462,7532,7528,974.0,974.0,67,66,134.0,132.0,,,-2.0,2.0,1.5151515151515151
GDN0005,HoldingBreath,18,18,18,7799,7799,8261,8261,7952,7949,8019,8004,898.0,898.0,67,55,134.0,110.0,,,-24.0,24.0,21.818181818181817
GDN0005,HoldingBreath,19,19,19,8261,8261,8692,8692,8401,8398,8468,8472,844.0,844.0,67,74,134.0,148.0,,,14.0,14.0,9.45945945945946
GDN0005,HoldingBreath,20,20,20,8692,8692,9119,9119,8823,8820,8891,8894,858.0,858.0,68,74,136.0,148.0,,,12.0,12.0,8.108108108108109
GDN0005,HoldingBreath,21,21,21,9119,9119,9542,9542,9252,9249,9319,9305,840.0,840.0,67,56,134.0,112.0,,,-22.0,22.0,19.642857142857142
GDN0005,HoldingBreath,22,22,22,9542,9542,9955,9955,9672,9669,9739,9739,818.0,818.0,67,70,134.0,140.0,,,6.0,6.0,4.285714285714286
GDN0005,HoldingBreath,23,23,23,9955,9955,10372,10372,10081,10079,10149,10143,844.0,844.0,68,64,136.0,128.0,,,-8.0,8.0,6.25
GDN0005,HoldingBreath,24,24,24,10372,10372,10800,10800,10503,10499,10571,10577,862.0,862.0,68,78,136.0,156.0,,,20.0,20.0,12.82051282051282
GDN0005,HoldingBreath,25,25,25,10800,10800,11243,11243,10934,10931,11003,11009,898.0,898.0,69,78,138.0,156.0,,,18.0,18.0,11.538461538461538
GDN0005,HoldingBreath,26,26,26,11243,11243,11695,11695,11383,11380,11451,11439,908.0,908.0,68,59,136.0,118.0,,,-18.0,18.0,15.254237288135593
GDN0005,HoldingBreath,27,27,27,11695,11695,12141,12141,11837,11834,11904,11901,882.0,882.0,67,67,134.0,134.0,,,0.0,0.0,0.0
GDN0005,HoldingBreath,28,28,28,12141,12141,12567,12567,12278,12276,12345,12336,838.0,838.0,67,60,134.0,120.0,,,-14.0,14.0,11.666666666666666
GDN0005,HoldingBreath,29,29,29,12567,12567,12980,12980,12697,12695,12764,12762,818.0,818.0,67,67,134.0,134.0,,,0.0,0.0,0.0
GDN0005,HoldingBreath,30,30,30,12980,12980,13397,13397,13106,13103,13173,13164,842.0,842.0,67,61,134.0,122.0,,,-12.0,12.0,9.836065573770492
GDN0005,HoldingBreath,31,31,31,13397,13397,13815,13815,13527,13524,13593,13589,834.0,834.0,66,65,132.0,130.0,,,-2.0,2.0,1.5384615384615385
GDN0005,HoldingBreath,32,32,32,13815,13815,14237,14237,13944,13941,14010,13988,848.0,848.0,66,47,132.0,94.0,,,-38.0,38.0,40.42553191489361
GDN0005,HoldingBreath,33,33,33,14237,14237,14666,14666,14368,14365,14437,14427,864.0,864.0,69,62,138.0,124.0,,,-14.0,14.0,11.29032258064516
GDN0005,HoldingBreath,34,34,34,14666,14666,15079,15079,14800,14797,14867,14854,806.0,806.0,67,57,134.0,114.0,,,-20.0,20.0,17.543859649122805
GDN0005,HoldingBreath,35,35,35,15079,15079,15472,15472,15203,15200,15270,15257,776.0,776.0,67,57,134.0,114.0,,,-20.0,20.0,17.543859649122805
GDN0005,HoldingBreath,36,36,36,15472,15472,15858,15858,15591,15589,15659,15650,768.0,768.0,68,61,136.0,122.0,,,-14.0,14.0,11.475409836065573
GDN0005,HoldingBreath,37,37,37,15858,15858,16244,16244,15975,15973,16042,16038,776.0,776.0,67,65,134.0,130.0,,,-4.0,4.0,3.076923076923077
GDN0005,HoldingBreath,38,38,38,16244,16244,16642,16642,16363,16360,16431,16426,806.0,806.0,68,66,136.0,132.0,,,-4.0,4.0,3.0303030303030303
GDN0005,HoldingBreath,39,39,39,16642,16642,17063,17063,16766,16764,16834,16827,862.0,862.0,68,63,136.0,126.0,,,-10.0,10.0,7.936507936507936
GDN0005,HoldingBreath,40,40,40,17063,17063,17506,17506,17197,17194,17264,17252,900.0,900.0,67,58,134.0,116.0,,,-18.0,18.0,15.517241379310345
GDN0005,HoldingBreath,41,41,41,17506,17506,17962,17962,17647,17645,17714,17713,918.0,918.0,67,68,134.0,136.0,,,2.0,2.0,1.4705882352941175
GDN0005,HoldingBreath,42,42,42,17962,17962,18422,18422,18106,18103,18173,18174,920.0,920.0,67,71,134.0,142.0,,,8.0,8.0,5.633802816901409
GDN0005,HoldingBreath,43,43,43,18422,18422,18887,18887,18566,18564,18632,18628,934.0,934.0,66,64,132.0,128.0,,,-4.0,4.0,3.125
GDN0005,HoldingBreath,44,44,44,18887,18887,19359,19359,19033,19031,19100,19096,950.0,950.0,67,65,134.0,130.0,,,-4.0,4.0,3.076923076923077
GDN0005,HoldingBreath,45,45,45,19359,19359,19836,19836,19508,19506,19575,19571,958.0,958.0,67,65,134.0,130.0,,,-4.0,4.0,3.076923076923077
GDN0005,HoldingBreath,46,46,46,19836,19836,20316,20316,19987,19984,20053,20057,960.0,960.0,66,73,132.0,146.0,,,14.0,14.0,9.58904109589041
