,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18454,18446,18507,18522,992.0,53,76,106.0,152,,,46.0,46.0,30.263157894736842
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18949,18942,19004,19007,986.0,55,65,110.0,130,,,20.0,20.0,15.384615384615385
GDN0005,Pause,42,42,42,19282,19282,19774,19774,19444,19435,19497,19511,980.0,53,76,106.0,152,,,46.0,46.0,30.263157894736842
GDN0005,Pause,44,44,44,20256,20256,20722,20722,20412,20403,20479,20471,920.0,67,68,134.0,136,,,2.0,2.0,1.4705882352941175
GDN0005,Pause,45,45,45,20722,20722,21174,21174,20872,20863,20936,20929,894.0,64,66,128.0,132,,,4.0,4.0,3.0303030303030303
GDN0005,Pause,46,46,46,21174,21174,21621,21621,21319,21310,21395,21379,896.0,76,69,152.0,138,,,-14.0,14.0,10.144927536231885
GDN0005,Pause,47,47,47,21621,21621,22096,22096,21765,21759,21836,21830,980.0,71,71,142.0,142,,,0.0,0.0,0.0
GDN0005,Pause,48,48,48,22096,22096,22600,22600,22255,22249,22328,22323,1022.0,73,74,146.0,148,,,2.0,2.0,1.3513513513513513
GDN0005,Pause,49,49,49,22600,22600,23107,23107,22765,22759,22830,22816,1010.0,65,57,130.0,114,,,-16.0,16.0,14.035087719298245
GDN0005,Pause,50,50,50,23107,23107,23606,23606,23271,23264,23331,23308,990.0,60,44,120.0,88,,,-32.0,32.0,36.36363636363637
GDN0005,Pause,51,51,51,23606,23606,24100,24100,23767,23760,23820,23828,988.0,53,68,106.0,136,,,30.0,30.0,22.058823529411764
GDN0005,Pause,52,52,52,24100,24100,24577,24577,24261,24253,24324,24311,936.0,63,58,126.0,116,,,-10.0,10.0,8.620689655172415
GDN0005,Pause,53,53,53,24577,24577,25024,25024,24729,24721,24791,24793,872.0,62,72,124.0,144,,,20.0,20.0,13.88888888888889
GDN0005,Pause,54,54,54,25024,25024,25455,25455,25166,25158,25232,25225,854.0,66,67,132.0,134,,,2.0,2.0,1.4925373134328357
GDN0005,Pause,55,55,55,25455,25455,25880,25880,25592,25584,25660,25653,848.0,68,69,136.0,138,,,2.0,2.0,1.4492753623188406
GDN0005,Pause,56,56,56,25880,25880,26338,26338,26015,26008,26083,26077,954.0,68,69,136.0,138,,,2.0,2.0,1.4492753623188406
GDN0005,Pause,57,57,57,26338,26338,26827,26827,26491,26485,26560,26550,992.0,69,65,138.0,130,,,-8.0,8.0,6.153846153846154
GDN0005,Pause,58,58,58,26827,26827,27289,27289,26988,26981,27047,27053,886.0,59,72,118.0,144,,,26.0,26.0,18.055555555555554
GDN0005,Pause,59,59,59,27289,27289,27731,27731,27431,27424,27492,27488,884.0,61,64,122.0,128,,,6.0,6.0,4.6875
GDN0005,Pause,60,60,60,27731,27731,28188,28188,27872,27866,27926,27946,930.0,54,80,108.0,160,,,52.0,52.0,32.5
GDN0005,Pause,61,61,61,28188,28188,28672,28672,28339,28331,28388,28395,988.0,49,64,98.0,128,,,30.0,30.0,23.4375
GDN0005,Pause,62,62,62,28672,28672,29172,29172,28833,28825,28890,28905,1006.0,57,80,114.0,160,,,46.0,46.0,28.749999999999996
GDN0005,Pause,63,63,63,29172,29172,29656,29656,29337,29329,29395,29389,948.0,58,60,116.0,120,,,4.0,4.0,3.3333333333333335
GDN0005,Valsalva,0,0,0,403,403,859,859,551,543,594,619,912.0,43,76,86.0,152,,,66.0,66.0,43.42105263157895
GDN0005,Valsalva,1,1,1,859,859,1310,1310,1008,999,1068,1075,896.0,60,76,120.0,152,,,32.0,32.0,21.052631578947366
GDN0005,Valsalva,2,2,2,1310,1310,1770,1770,1455,1448,1521,1518,932.0,66,70,132.0,140,,,8.0,8.0,5.714285714285714
GDN0005,Valsalva,3,3,3,1770,1770,2256,2256,1920,1913,1993,1981,994.0,73,68,146.0,136,,,-10.0,10.0,7.352941176470589
GDN0005,Valsalva,4,4,4,2256,2256,2754,2754,2417,2410,2488,2491,998.0,71,81,142.0,162,,,20.0,20.0,12.345679012345679
GDN0005,Valsalva,5,5,5,2754,2754,3244,3244,2917,2909,2976,2987,970.0,59,78,118.0,156,,,38.0,38.0,24.358974358974358
GDN0005,Valsalva,6,6,6,3244,3244,3722,3722,3402,3394,3469,3465,948.0,67,71,134.0,142,,,8.0,8.0,5.633802816901409
GDN0005,Valsalva,7,7,7,3722,3722,4174,4174,3876,3868,3931,3942,880.0,55,74,110.0,148,,,38.0,38.0,25.675675675675674
GDN0005,Valsalva,8,8,8,4174,4174,4606,4606,4318,4309,4380,4377,854.0,62,68,124.0,136,,,12.0,12.0,8.823529411764707
GDN0005,Valsalva,9,9,9,4606,4606,5036,5036,4743,4736,4800,4810,864.0,57,74,114.0,148,,,34.0,34.0,22.972972972972975
GDN0005,Valsalva,10,10,10,5036,5036,5495,5495,5174,5168,5230,5247,948.0,56,79,112.0,158,,,46.0,46.0,29.11392405063291
GDN0005,Valsalva,11,11,11,5495,5495,5980,5980,5648,5641,5710,5721,980.0,62,80,124.0,160,,,36.0,36.0,22.5
GDN0005,Valsalva,12,12,12,5980,5980,6479,6479,6138,6131,6197,6215,1008.0,59,84,118.0,168,,,50.0,50.0,29.761904761904763
GDN0005,Valsalva,13,13,13,6479,6479,6977,6977,6643,6635,6710,6709,992.0,67,74,134.0,148,,,14.0,14.0,9.45945945945946
GDN0005,Valsalva,14,14,14,6977,6977,7456,7456,7140,7132,7207,7200,938.0,67,68,134.0,136,,,2.0,2.0,1.4705882352941175
GDN0005,Valsalva,15,15,15,7456,7456,7921,7921,7608,7600,7677,7671,926.0,69,71,138.0,142,,,4.0,4.0,2.8169014084507045
GDN0005,Valsalva,16,16,16,7921,7921,8402,8402,8070,8063,8126,8140,980.0,56,77,112.0,154,,,42.0,42.0,27.27272727272727
GDN0005,Valsalva,17,17,17,8402,8402,8893,8893,8560,8553,8620,8629,984.0,60,76,120.0,152,,,32.0,32.0,21.052631578947366
GDN0005,Valsalva,18,18,18,8893,8893,9378,9378,9053,9046,9112,9121,962.0,59,75,118.0,150,,,32.0,32.0,21.333333333333336
GDN0005,Valsalva,19,19,19,9378,9378,9838,9838,9534,9526,9585,9606,900.0,51,80,102.0,160,,,58.0,58.0,36.25
GDN0005,Valsalva,20,20,20,9838,9838,10275,10275,9985,9976,10044,10038,858.0,59,62,118.0,124,,,6.0,6.0,4.838709677419355
GDN0005,Valsalva,21,21,21,10275,10275,10707,10707,10414,10406,10476,10472,868.0,62,66,124.0,132,,,8.0,8.0,6.0606060606060606
GDN0005,Valsalva,22,22,22,10707,10707,11163,11163,10846,10839,10910,10897,936.0,64,58,128.0,116,,,-12.0,12.0,10.344827586206897
GDN0005,Valsalva,23,23,23,11163,11163,11648,11648,11315,11308,11383,11376,988.0,68,68,136.0,136,,,0.0,0.0,0.0
GDN0005,Valsalva,24,24,24,11648,11648,12153,12153,11808,11801,11862,11879,1022.0,54,78,108.0,156,,,48.0,48.0,30.76923076923077
GDN0005,Valsalva,25,25,25,12153,12153,12658,12658,12320,12312,12376,12386,1002.0,56,74,112.0,148,,,36.0,36.0,24.324324324324326
GDN0005,Valsalva,26,26,26,12658,12658,13146,13146,12821,12813,12884,12881,964.0,63,68,126.0,136,,,10.0,10.0,7.352941176470589
GDN0005,Valsalva,27,27,27,13146,13146,13609,13609,13304,13295,13370,13353,906.0,66,58,132.0,116,,,-16.0,16.0,13.793103448275861
GDN0005,Valsalva,28,28,28,13609,13609,14066,14066,13756,13749,13818,13810,918.0,62,61,124.0,122,,,-2.0,2.0,1.639344262295082
GDN0005,Valsalva,29,29,29,14066,14066,14518,14518,14215,14207,14283,14276,894.0,68,69,136.0,138,,,2.0,2.0,1.4492753623188406
GDN0005,Valsalva,30,30,30,14518,14518,14942,14942,14662,14654,14705,14735,824.0,43,81,86.0,162,,,76.0,76.0,46.913580246913575
GDN0005,Valsalva,31,31,31,14942,14942,15354,15354,15074,15066,15131,15149,826.0,57,83,114.0,166,,,52.0,52.0,31.32530120481928
GDN0005,Valsalva,32,32,32,15354,15354,15776,15776,15488,15479,15552,15566,852.0,64,87,128.0,174,,,46.0,46.0,26.436781609195403
GDN0005,Valsalva,33,33,33,15776,15776,16204,16204,15913,15905,15961,15975,858.0,48,70,96.0,140,,,44.0,44.0,31.428571428571427
GDN0005,Valsalva,34,34,34,16204,16204,16648,16648,16342,16334,16384,16394,906.0,42,60,84.0,120,,,36.0,36.0,30.0
GDN0005,Valsalva,35,35,35,16648,16648,17135,17135,16794,16787,16863,16856,1008.0,69,69,138.0,138,,,0.0,0.0,0.0
GDN0005,Valsalva,36,36,36,17135,17135,17633,17633,17298,17291,17362,17368,990.0,64,77,128.0,154,,,26.0,26.0,16.883116883116884
GDN0005,Valsalva,37,37,37,17633,17633,18112,18112,17794,17787,17847,17867,942.0,53,80,106.0,160,,,54.0,54.0,33.75
GDN0005,Valsalva,38,38,38,18112,18112,18570,18570,18266,18257,18332,18323,900.0,66,66,132.0,132,,,0.0,0.0,0.0
GDN0005,Valsalva,39,39,39,18570,18570,19022,19022,18715,18707,18768,18781,908.0,53,74,106.0,148,,,42.0,42.0,28.37837837837838
GDN0005,Valsalva,40,40,40,19022,19022,19483,19483,19168,19161,19239,19224,930.0,71,63,142.0,126,,,-16.0,16.0,12.698412698412698
GDN0005,Valsalva,41,41,41,19483,19483,19945,19945,19633,19626,19689,19697,920.0,56,71,112.0,142,,,30.0,30.0,21.12676056338028
GDN0005,Valsalva,42,42,42,19945,19945,20408,20408,20093,20086,20149,20171,930.0,56,85,112.0,170,,,58.0,58.0,34.11764705882353
GDN0005,Valsalva,43,43,43,20408,20408,20856,20856,20559,20551,20618,20629,876.0,59,78,118.0,156,,,38.0,38.0,24.358974358974358
GDN0005,Valsalva,44,44,44,20856,20856,21292,21292,20998,20990,21064,21053,872.0,66,63,132.0,126,,,-6.0,6.0,4.761904761904762
GDN0005,Valsalva,45,45,45,21292,21292,21754,21754,21433,21426,21497,21492,952.0,64,66,128.0,132,,,4.0,4.0,3.0303030303030303
GDN0005,Valsalva,46,46,46,21754,21754,22254,22254,21908,21901,21977,21970,1024.0,69,69,138.0,138,,,0.0,0.0,0.0
GDN0005,Valsalva,47,47,47,22254,22254,22768,22768,22420,22413,22487,22482,1030.0,67,69,134.0,138,,,4.0,4.0,2.898550724637681
GDN0005,Valsalva,48,48,48,22768,22768,23272,23272,22935,22927,22985,22995,996.0,50,68,100.0,136,,,36.0,36.0,26.47058823529412
GDN0005,Valsalva,49,49,49,23272,23272,23750,23750,23435,23426,23500,23486,936.0,65,60,130.0,120,,,-10.0,10.0,8.333333333333332
GDN0005,Valsalva,50,50,50,23750,23750,24232,24232,23902,23894,23949,23965,980.0,47,71,94.0,142,,,48.0,48.0,33.80281690140845
GDN0005,Valsalva,51,51,51,24232,24232,24736,24736,24391,24384,24461,24455,1022.0,70,71,140.0,142,,,2.0,2.0,1.4084507042253522
GDN0005,Valsalva,52,52,52,24736,24736,25250,25250,24903,24895,24959,24970,1032.0,56,75,112.0,150,,,38.0,38.0,25.333333333333336
GDN0005,Valsalva,53,53,53,25250,25250,25751,25751,25419,25411,25464,25471,986.0,45,60,90.0,120,,,30.0,30.0,25.0
GDN0005,Valsalva,54,54,54,25751,25751,26226,26226,25913,25905,25978,25971,928.0,65,66,130.0,132,,,2.0,2.0,1.5151515151515151
GDN0005,Valsalva,55,55,55,26226,26226,26702,26702,26376,26368,26434,26441,966.0,58,73,116.0,146,,,30.0,30.0,20.54794520547945
GDN0005,Valsalva,56,56,56,26702,26702,27202,27202,26859,26851,26926,26916,1018.0,67,65,134.0,130,,,-4.0,4.0,3.076923076923077
GDN0005,Valsalva,57,57,57,27202,27202,27708,27708,27368,27360,27428,27441,1008.0,60,81,120.0,162,,,42.0,42.0,25.925925925925924
GDN0005,Valsalva,58,58,58,27708,27708,28179,28179,27871,27864,27939,27932,908.0,68,68,136.0,136,,,0.0,0.0,0.0
GDN0005,Valsalva,59,59,59,28179,28179,28623,28623,28327,28318,28377,28397,876.0,50,79,100.0,158,,,58.0,58.0,36.708860759493675
GDN0005,Valsalva,60,60,60,28623,28623,29064,29064,28765,28756,28819,28833,886.0,54,77,108.0,154,,,46.0,46.0,29.87012987012987
GDN0005,Valsalva,61,61,61,29064,29064,29500,29500,29207,29199,29268,29282,866.0,61,83,122.0,166,,,44.0,44.0,26.506024096385545
GDN0005,Valsalva,62,62,62,29500,29500,29933,29933,29641,29633,29705,29692,,64,59,128.0,118,,,-10.0,10.0,8.47457627118644
GDN0005,HoldingBreath,0,0,0,346,346,771,771,484,476,567,540,850.0,83,64,166.0,128,,,-38.0,38.0,29.6875
GDN0005,HoldingBreath,1,1,1,771,771,1173,1173,910,901,982,973,778.0,72,72,144.0,144,,,0.0,0.0,0.0
GDN0005,HoldingBreath,3,3,3,1553,1553,1926,1926,1671,1664,1744,1741,746.0,73,77,146.0,154,,,8.0,8.0,5.194805194805195
GDN0005,HoldingBreath,4,4,4,1926,1926,2306,2306,2044,2036,2123,2121,766.0,79,85,158.0,170,,,12.0,12.0,7.0588235294117645
GDN0005,HoldingBreath,5,5,5,2306,2306,2697,2697,2427,2420,2506,2499,790.0,79,79,158.0,158,,,0.0,0.0,0.0
GDN0005,HoldingBreath,6,6,6,2697,2697,3085,3085,2823,2815,2888,2892,768.0,65,77,130.0,154,,,24.0,24.0,15.584415584415584
GDN0005,HoldingBreath,7,7,7,3085,3085,3487,3487,3206,3198,3285,3279,826.0,79,81,158.0,162,,,4.0,4.0,2.4691358024691357
GDN0005,HoldingBreath,9,9,9,3909,3909,4332,4332,4045,4038,4109,4117,844.0,64,79,128.0,158,,,30.0,30.0,18.9873417721519
GDN0005,HoldingBreath,10,10,10,4332,4332,4741,4741,4469,4460,4528,4521,802.0,59,61,118.0,122,,,4.0,4.0,3.278688524590164
GDN0005,HoldingBreath,11,11,11,4741,4741,5131,5131,4869,4862,4928,4920,770.0,59,58,118.0,116,,,-2.0,2.0,1.7241379310344827
GDN0005,HoldingBreath,12,12,12,5131,5131,5516,5516,5254,5247,5323,5307,770.0,69,60,138.0,120,,,-18.0,18.0,15.0
GDN0005,HoldingBreath,13,13,13,5516,5516,5913,5913,5638,5632,5702,5703,806.0,64,71,128.0,142,,,14.0,14.0,9.859154929577464
GDN0005,HoldingBreath,15,15,15,6342,6342,6814,6814,6484,6478,6541,6538,974.0,57,60,114.0,120,,,6.0,6.0,5.0
GDN0005,HoldingBreath,16,16,16,6814,6814,7308,7308,6971,6964,7042,7035,996.0,71,71,142.0,142,,,0.0,0.0,0.0
GDN0005,HoldingBreath,17,17,17,7308,7308,7799,7799,7469,7462,7536,7528,974.0,67,66,134.0,132,,,-2.0,2.0,1.5151515151515151
GDN0005,HoldingBreath,18,18,18,7799,7799,8261,8261,7957,7949,8017,8004,898.0,60,55,120.0,110,,,-10.0,10.0,9.090909090909092
GDN0005,HoldingBreath,19,19,19,8261,8261,8692,8692,8406,8398,8463,8472,844.0,57,74,114.0,148,,,34.0,34.0,22.972972972972975
GDN0005,HoldingBreath,20,20,20,8692,8692,9119,9119,8828,8820,8888,8894,858.0,60,74,120.0,148,,,28.0,28.0,18.91891891891892
GDN0005,HoldingBreath,21,21,21,9119,9119,9542,9542,9258,9249,9316,9305,840.0,58,56,116.0,112,,,-4.0,4.0,3.571428571428571
GDN0005,HoldingBreath,22,22,22,9542,9542,9955,9955,9677,9669,9741,9739,818.0,64,70,128.0,140,,,12.0,12.0,8.571428571428571
GDN0005,HoldingBreath,23,23,23,9955,9955,10372,10372,10086,10079,10140,10143,844.0,54,64,108.0,128,,,20.0,20.0,15.625
GDN0005,HoldingBreath,24,24,24,10372,10372,10800,10800,10507,10499,10566,10577,862.0,59,78,118.0,156,,,38.0,38.0,24.358974358974358
GDN0005,HoldingBreath,25,25,25,10800,10800,11243,11243,10939,10931,10999,11009,898.0,60,78,120.0,156,,,36.0,36.0,23.076923076923077
GDN0005,HoldingBreath,26,26,26,11243,11243,11695,11695,11388,11380,11445,11439,908.0,57,59,114.0,118,,,4.0,4.0,3.389830508474576
GDN0005,HoldingBreath,27,27,27,11695,11695,12141,12141,11842,11834,11904,11901,882.0,62,67,124.0,134,,,10.0,10.0,7.462686567164178
GDN0005,HoldingBreath,28,28,28,12141,12141,12567,12567,12284,12276,12344,12336,838.0,60,60,120.0,120,,,0.0,0.0,0.0
GDN0005,HoldingBreath,29,29,29,12567,12567,12980,12980,12702,12695,12770,12762,818.0,68,67,136.0,134,,,-2.0,2.0,1.4925373134328357
GDN0005,HoldingBreath,30,30,30,12980,12980,13397,13397,13110,13103,13174,13164,842.0,64,61,128.0,122,,,-6.0,6.0,4.918032786885246
GDN0005,HoldingBreath,31,31,31,13397,13397,13815,13815,13531,13524,13597,13589,834.0,66,65,132.0,130,,,-2.0,2.0,1.5384615384615385
GDN0005,HoldingBreath,32,32,32,13815,13815,14237,14237,13948,13941,14011,13988,848.0,63,47,126.0,94,,,-32.0,32.0,34.04255319148936
GDN0005,HoldingBreath,33,33,33,14237,14237,14666,14666,14373,14365,14435,14427,864.0,62,62,124.0,124,,,0.0,0.0,0.0
GDN0005,HoldingBreath,34,34,34,14666,14666,15079,15079,14806,14797,14868,14854,806.0,62,57,124.0,114,,,-10.0,10.0,8.771929824561402
GDN0005,HoldingBreath,35,35,35,15079,15079,15472,15472,15209,15200,15266,15257,776.0,57,57,114.0,114,,,0.0,0.0,0.0
GDN0005,HoldingBreath,36,36,36,15472,15472,15858,15858,15597,15589,15662,15650,768.0,65,61,130.0,122,,,-8.0,8.0,6.557377049180328
GDN0005,HoldingBreath,37,37,37,15858,15858,16244,16244,15979,15973,16046,16038,776.0,67,65,134.0,130,,,-4.0,4.0,3.076923076923077
GDN0005,HoldingBreath,38,38,38,16244,16244,16642,16642,16366,16360,16432,16426,806.0,66,66,132.0,132,,,0.0,0.0,0.0
GDN0005,HoldingBreath,39,39,39,16642,16642,17063,17063,16770,16764,16836,16827,862.0,66,63,132.0,126,,,-6.0,6.0,4.761904761904762
GDN0005,HoldingBreath,40,40,40,17063,17063,17506,17506,17201,17194,17267,17252,900.0,66,58,132.0,116,,,-16.0,16.0,13.793103448275861
GDN0005,HoldingBreath,41,41,41,17506,17506,17962,17962,17651,17645,17720,17713,918.0,69,68,138.0,136,,,-2.0,2.0,1.4705882352941175
GDN0005,HoldingBreath,42,42,42,17962,17962,18422,18422,18110,18103,18181,18174,920.0,71,71,142.0,142,,,0.0,0.0,0.0
GDN0005,HoldingBreath,43,43,43,18422,18422,18887,18887,18571,18564,18638,18628,934.0,67,64,134.0,128,,,-6.0,6.0,4.6875
GDN0005,HoldingBreath,44,44,44,18887,18887,19359,19359,19038,19031,19105,19096,950.0,67,65,134.0,130,,,-4.0,4.0,3.076923076923077
GDN0005,HoldingBreath,45,45,45,19359,19359,19836,19836,19513,19506,19580,19571,958.0,67,65,134.0,130,,,-4.0,4.0,3.076923076923077
GDN0005,HoldingBreath,46,46,46,19836,19836,20316,20316,19991,19984,20061,20057,960.0,70,73,140.0,146,,,6.0,6.0,4.10958904109589
GDN0005,HoldingBreath,47,47,47,20316,20316,20795,20795,20471,20464,20541,20536,958.0,70,72,140.0,144,,,4.0,4.0,2.7777777777777777
GDN0005,HoldingBreath,48,48,48,20795,20795,21269,21269,20950,20943,21018,21013,942.0,68,70,136.0,140,,,4.0,4.0,2.857142857142857
GDN0005,HoldingBreath,49,49,49,21269,21269,21736,21736,21421,21415,21489,21477,930.0,68,62,136.0,124,,,-12.0,12.0,9.67741935483871
GDN0005,HoldingBreath,50,50,50,21736,21736,22195,22195,21886,21879,21954,21948,912.0,68,69,136.0,138,,,2.0,2.0,1.4492753623188406
GDN0005,HoldingBreath,51,51,51,22195,22195,22648,22648,22342,22336,22414,22408,902.0,72,72,144.0,144,,,0.0,0.0,0.0
GDN0005,HoldingBreath,52,52,52,22648,22648,23104,23104,22793,22786,22863,22859,918.0,70,73,140.0,146,,,6.0,6.0,4.10958904109589
GDN0005,HoldingBreath,53,53,53,23104,23104,23564,23564,23252,23245,23320,23319,920.0,68,74,136.0,148,,,12.0,12.0,8.108108108108109
GDN0005,HoldingBreath,54,54,54,23564,23564,24021,24021,23712,23705,23779,23762,910.0,67,57,134.0,114,,,-20.0,20.0,17.543859649122805
GDN0005,HoldingBreath,55,55,55,24021,24021,24475,24475,24167,24160,24237,24232,908.0,70,72,140.0,144,,,4.0,4.0,2.7777777777777777
GDN0005,HoldingBreath,56,56,56,24475,24475,24932,24932,24621,24614,24693,24687,918.0,72,73,144.0,146,,,2.0,2.0,1.36986301369863
GDN0005,HoldingBreath,57,57,57,24932,24932,25386,25386,25080,25073,25146,25144,902.0,66,71,132.0,142,,,10.0,10.0,7.042253521126761
GDN0005,HoldingBreath,58,58,58,25386,25386,25841,25841,25532,25525,25597,25586,914.0,65,61,130.0,122,,,-8.0,8.0,6.557377049180328
GDN0005,HoldingBreath,59,59,59,25841,25841,26303,26303,25987,25981,26055,26042,930.0,68,61,136.0,122,,,-14.0,14.0,11.475409836065573
GDN0005,HoldingBreath,60,60,60,26303,26303,26767,26767,26452,26445,26521,26515,926.0,69,70,138.0,140,,,2.0,2.0,1.4285714285714286
