,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
GDN0005,Pause,40,40,40,18294,18294,18788,18788,18445,18446,18528,18522,992.0,83,76,166.0,152,,,-14.0,14.0,9.210526315789473
GDN0005,Pause,41,41,41,18788,18788,19282,19282,18941,18942,19015,19007,986.0,74,65,148.0,130,,,-18.0,18.0,13.846153846153847
GDN0005,Pause,42,42,42,19282,19282,19774,19774,19434,19435,19513,19511,980.0,79,76,158.0,152,,,-6.0,6.0,3.9473684210526314
GDN0005,Pause,44,44,44,20256,20256,20722,20722,20402,20403,20473,20471,920.0,71,68,142.0,136,,,-6.0,6.0,4.411764705882353
GDN0005,Pause,45,45,45,20722,20722,21174,21174,20862,20863,20943,20929,894.0,81,66,162.0,132,,,-30.0,30.0,22.727272727272727
GDN0005,Pause,46,46,46,21174,21174,21621,21621,21309,21310,21395,21379,896.0,86,69,172.0,138,,,-34.0,34.0,24.637681159420293
GDN0005,Pause,47,47,47,21621,21621,22096,22096,21757,21759,21836,21830,980.0,79,71,158.0,142,,,-16.0,16.0,11.267605633802818
GDN0005,Pause,48,48,48,22096,22096,22600,22600,22247,22249,22331,22323,1022.0,84,74,168.0,148,,,-20.0,20.0,13.513513513513514
GDN0005,Pause,49,49,49,22600,22600,23107,23107,22758,22759,22831,22816,1010.0,73,57,146.0,114,,,-32.0,32.0,28.07017543859649
GDN0005,Pause,50,50,50,23107,23107,23606,23606,23263,23264,23347,23308,990.0,84,44,168.0,88,,,-80.0,80.0,90.9090909090909
GDN0005,Pause,51,51,51,23606,23606,24100,24100,23758,23760,23842,23828,988.0,84,68,168.0,136,,,-32.0,32.0,23.52941176470588
GDN0005,Pause,52,52,52,24100,24100,24577,24577,24252,24253,24327,24311,936.0,75,58,150.0,116,,,-34.0,34.0,29.310344827586203
GDN0005,Pause,53,53,53,24577,24577,25024,25024,24720,24721,24799,24793,872.0,79,72,158.0,144,,,-14.0,14.0,9.722222222222223
GDN0005,Pause,54,54,54,25024,25024,25455,25455,25156,25158,25233,25225,854.0,77,67,154.0,134,,,-20.0,20.0,14.925373134328357
GDN0005,Pause,55,55,55,25455,25455,25880,25880,25583,25584,25660,25653,848.0,77,69,154.0,138,,,-16.0,16.0,11.594202898550725
GDN0005,Pause,56,56,56,25880,25880,26338,26338,26007,26008,26086,26077,954.0,79,69,158.0,138,,,-20.0,20.0,14.492753623188406
GDN0005,Pause,57,57,57,26338,26338,26827,26827,26484,26485,26550,26550,992.0,66,65,132.0,130,,,-2.0,2.0,1.5384615384615385
GDN0005,Pause,58,58,58,26827,26827,27289,27289,26980,26981,27044,27053,886.0,64,72,128.0,144,,,16.0,16.0,11.11111111111111
GDN0005,Pause,59,59,59,27289,27289,27731,27731,27423,27424,27486,27488,884.0,63,64,126.0,128,,,2.0,2.0,1.5625
GDN0005,Pause,60,60,60,27731,27731,28188,28188,27865,27866,27951,27946,930.0,86,80,172.0,160,,,-12.0,12.0,7.5
GDN0005,Pause,61,61,61,28188,28188,28672,28672,28330,28331,28404,28395,988.0,74,64,148.0,128,,,-20.0,20.0,15.625
GDN0005,Pause,62,62,62,28672,28672,29172,29172,28824,28825,28912,28905,1006.0,88,80,176.0,160,,,-16.0,16.0,10.0
GDN0005,Pause,63,63,63,29172,29172,29656,29656,29327,29329,29410,29389,948.0,83,60,166.0,120,,,-46.0,46.0,38.333333333333336
GDN0005,Valsalva,0,0,0,403,403,859,859,542,543,525,619,912.0,,76,,152,negative_pep,,,,
GDN0005,Valsalva,1,1,1,859,859,1310,1310,998,999,1082,1075,896.0,84,76,168.0,152,,,-16.0,16.0,10.526315789473683
GDN0005,Valsalva,2,2,2,1310,1310,1770,1770,1446,1448,1522,1518,932.0,76,70,152.0,140,,,-12.0,12.0,8.571428571428571
GDN0005,Valsalva,3,3,3,1770,1770,2256,2256,1912,1913,1996,1981,994.0,84,68,168.0,136,,,-32.0,32.0,23.52941176470588
GDN0005,Valsalva,4,4,4,2256,2256,2754,2754,2409,2410,2497,2491,998.0,88,81,176.0,162,,,-14.0,14.0,8.641975308641975
GDN0005,Valsalva,5,5,5,2754,2754,3244,3244,2908,2909,2993,2987,970.0,85,78,170.0,156,,,-14.0,14.0,8.974358974358974
GDN0005,Valsalva,6,6,6,3244,3244,3722,3722,3393,3394,3470,3465,948.0,77,71,154.0,142,,,-12.0,12.0,8.450704225352112
GDN0005,Valsalva,7,7,7,3722,3722,4174,4174,3867,3868,3946,3942,880.0,79,74,158.0,148,,,-10.0,10.0,6.756756756756757
GDN0005,Valsalva,8,8,8,4174,4174,4606,4606,4307,4309,4382,4377,854.0,75,68,150.0,136,,,-14.0,14.0,10.294117647058822
GDN0005,Valsalva,9,9,9,4606,4606,5036,5036,4734,4736,4815,4810,864.0,81,74,162.0,148,,,-14.0,14.0,9.45945945945946
GDN0005,Valsalva,10,10,10,5036,5036,5495,5495,5166,5168,5218,5247,948.0,52,79,104.0,158,,,54.0,54.0,34.177215189873415
GDN0005,Valsalva,11,11,11,5495,5495,5980,5980,5640,5641,5685,5721,980.0,45,80,90.0,160,,,70.0,70.0,43.75
GDN0005,Valsalva,12,12,12,5980,5980,6479,6479,6130,6131,6173,6215,1008.0,43,84,86.0,168,,,82.0,82.0,48.80952380952381
GDN0005,Valsalva,13,13,13,6479,6479,6977,6977,6634,6635,6712,6709,992.0,78,74,156.0,148,,,-8.0,8.0,5.405405405405405
GDN0005,Valsalva,14,14,14,6977,6977,7456,7456,7130,7132,7191,7200,938.0,61,68,122.0,136,,,14.0,14.0,10.294117647058822
GDN0005,Valsalva,15,15,15,7456,7456,7921,7921,7599,7600,7675,7671,926.0,76,71,152.0,142,,,-10.0,10.0,7.042253521126761
GDN0005,Valsalva,16,16,16,7921,7921,8402,8402,8062,8063,8145,8140,980.0,83,77,166.0,154,,,-12.0,12.0,7.792207792207792
GDN0005,Valsalva,17,17,17,8402,8402,8893,8893,8552,8553,8634,8629,984.0,82,76,164.0,152,,,-12.0,12.0,7.894736842105263
GDN0005,Valsalva,18,18,18,8893,8893,9378,9378,9044,9046,9126,9121,962.0,82,75,164.0,150,,,-14.0,14.0,9.333333333333334
GDN0005,Valsalva,19,19,19,9378,9378,9838,9838,9525,9526,9600,9606,900.0,75,80,150.0,160,,,10.0,10.0,6.25
GDN0005,Valsalva,20,20,20,9838,9838,10275,10275,9975,9976,10041,10038,858.0,66,62,132.0,124,,,-8.0,8.0,6.451612903225806
GDN0005,Valsalva,21,21,21,10275,10275,10707,10707,10404,10406,10475,10472,868.0,71,66,142.0,132,,,-10.0,10.0,7.575757575757576
GDN0005,Valsalva,22,22,22,10707,10707,11163,11163,10838,10839,10919,10897,936.0,81,58,162.0,116,,,-46.0,46.0,39.6551724137931
GDN0005,Valsalva,23,23,23,11163,11163,11648,11648,11306,11308,11375,11376,988.0,69,68,138.0,136,,,-2.0,2.0,1.4705882352941175
GDN0005,Valsalva,24,24,24,11648,11648,12153,12153,11800,11801,11883,11879,1022.0,83,78,166.0,156,,,-10.0,10.0,6.41025641025641
GDN0005,Valsalva,25,25,25,12153,12153,12658,12658,12311,12312,12364,12386,1002.0,53,74,106.0,148,,,42.0,42.0,28.37837837837838
GDN0005,Valsalva,26,26,26,12658,12658,13146,13146,12812,12813,12884,12881,964.0,72,68,144.0,136,,,-8.0,8.0,5.88235294117647
GDN0005,Valsalva,27,27,27,13146,13146,13609,13609,13294,13295,13370,13353,906.0,76,58,152.0,116,,,-36.0,36.0,31.03448275862069
GDN0005,Valsalva,28,28,28,13609,13609,14066,14066,13747,13749,13834,13810,918.0,87,61,174.0,122,,,-52.0,52.0,42.62295081967213
GDN0005,Valsalva,29,29,29,14066,14066,14518,14518,14206,14207,14299,14276,894.0,93,69,186.0,138,,,-48.0,48.0,34.78260869565217
GDN0005,Valsalva,30,30,30,14518,14518,14942,14942,14653,14654,14741,14735,824.0,88,81,176.0,162,,,-14.0,14.0,8.641975308641975
GDN0005,Valsalva,31,31,31,14942,14942,15354,15354,15065,15066,15149,15149,826.0,84,83,168.0,166,,,-2.0,2.0,1.2048192771084338
GDN0005,Valsalva,32,32,32,15354,15354,15776,15776,15478,15479,15571,15566,852.0,93,87,186.0,174,,,-12.0,12.0,6.896551724137931
GDN0005,Valsalva,33,33,33,15776,15776,16204,16204,15904,15905,15969,15975,858.0,65,70,130.0,140,,,10.0,10.0,7.142857142857142
GDN0005,Valsalva,34,34,34,16204,16204,16648,16648,16333,16334,16398,16394,906.0,65,60,130.0,120,,,-10.0,10.0,8.333333333333332
GDN0005,Valsalva,35,35,35,16648,16648,17135,17135,16786,16787,16851,16856,1008.0,65,69,130.0,138,,,8.0,8.0,5.797101449275362
GDN0005,Valsalva,36,36,36,17135,17135,17633,17633,17290,17291,17374,17368,990.0,84,77,168.0,154,,,-14.0,14.0,9.090909090909092
GDN0005,Valsalva,37,37,37,17633,17633,18112,18112,17785,17787,17871,17867,942.0,86,80,172.0,160,,,-12.0,12.0,7.5
GDN0005,Valsalva,38,38,38,18112,18112,18570,18570,18256,18257,18328,18323,900.0,72,66,144.0,132,,,-12.0,12.0,9.090909090909092
GDN0005,Valsalva,39,39,39,18570,18570,19022,19022,18706,18707,18763,18781,908.0,57,74,114.0,148,,,34.0,34.0,22.972972972972975
GDN0005,Valsalva,40,40,40,19022,19022,19483,19483,19160,19161,19230,19224,930.0,70,63,140.0,126,,,-14.0,14.0,11.11111111111111
GDN0005,Valsalva,41,41,41,19483,19483,19945,19945,19625,19626,19702,19697,920.0,77,71,154.0,142,,,-12.0,12.0,8.450704225352112
GDN0005,Valsalva,42,42,42,19945,19945,20408,20408,20085,20086,20177,20171,930.0,92,85,184.0,170,,,-14.0,14.0,8.235294117647058
GDN0005,Valsalva,43,43,43,20408,20408,20856,20856,20550,20551,20636,20629,876.0,86,78,172.0,156,,,-16.0,16.0,10.256410256410255
GDN0005,Valsalva,44,44,44,20856,20856,21292,21292,20988,20990,21054,21053,872.0,66,63,132.0,126,,,-6.0,6.0,4.761904761904762
GDN0005,Valsalva,45,45,45,21292,21292,21754,21754,21424,21426,21491,21492,952.0,67,66,134.0,132,,,-2.0,2.0,1.5151515151515151
GDN0005,Valsalva,46,46,46,21754,21754,22254,22254,21900,21901,21973,21970,1024.0,73,69,146.0,138,,,-8.0,8.0,5.797101449275362
GDN0005,Valsalva,47,47,47,22254,22254,22768,22768,22412,22413,22487,22482,1030.0,75,69,150.0,138,,,-12.0,12.0,8.695652173913043
GDN0005,Valsalva,48,48,48,22768,22768,23272,23272,22927,22927,23018,22995,996.0,91,68,182.0,136,,,-46.0,46.0,33.82352941176471
GDN0005,Valsalva,49,49,49,23272,23272,23750,23750,23425,23426,23511,23486,936.0,86,60,172.0,120,,,-52.0,52.0,43.333333333333336
GDN0005,Valsalva,50,50,50,23750,23750,24232,24232,23893,23894,23967,23965,980.0,74,71,148.0,142,,,-6.0,6.0,4.225352112676056
GDN0005,Valsalva,51,51,51,24232,24232,24736,24736,24383,24384,24445,24455,1022.0,62,71,124.0,142,,,18.0,18.0,12.676056338028168
GDN0005,Valsalva,52,52,52,24736,24736,25250,25250,24894,24895,24951,24970,1032.0,57,75,114.0,150,,,36.0,36.0,24.0
GDN0005,Valsalva,53,53,53,25250,25250,25751,25751,25410,25411,25499,25471,986.0,89,60,178.0,120,,,-58.0,58.0,48.333333333333336
GDN0005,Valsalva,54,54,54,25751,25751,26226,26226,25903,25905,25975,25971,928.0,72,66,144.0,132,,,-12.0,12.0,9.090909090909092
GDN0005,Valsalva,55,55,55,26226,26226,26702,26702,26367,26368,26448,26441,966.0,81,73,162.0,146,,,-16.0,16.0,10.95890410958904
GDN0005,Valsalva,56,56,56,26702,26702,27202,27202,26850,26851,26926,26916,1018.0,76,65,152.0,130,,,-22.0,22.0,16.923076923076923
GDN0005,Valsalva,57,57,57,27202,27202,27708,27708,27359,27360,27446,27441,1008.0,87,81,174.0,162,,,-12.0,12.0,7.4074074074074066
GDN0005,Valsalva,58,58,58,27708,27708,28179,28179,27863,27864,27942,27932,908.0,79,68,158.0,136,,,-22.0,22.0,16.176470588235293
GDN0005,Valsalva,59,59,59,28179,28179,28623,28623,28317,28318,28403,28397,876.0,86,79,172.0,158,,,-14.0,14.0,8.860759493670885
GDN0005,Valsalva,60,60,60,28623,28623,29064,29064,28755,28756,28835,28833,886.0,80,77,160.0,154,,,-6.0,6.0,3.896103896103896
GDN0005,Valsalva,61,61,61,29064,29064,29500,29500,29198,29199,29233,29282,866.0,35,83,70.0,166,,,96.0,96.0,57.831325301204814
GDN0005,Valsalva,62,62,62,29500,29500,29933,29933,29631,29633,29625,29692,,,59,,118,negative_pep,,,,
GDN0005,HoldingBreath,0,0,0,346,346,771,771,474,476,543,540,850.0,69,64,138.0,128,,,-10.0,10.0,7.8125
GDN0005,HoldingBreath,1,1,1,771,771,1173,1173,899,901,969,973,778.0,70,72,140.0,144,,,4.0,4.0,2.7777777777777777
GDN0005,HoldingBreath,3,3,3,1553,1553,1926,1926,1663,1664,1746,1741,746.0,83,77,166.0,154,,,-12.0,12.0,7.792207792207792
GDN0005,HoldingBreath,4,4,4,1926,1926,2306,2306,2036,2036,2124,2121,766.0,88,85,176.0,170,,,-6.0,6.0,3.5294117647058822
GDN0005,HoldingBreath,5,5,5,2306,2306,2697,2697,2419,2420,2500,2499,790.0,81,79,162.0,158,,,-4.0,4.0,2.5316455696202533
GDN0005,HoldingBreath,6,6,6,2697,2697,3085,3085,2814,2815,2882,2892,768.0,68,77,136.0,154,,,18.0,18.0,11.688311688311687
GDN0005,HoldingBreath,7,7,7,3085,3085,3487,3487,3198,3198,3284,3279,826.0,86,81,172.0,162,,,-10.0,10.0,6.172839506172839
GDN0005,HoldingBreath,9,9,9,3909,3909,4332,4332,4037,4038,4103,4117,844.0,66,79,132.0,158,,,26.0,26.0,16.455696202531644
GDN0005,HoldingBreath,10,10,10,4332,4332,4741,4741,4459,4460,4524,4521,802.0,65,61,130.0,122,,,-8.0,8.0,6.557377049180328
GDN0005,HoldingBreath,11,11,11,4741,4741,5131,5131,4860,4862,4934,4920,770.0,74,58,148.0,116,,,-32.0,32.0,27.586206896551722
GDN0005,HoldingBreath,12,12,12,5131,5131,5516,5516,5245,5247,5314,5307,770.0,69,60,138.0,120,,,-18.0,18.0,15.0
GDN0005,HoldingBreath,13,13,13,5516,5516,5913,5913,5630,5632,5710,5703,806.0,80,71,160.0,142,,,-18.0,18.0,12.676056338028168
GDN0005,HoldingBreath,15,15,15,6342,6342,6814,6814,6476,6478,6558,6538,974.0,82,60,164.0,120,,,-44.0,44.0,36.666666666666664
GDN0005,HoldingBreath,16,16,16,6814,6814,7308,7308,6963,6964,7044,7035,996.0,81,71,162.0,142,,,-20.0,20.0,14.084507042253522
GDN0005,HoldingBreath,17,17,17,7308,7308,7799,7799,7461,7462,7539,7528,974.0,78,66,156.0,132,,,-24.0,24.0,18.181818181818183
GDN0005,HoldingBreath,18,18,18,7799,7799,8261,8261,7948,7949,8034,8004,898.0,86,55,172.0,110,,,-62.0,62.0,56.36363636363636
GDN0005,HoldingBreath,19,19,19,8261,8261,8692,8692,8397,8398,8480,8472,844.0,83,74,166.0,148,,,-18.0,18.0,12.162162162162163
GDN0005,HoldingBreath,20,20,20,8692,8692,9119,9119,8819,8820,8903,8894,858.0,84,74,168.0,148,,,-20.0,20.0,13.513513513513514
GDN0005,HoldingBreath,21,21,21,9119,9119,9542,9542,9248,9249,9328,9305,840.0,80,56,160.0,112,,,-48.0,48.0,42.857142857142854
GDN0005,HoldingBreath,22,22,22,9542,9542,9955,9955,9668,9669,9747,9739,818.0,79,70,158.0,140,,,-18.0,18.0,12.857142857142856
GDN0005,HoldingBreath,23,23,23,9955,9955,10372,10372,10077,10079,10149,10143,844.0,72,64,144.0,128,,,-16.0,16.0,12.5
GDN0005,HoldingBreath,24,24,24,10372,10372,10800,10800,10499,10499,10584,10577,862.0,85,78,170.0,156,,,-14.0,14.0,8.974358974358974
GDN0005,HoldingBreath,25,25,25,10800,10800,11243,11243,10930,10931,11012,11009,898.0,82,78,164.0,156,,,-8.0,8.0,5.128205128205128
GDN0005,HoldingBreath,26,26,26,11243,11243,11695,11695,11379,11380,11471,11439,908.0,92,59,184.0,118,,,-66.0,66.0,55.932203389830505
GDN0005,HoldingBreath,27,27,27,11695,11695,12141,12141,11833,11834,11910,11901,882.0,77,67,154.0,134,,,-20.0,20.0,14.925373134328357
GDN0005,HoldingBreath,28,28,28,12141,12141,12567,12567,12274,12276,12351,12336,838.0,77,60,154.0,120,,,-34.0,34.0,28.333333333333332
GDN0005,HoldingBreath,29,29,29,12567,12567,12980,12980,12693,12695,12768,12762,818.0,75,67,150.0,134,,,-16.0,16.0,11.940298507462686
GDN0005,HoldingBreath,30,30,30,12980,12980,13397,13397,13102,13103,13170,13164,842.0,68,61,136.0,122,,,-14.0,14.0,11.475409836065573
GDN0005,HoldingBreath,31,31,31,13397,13397,13815,13815,13523,13524,13601,13589,834.0,78,65,156.0,130,,,-26.0,26.0,20.0
GDN0005,HoldingBreath,32,32,32,13815,13815,14237,14237,13940,13941,13998,13988,848.0,58,47,116.0,94,,,-22.0,22.0,23.404255319148938
GDN0005,HoldingBreath,33,33,33,14237,14237,14666,14666,14364,14365,14432,14427,864.0,68,62,136.0,124,,,-12.0,12.0,9.67741935483871
GDN0005,HoldingBreath,34,34,34,14666,14666,15079,15079,14796,14797,14859,14854,806.0,63,57,126.0,114,,,-12.0,12.0,10.526315789473683
GDN0005,HoldingBreath,35,35,35,15079,15079,15472,15472,15199,15200,15268,15257,776.0,69,57,138.0,114,,,-24.0,24.0,21.052631578947366
GDN0005,HoldingBreath,36,36,36,15472,15472,15858,15858,15587,15589,15665,15650,768.0,78,61,156.0,122,,,-34.0,34.0,27.86885245901639
GDN0005,HoldingBreath,37,37,37,15858,15858,16244,16244,15971,15973,16049,16038,776.0,78,65,156.0,130,,,-26.0,26.0,20.0
GDN0005,HoldingBreath,38,38,38,16244,16244,16642,16642,16359,16360,16440,16426,806.0,81,66,162.0,132,,,-30.0,30.0,22.727272727272727
GDN0005,HoldingBreath,39,39,39,16642,16642,17063,17063,16762,16764,16839,16827,862.0,77,63,154.0,126,,,-28.0,28.0,22.22222222222222
GDN0005,HoldingBreath,40,40,40,17063,17063,17506,17506,17193,17194,17274,17252,900.0,81,58,162.0,116,,,-46.0,46.0,39.6551724137931
GDN0005,HoldingBreath,41,41,41,17506,17506,17962,17962,17643,17645,17723,17713,918.0,80,68,160.0,136,,,-24.0,24.0,17.647058823529413
GDN0005,HoldingBreath,42,42,42,17962,17962,18422,18422,18102,18103,18180,18174,920.0,78,71,156.0,142,,,-14.0,14.0,9.859154929577464
GDN0005,HoldingBreath,43,43,43,18422,18422,18887,18887,18562,18564,18648,18628,934.0,86,64,172.0,128,,,-44.0,44.0,34.375
GDN0005,HoldingBreath,44,44,44,18887,18887,19359,19359,19029,19031,19113,19096,950.0,84,65,168.0,130,,,-38.0,38.0,29.230769230769234
GDN0005,HoldingBreath,45,45,45,19359,19359,19836,19836,19504,19506,19587,19571,958.0,83,65,166.0,130,,,-36.0,36.0,27.692307692307693
GDN0005,HoldingBreath,46,46,46,19836,19836,20316,20316,19983,19984,20064,20057,960.0,81,73,162.0,146,,,-16.0,16.0,10.95890410958904
GDN0005,HoldingBreath,47,47,47,20316,20316,20795,20795,20463,20464,20544,20536,958.0,81,72,162.0,144,,,-18.0,18.0,12.5
GDN0005,HoldingBreath,48,48,48,20795,20795,21269,21269,20942,20943,21020,21013,942.0,78,70,156.0,140,,,-16.0,16.0,11.428571428571429
GDN0005,HoldingBreath,49,49,49,21269,21269,21736,21736,21413,21415,21497,21477,930.0,84,62,168.0,124,,,-44.0,44.0,35.483870967741936
GDN0005,HoldingBreath,50,50,50,21736,21736,22195,22195,21878,21879,21962,21948,912.0,84,69,168.0,138,,,-30.0,30.0,21.73913043478261
GDN0005,HoldingBreath,51,51,51,22195,22195,22648,22648,22334,22336,22416,22408,902.0,82,72,164.0,144,,,-20.0,20.0,13.88888888888889
GDN0005,HoldingBreath,52,52,52,22648,22648,23104,23104,22785,22786,22868,22859,918.0,83,73,166.0,146,,,-20.0,20.0,13.698630136986301
GDN0005,HoldingBreath,53,53,53,23104,23104,23564,23564,23244,23245,23326,23319,920.0,82,74,164.0,148,,,-16.0,16.0,10.81081081081081
GDN0005,HoldingBreath,54,54,54,23564,23564,24021,24021,23704,23705,23790,23762,910.0,86,57,172.0,114,,,-58.0,58.0,50.877192982456144
GDN0005,HoldingBreath,55,55,55,24021,24021,24475,24475,24159,24160,24243,24232,908.0,84,72,168.0,144,,,-24.0,24.0,16.666666666666664
GDN0005,HoldingBreath,56,56,56,24475,24475,24932,24932,24613,24614,24696,24687,918.0,83,73,166.0,146,,,-20.0,20.0,13.698630136986301
GDN0005,HoldingBreath,57,57,57,24932,24932,25386,25386,25072,25073,25152,25144,902.0,80,71,160.0,142,,,-18.0,18.0,12.676056338028168
GDN0005,HoldingBreath,58,58,58,25386,25386,25841,25841,25523,25525,25609,25586,914.0,86,61,172.0,122,,,-50.0,50.0,40.98360655737705
GDN0005,HoldingBreath,59,59,59,25841,25841,26303,26303,25980,25981,26070,26042,930.0,90,61,180.0,122,,,-58.0,58.0,47.540983606557376
