participant,phase,label_period,pep_reference_ms,pep_estimated_ms,error_ms,absolute_error_ms,absolute_relative_error_percent,pearson_r,num_pep_total,num_pep_valid,num_pep_invalid
09,Baseline,0,116.4,109.2,7.2,7.2,6.110360718258383,0.7733548753420889,10,10,0
09,Baseline,1,114.8,108.8,6.0,6.0,5.063562688701732,0.44597648774829973,10,10,0
09,Baseline,2,106.8,106.8,0.0,8.8,8.815933303189675,0.4703313520935453,10,10,0
09,Baseline,3,117.2,107.2,10.0,10.0,8.36381693945654,-0.2947531723732816,10,10,0
09,CognitiveWorkload,0,127.2,110.0,17.2,17.2,13.429863147605085,0.1384091330895666,10,10,0
09,CognitiveWorkload,1,125.2,108.4,16.8,16.8,13.399193548387098,0.4930125719808805,10,10,0
09,CognitiveWorkload,2,130.0,110.8,19.2,19.2,14.753787878787879,0.21821789023599236,10,10,0
09,CognitiveWorkload,3,128.8,111.2,17.6,17.6,13.648277126099709,0.31180478223116176,10,10,0
10,Baseline,0,125.2,112.0,13.2,13.2,10.520369855394884,0.46953014151584255,10,10,0
10,Baseline,1,126.0,111.6,14.4,14.4,11.375366568914956,0.07466013667894413,10,10,0
10,Baseline,2,128.0,110.0,18.0,18.0,14.01484604105572,0.2773500981126146,10,10,0
10,Baseline,3,126.4,112.4,14.0,14.0,11.056023949169111,0.7691659436816088,10,10,0
10,CognitiveWorkload,0,124.0,118.4,5.6,6.4,5.040115378743266,0.5943575267170572,10,10,0
10,CognitiveWorkload,1,128.8,113.6,15.2,15.2,11.712232620320856,-0.08006407690254352,10,10,0
10,CognitiveWorkload,2,130.8,121.2,9.6,9.6,7.269014350608279,0.4449944376042947,10,10,0
10,CognitiveWorkload,3,129.2,117.6,11.6,14.0,10.634446055972425,0.45736985247796413,10,10,0
12,Baseline,0,90.22222222222223,102.22222222222223,-12.0,12.88888888888889,14.957439467991211,0.025482359571881313,9,9,0
12,Baseline,1,93.2,103.2,-10.0,11.6,12.715076228119708,0.22325822887437907,10,10,0
12,Baseline,2,119.2,103.2,16.0,34.4,18.024700274447493,-0.642780989438697,10,10,0
12,Baseline,3,95.6,102.4,-6.8,14.8,16.892250663989795,0.02654347621616898,10,10,0
13,Baseline,0,99.2,106.0,-6.8,7.6,8.323852395591526,0.5619514869490163,10,10,0
13,Baseline,1,92.4,104.8,-12.4,12.4,13.692236024844721,0.4235367394533449,10,10,0
13,Baseline,2,101.2,104.8,-3.6,7.6,8.232541854280985,0.5011001113409407,10,10,0
13,Baseline,3,97.6,109.6,-12.0,12.8,14.039625028755461,0.015401027590842414,10,10,0
13,CognitiveWorkload,0,109.6,107.2,2.4,7.2,6.373839064161645,0.5454545454545454,10,10,0
13,CognitiveWorkload,1,103.6,105.6,-2.0,6.8,6.881178402917534,0.3350770243938135,10,10,0
13,CognitiveWorkload,2,107.6,108.4,-0.8,7.2,6.877240384136937,0.4322167390013544,10,10,0
13,CognitiveWorkload,3,110.0,108.4,1.6,6.4,5.547951189831056,0.5342128619170635,10,10,0
14,Baseline,0,126.8,110.8,16.0,16.0,12.46053881912761,0.011608304300919968,10,10,0
14,Baseline,1,126.8,111.6,15.2,15.2,11.932018320018877,0.5259482291109943,10,10,0
14,Baseline,2,129.2,112.0,17.2,17.2,13.148102056071696,0.5761512019156774,10,10,0
14,Baseline,3,132.8,112.4,20.4,20.4,15.318843079753895,0.3834128905580744,10,10,0
14,CognitiveWorkload,0,119.6,108.8,10.8,10.8,8.808850863633955,0.6078431372549019,10,10,0
14,CognitiveWorkload,1,128.8,112.0,16.8,16.8,12.90561817051626,0.2875273163926476,10,10,0
14,CognitiveWorkload,2,125.6,113.2,12.4,12.4,9.749406507471024,0.49444526754175777,10,10,0
14,CognitiveWorkload,3,128.4,113.6,14.8,14.8,11.496326609822816,0.7724779334697965,10,10,0
15,Baseline,0,128.4,117.6,10.8,10.8,8.311267322178137,0.3686543642335682,10,10,0
15,Baseline,1,131.6,115.2,16.4,16.4,12.407772493161488,0.6285072984454063,10,10,0
15,Baseline,2,127.6,113.2,14.4,14.4,11.28356980622161,0.9044632037708683,10,10,0
15,Baseline,3,130.0,117.2,12.8,12.8,9.70543312632971,0.049838287920747605,10,10,0
15,CognitiveWorkload,0,125.2,114.8,10.4,10.4,8.222699042707386,0.2929292929292928,10,10,0
15,CognitiveWorkload,1,122.4,115.11111111111111,8.0,8.0,6.465800477897252,0.125,10,9,1
15,CognitiveWorkload,2,129.6,117.6,12.0,12.0,9.243646138807431,0.39477101697586137,10,10,0
15,CognitiveWorkload,3,125.2,117.2,8.0,8.0,6.361559139784946,0.26829268292682934,10,10,0
17,Baseline,0,107.2,108.0,-0.8,7.2,6.6031593406593405,-0.21417646843905971,10,10,0
17,Baseline,1,107.6,108.0,-0.4,6.0,5.48639916915779,0.5110714527839979,10,10,0
17,Baseline,2,112.0,110.0,2.0,6.0,5.2155658358244565,0.10259783520851538,10,10,0
17,Baseline,3,113.6,110.0,3.6,6.0,5.244691451588002,-0.33333333333333337,10,10,0
17,CognitiveWorkload,0,84.8,109.6,-24.8,26.4,34.16174013465035,0.44170367392828597,10,10,0
17,CognitiveWorkload,1,73.6,105.77777777777777,-33.333333333333336,33.333333333333336,68.52915804002761,-0.10378171645138479,10,9,1
17,CognitiveWorkload,2,73.2,107.2,-34.0,34.0,51.932352941176475,0.2554798301116467,10,10,0
17,CognitiveWorkload,3,82.0,109.2,-27.2,27.2,35.19214880668306,0.03228495184275249,10,10,0
18,Baseline,0,132.4,112.0,20.4,20.4,15.187229437229439,0.5820252464746485,10,10,0
18,Baseline,1,135.6,113.6,22.0,22.0,16.19533913272054,0.7551236107599231,10,10,0
18,Baseline,2,129.4,111.2,18.2,18.2,13.78572487241433,0.4373146197731947,20,20,0
18,CognitiveWorkload,0,110.8,101.6,9.2,9.2,7.9802324112668925,0.37649664426800944,10,10,0
18,CognitiveWorkload,1,115.2,103.2,12.0,12.8,10.849135135453265,-0.3487429162314578,10,10,0
18,CognitiveWorkload,2,120.4,103.2,17.2,18.0,14.626089173155355,0.5217391304347826,10,10,0
18,CognitiveWorkload,3,118.0,103.2,14.8,14.8,12.365662758738399,0.18380365552345193,10,10,0
19,Baseline,0,123.6,108.0,15.6,15.6,12.449273092035885,0.15037641213512568,20,20,0
19,Baseline,1,120.8,108.0,12.8,14.4,11.710293845012979,0.40160966445124946,10,10,0
19,Baseline,2,122.8,107.6,15.2,15.2,12.1452822761221,0.5368949876447042,10,10,0
19,CognitiveWorkload,0,131.2,112.8,18.4,18.4,13.900660850850604,0.6071428571428571,10,10,0
19,CognitiveWorkload,1,129.6,113.2,16.4,16.4,12.498780369666322,0.579884034788404,10,10,0
19,CognitiveWorkload,2,132.4,112.8,19.6,20.4,15.126609229550407,0.4202898550724639,10,10,0
19,CognitiveWorkload,3,125.2,112.0,13.2,14.8,11.556975951581068,-0.6538757100401594,10,10,0
20,Baseline,0,136.0,116.8,19.2,19.2,14.081232492997199,0.17251638983558856,10,10,0
20,Baseline,1,131.6,115.11111111111111,18.22222222222222,18.22222222222222,13.310611420020408,0.9099476950310428,10,9,1
20,Baseline,2,144.8,121.2,23.6,23.6,16.159222809377606,0.4133249377558019,10,10,0
20,Baseline,3,138.22222222222223,122.66666666666667,15.555555555555555,20.0,14.473400720361566,0.9422914778728325,9,9,0
20,CognitiveWorkload,0,136.4,119.2,17.2,17.2,12.551242466683643,0.6787417155258798,10,10,0
20,CognitiveWorkload,1,131.6,116.8,14.8,14.8,11.051403332594035,0.10162195813511542,10,10,0
20,CognitiveWorkload,2,131.6,116.0,15.6,15.6,11.658844133939013,-0.32810897944485534,10,10,0
20,CognitiveWorkload,3,137.6,120.4,17.2,17.2,12.374289109583227,-0.2857142857142857,10,10,0
21,Baseline,0,138.8,120.4,18.4,18.4,13.131098335083156,0.7339387175569192,10,10,0
21,Baseline,1,137.2,118.8,18.4,18.4,13.168530207267347,0.7530993185178343,10,10,0
21,Baseline,2,143.2,122.8,20.4,20.4,14.128427852886054,0.5048267902790239,10,10,0
21,Baseline,3,143.2,123.2,20.0,20.0,13.82894770046473,0.4231139606876775,10,10,0
21,CognitiveWorkload,0,134.8,121.2,13.6,13.6,9.842767605575954,-0.2819818098244121,10,10,0
21,CognitiveWorkload,1,134.4,122.0,12.4,12.4,9.117535650623887,-0.17960530202677485,10,10,0
21,CognitiveWorkload,2,133.6,121.6,12.0,12.0,8.909787595390062,0.38166126680689677,10,10,0
21,CognitiveWorkload,3,141.2,121.6,19.6,19.6,13.590347517979097,0.17496355305594125,10,10,0
22,Baseline,0,126.0,118.4,7.6,7.6,6.008064516129032,0.0,10,10,0
22,Baseline,1,123.6,115.6,8.0,8.0,6.453629032258064,0.16007748835410993,10,10,0
22,Baseline,2,128.4,118.4,10.0,10.0,7.720246823069404,-0.14744195615489716,10,10,0
22,Baseline,3,126.8,116.4,10.4,10.4,8.192509775171064,0.8754319690845609,10,10,0
22,CognitiveWorkload,0,129.2,124.4,4.8,7.2,5.607893450635387,0.12382398142327133,10,10,0
22,CognitiveWorkload,1,128.8,122.4,6.4,6.4,4.920864753526044,0.673145600891813,10,10,0
22,CognitiveWorkload,2,127.2,122.8,4.4,4.4,3.354554798458973,0.4490887131390719,10,10,0
22,CognitiveWorkload,3,131.2,122.4,8.8,11.2,8.556922402392042,0.7439023378502783,10,10,0
24,Baseline,0,104.0,106.0,-2.0,3.6,3.468131868131868,0.0,10,10,0
24,Baseline,1,107.2,106.8,0.4,9.2,8.78600174049949,0.4483843803497175,10,10,0
24,Baseline,2,105.4,105.0,0.4,4.8,4.6123363864743165,0.07331882741632534,20,20,0
24,CognitiveWorkload,0,97.0,98.4,-1.4,3.4,3.6784559643255292,0.32401678450416727,20,20,0
24,CognitiveWorkload,1,102.4,99.2,3.2,4.8,4.674123621949709,0.044901325506693714,10,10,0
24,CognitiveWorkload,2,103.6,100.8,2.8,4.4,4.138542938542939,-0.39661488976905135,10,10,0
