,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_peak_sample,q_peak_sample,b_point_sample,b_point_sample,rr_interval_ms,rr_interval_ms,heart_rate_bpm,heart_rate_bpm,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,14,14,14,8171,8171,8738,8738,8336,8351,8367,8406,560.0,560.0,107.14285714285714,107.14285714285714,31,55,31.0,55.0,,,24.0,24.0,43.63636363636363
VP_001,tsst,Prep,15,15,15,8738,8738,9295,9295,8896,8897,8917,8975,556.0,556.0,107.91366906474819,107.91366906474819,21,78,21.0,78.0,,,57.0,57.0,73.07692307692307
VP_001,tsst,Prep,16,16,16,9295,9295,9854,9854,9452,9453,9504,9537,560.0,560.0,107.14285714285714,107.14285714285714,52,84,52.0,84.0,,,32.0,32.0,38.095238095238095
VP_001,tsst,Prep,17,17,17,9854,9854,10417,10417,10012,10013,10009,10096,565.0,565.0,106.19469026548674,106.19469026548674,,83,,83.0,negative_pep,,,,
VP_001,tsst,Prep,18,18,18,10417,10417,10988,10988,10577,10590,10592,10651,574.0,574.0,104.52961672473869,104.52961672473869,15,61,15.0,61.0,,,46.0,46.0,75.40983606557377
VP_001,tsst,Prep,19,19,19,10988,10988,11567,11567,11151,11160,11169,11228,582.0,582.0,103.09278350515464,103.09278350515464,18,68,18.0,68.0,,,50.0,50.0,73.52941176470588
VP_001,tsst,Prep,20,20,20,11567,11567,12135,12135,11733,11742,11763,11808,560.0,560.0,107.14285714285714,107.14285714285714,30,66,30.0,66.0,,,36.0,36.0,54.54545454545454
VP_001,tsst,Prep,21,21,21,12135,12135,12689,12689,12293,12296,12303,12387,551.0,551.0,108.89292196007258,108.89292196007258,10,91,10.0,91.0,,,81.0,81.0,89.01098901098901
VP_001,tsst,Prep,22,22,22,12689,12689,13239,13239,12844,12858,12895,12935,549.0,549.0,109.28961748633878,109.28961748633878,51,77,51.0,77.0,,,26.0,26.0,33.76623376623377
VP_001,tsst,Prep,23,23,23,13239,13239,13788,13789,13393,13393,13416,13469,550.0,550.0,109.09090909090908,109.09090909090908,23,76,23.0,76.0,,,53.0,53.0,69.73684210526315
VP_001,tsst,Prep,24,24,24,13788,13789,14338,14339,13943,13945,13961,14015,550.0,550.0,109.09090909090908,109.09090909090908,18,70,18.0,70.0,,,52.0,52.0,74.28571428571429
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14493,14507,14525,14567,555.0,555.0,108.1081081081081,108.1081081081081,32,60,32.0,60.0,,,28.0,28.0,46.666666666666664
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15048,15049,15089,15125,562.0,562.0,106.76156583629893,106.76156583629893,41,76,41.0,76.0,,,35.0,35.0,46.05263157894737
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15610,15596,15632,15690,553.0,553.0,108.49909584086798,108.49909584086798,22,94,22.0,94.0,,,72.0,72.0,76.59574468085107
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16163,16164,16212,16256,552.0,552.0,108.69565217391303,108.69565217391303,49,92,49.0,92.0,,,43.0,43.0,46.73913043478261
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16715,16715,16762,16790,557.0,557.0,107.71992818671453,107.71992818671453,47,75,47.0,75.0,,,28.0,28.0,37.333333333333336
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17272,17288,17297,17345,573.0,573.0,104.71204188481676,104.71204188481676,25,57,25.0,57.0,,,32.0,32.0,56.14035087719298
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17845,17848,17856,17912,590.0,590.0,101.69491525423729,101.69491525423729,11,64,11.0,64.0,,,53.0,53.0,82.8125
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18435,18440,18454,18508,576.0,576.0,104.16666666666667,104.16666666666667,19,68,19.0,68.0,,,49.0,49.0,72.05882352941177
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19011,19012,19012,19097,568.0,568.0,105.63380281690142,105.63380281690142,1,85,1.0,85.0,,,84.0,84.0,98.82352941176471
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19579,19579,19627,19658,571.0,571.0,105.07880910683014,105.07880910683014,48,79,48.0,79.0,,,31.0,31.0,39.24050632911392
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20150,20151,20198,20225,582.0,582.0,103.09278350515464,103.09278350515464,48,74,48.0,74.0,,,26.0,26.0,35.13513513513514
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20732,20737,20739,20801,594.0,594.0,101.01010101010101,101.01010101010101,7,64,7.0,64.0,,,57.0,57.0,89.0625
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21326,21338,21332,21400,605.0,605.0,99.17355371900827,99.17355371900827,6,62,6.0,62.0,,,56.0,56.0,90.32258064516128
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21931,21943,21974,21998,579.0,579.0,103.62694300518136,103.62694300518136,43,55,43.0,55.0,,,12.0,12.0,21.818181818181817
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22510,22508,22560,22608,564.0,564.0,106.38297872340426,106.38297872340426,50,100,50.0,100.0,,,50.0,50.0,50.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23074,23077,23115,23156,557.0,557.0,107.71992818671453,107.71992818671453,41,79,41.0,79.0,,,38.0,38.0,48.10126582278481
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23631,23632,23627,23704,550.0,550.0,109.09090909090908,109.09090909090908,,72,,72.0,negative_pep,,,,
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24181,24183,24196,24253,555.0,555.0,108.1081081081081,108.1081081081081,15,70,15.0,70.0,,,55.0,55.0,78.57142857142857
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24736,24737,24755,24808,559.0,559.0,107.3345259391771,107.3345259391771,19,71,19.0,71.0,,,52.0,52.0,73.23943661971832
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25295,25309,25306,25365,552.0,552.0,108.69565217391303,108.69565217391303,11,56,11.0,56.0,,,45.0,45.0,80.35714285714286
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25847,25850,25860,25930,559.0,559.0,107.3345259391771,107.3345259391771,13,80,13.0,80.0,,,67.0,67.0,83.75
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26406,26406,26456,26486,565.0,565.0,106.19469026548674,106.19469026548674,50,80,50.0,80.0,,,30.0,30.0,37.5
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26971,26973,27021,27045,589.0,589.0,101.86757215619694,101.86757215619694,50,72,50.0,72.0,,,22.0,22.0,30.555555555555557
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27560,27562,27570,27616,607.0,607.0,98.84678747940693,98.84678747940693,10,54,10.0,54.0,,,44.0,44.0,81.48148148148148
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28167,28168,28213,28237,595.0,595.0,100.84033613445379,100.84033613445379,46,69,46.0,69.0,,,23.0,23.0,33.33333333333333
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28762,28764,28799,28850,584.0,584.0,102.73972602739727,102.73972602739727,37,86,37.0,86.0,,,49.0,49.0,56.97674418604651
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29346,29348,29397,29422,,,,,51,74,51.0,74.0,,,23.0,23.0,31.08108108108108
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,439,442,490,516,584.0,584.0,102.73972602739727,102.73972602739727,51,74,51.0,74.0,,,23.0,23.0,31.08108108108108
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1023,1025,1075,1097,616.0,616.0,97.40259740259741,97.40259740259741,52,72,52.0,72.0,,,20.0,20.0,27.77777777777778
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1639,1642,1716,1695,672.0,672.0,89.28571428571428,89.28571428571428,77,53,77.0,53.0,,,-24.0,24.0,45.28301886792453
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3702,3704,3747,3780,665.0,665.0,90.22556390977444,90.22556390977444,45,76,45.0,76.0,,,31.0,31.0,40.78947368421053
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4367,4368,4403,4444,669.0,669.0,89.68609865470852,89.68609865470852,36,76,36.0,76.0,,,40.0,40.0,52.63157894736842
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5724,5727,5767,5765,717.0,717.0,83.68200836820084,83.68200836820084,43,38,43.0,38.0,,,-5.0,5.0,13.157894736842104
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6441,6443,6484,6517,712.0,712.0,84.26966292134831,84.26966292134831,43,74,43.0,74.0,,,31.0,31.0,41.891891891891895
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7153,7155,7200,7237,689.0,689.0,87.08272859216257,87.08272859216257,47,82,47.0,82.0,,,35.0,35.0,42.68292682926829
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7842,7855,7893,7923,607.0,607.0,98.84678747940693,98.84678747940693,51,68,51.0,68.0,,,17.0,17.0,25.0
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8449,8448,8504,8555,581.0,581.0,103.27022375215147,103.27022375215147,55,107,55.0,107.0,,,52.0,52.0,48.598130841121495
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9030,9031,9024,9103,551.0,551.0,108.89292196007258,108.89292196007258,,72,,72.0,negative_pep,,,,
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9581,9583,9610,9664,,,,,29,81,29.0,81.0,,,52.0,52.0,64.19753086419753
VP_001,tsst,Talk,0,0,0,230,229,769,769,381,382,396,480,539.0,539.0,111.31725417439702,111.31725417439702,15,98,15.0,98.0,,,83.0,83.0,84.6938775510204
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,920,922,934,1019,551.0,551.0,108.89292196007258,108.89292196007258,14,97,14.0,97.0,,,83.0,83.0,85.56701030927834
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1471,1473,1497,1549,602.0,602.0,99.66777408637874,99.66777408637874,26,76,26.0,76.0,,,50.0,50.0,65.78947368421053
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2073,2074,2086,2158,673.0,673.0,89.15304606240713,89.15304606240713,13,84,13.0,84.0,,,71.0,71.0,84.52380952380952
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2746,2746,2826,2819,714.0,714.0,84.03361344537815,84.03361344537815,80,73,80.0,73.0,,,-7.0,7.0,9.58904109589041
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3460,3461,3509,3520,710.0,710.0,84.50704225352113,84.50704225352113,49,59,49.0,59.0,,,10.0,10.0,16.94915254237288
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4170,4171,4221,4269,692.0,692.0,86.70520231213874,86.70520231213874,51,98,51.0,98.0,,,47.0,47.0,47.95918367346938
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4862,4863,4876,4927,668.0,668.0,89.82035928143712,89.82035928143712,14,64,14.0,64.0,,,50.0,50.0,78.125
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5530,5530,5555,5624,616.0,616.0,97.40259740259741,97.40259740259741,25,94,25.0,94.0,,,69.0,69.0,73.40425531914893
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6146,6146,6149,6234,599.0,599.0,100.1669449081803,100.1669449081803,3,88,3.0,88.0,,,85.0,85.0,96.5909090909091
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6745,6746,6808,6845,582.0,582.0,103.09278350515464,103.09278350515464,63,99,63.0,99.0,,,36.0,36.0,36.36363636363637
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7327,7328,7376,7431,580.0,580.0,103.44827586206897,103.44827586206897,49,103,49.0,103.0,,,54.0,54.0,52.42718446601942
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7907,7909,7916,7969,579.0,579.0,103.62694300518136,103.62694300518136,9,60,9.0,60.0,,,51.0,51.0,85.0
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8486,8485,8573,8553,601.0,601.0,99.83361064891847,99.83361064891847,87,68,87.0,68.0,,,-19.0,19.0,27.941176470588236
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9087,9087,9091,9153,624.0,624.0,96.15384615384616,96.15384615384616,4,66,4.0,66.0,,,62.0,62.0,93.93939393939394
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9711,9710,9806,9781,644.0,644.0,93.16770186335404,93.16770186335404,95,71,95.0,71.0,,,-24.0,24.0,33.80281690140845
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10355,10355,10415,10464,601.0,601.0,99.83361064891847,99.83361064891847,60,109,60.0,109.0,,,49.0,49.0,44.95412844036697
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10956,10958,11005,11057,589.0,589.0,101.86757215619694,101.86757215619694,49,99,49.0,99.0,,,50.0,50.0,50.505050505050505
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11545,11547,11631,11641,587.0,587.0,102.21465076660989,102.21465076660989,86,94,86.0,94.0,,,8.0,8.0,8.51063829787234
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12132,12133,12196,12228,614.0,614.0,97.7198697068404,97.7198697068404,64,95,64.0,95.0,,,31.0,31.0,32.631578947368425
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12746,12747,12799,12857,616.0,616.0,97.40259740259741,97.40259740259741,53,110,53.0,110.0,,,57.0,57.0,51.81818181818182
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13362,13373,13418,13436,599.0,599.0,100.1669449081803,100.1669449081803,56,63,56.0,63.0,,,7.0,7.0,11.11111111111111
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13961,13963,14011,14053,618.0,618.0,97.0873786407767,97.0873786407767,50,90,50.0,90.0,,,40.0,40.0,44.44444444444444
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14579,14580,14625,14660,625.0,625.0,96.0,96.0,46,80,46.0,80.0,,,34.0,34.0,42.5
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15204,15206,15234,15295,659.0,659.0,91.04704097116843,91.04704097116843,30,89,30.0,89.0,,,59.0,59.0,66.29213483146067
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15863,15864,15862,15939,677.0,677.0,88.62629246676514,88.62629246676514,,75,,75.0,negative_pep,,,,
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16540,16543,16634,16603,653.0,653.0,91.88361408882082,91.88361408882082,94,60,94.0,60.0,,,-34.0,34.0,56.666666666666664
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17193,17194,17268,17300,650.0,650.0,92.3076923076923,92.3076923076923,75,106,75.0,106.0,,,31.0,31.0,29.245283018867923
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17843,17844,17841,17896,645.0,645.0,93.02325581395348,93.02325581395348,,52,,52.0,negative_pep,,,,
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18488,18491,18523,18567,634.0,634.0,94.6372239747634,94.6372239747634,35,76,35.0,76.0,,,41.0,41.0,53.94736842105263
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19122,19137,19197,19229,601.0,601.0,99.83361064891847,99.83361064891847,75,92,75.0,92.0,,,17.0,17.0,18.478260869565215
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19723,19723,19730,19788,558.0,558.0,107.5268817204301,107.5268817204301,7,65,7.0,65.0,,,58.0,58.0,89.23076923076924
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20281,20282,20315,20381,538.0,538.0,111.52416356877323,111.52416356877323,34,99,34.0,99.0,,,65.0,65.0,65.65656565656566
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20819,20823,20855,20921,527.0,527.0,113.85199240986717,113.85199240986717,36,98,36.0,98.0,,,62.0,62.0,63.26530612244898
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21346,21358,21420,21465,529.0,529.0,113.42155009451795,113.42155009451795,74,107,74.0,107.0,,,33.0,33.0,30.8411214953271
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21875,21885,21904,21961,552.0,552.0,108.69565217391303,108.69565217391303,29,76,29.0,76.0,,,47.0,47.0,61.8421052631579
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22427,22437,22503,22563,624.0,624.0,96.15384615384616,96.15384615384616,76,126,76.0,126.0,,,50.0,50.0,39.682539682539684
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23051,23052,23056,23121,697.0,697.0,86.08321377331421,86.08321377331421,5,69,5.0,69.0,,,64.0,64.0,92.7536231884058
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23748,23748,23817,23827,706.0,706.0,84.98583569405099,84.98583569405099,69,79,69.0,79.0,,,10.0,10.0,12.658227848101266
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24454,24456,24516,24563,695.0,695.0,86.33093525179856,86.33093525179856,62,107,62.0,107.0,,,45.0,45.0,42.05607476635514
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25149,25149,25211,25250,702.0,702.0,85.47008547008548,85.47008547008548,62,101,62.0,101.0,,,39.0,39.0,38.613861386138616
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25851,25853,25885,25928,695.0,695.0,86.33093525179856,86.33093525179856,34,75,34.0,75.0,,,41.0,41.0,54.666666666666664
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26546,26547,26612,26657,702.0,702.0,85.47008547008548,85.47008547008548,66,110,66.0,110.0,,,44.0,44.0,40.0
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27248,27249,27279,27325,644.0,644.0,93.16770186335404,93.16770186335404,31,76,31.0,76.0,,,45.0,45.0,59.210526315789465
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27892,27894,27937,27979,640.0,640.0,93.75,93.75,45,85,45.0,85.0,,,40.0,40.0,47.05882352941176
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28532,28534,28582,28605,631.0,631.0,95.08716323296355,95.08716323296355,50,71,50.0,71.0,,,21.0,21.0,29.577464788732392
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29163,29166,29226,29264,645.0,645.0,93.02325581395348,93.02325581395348,63,98,63.0,98.0,,,35.0,35.0,35.714285714285715
VP_001,tsst,Math,0,0,0,135,131,659,659,280,282,306,365,524.0,524.0,114.50381679389312,114.50381679389312,26,83,26.0,83.0,,,57.0,57.0,68.67469879518072
VP_001,tsst,Math,1,1,1,659,659,1177,1177,804,808,851,884,516.0,516.0,116.27906976744185,116.27906976744185,47,76,47.0,76.0,,,29.0,29.0,38.15789473684211
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1320,1320,1342,1391,513.0,513.0,116.95906432748538,116.95906432748538,22,71,22.0,71.0,,,49.0,49.0,69.01408450704226
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1833,1837,1869,1905,513.0,513.0,116.95906432748538,116.95906432748538,36,68,36.0,68.0,,,32.0,32.0,47.05882352941176
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2346,2351,2381,2416,517.0,517.0,116.05415860735009,116.05415860735009,35,65,35.0,65.0,,,30.0,30.0,46.15384615384615
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2863,2871,2891,2942,513.0,513.0,116.95906432748538,116.95906432748538,28,71,28.0,71.0,,,43.0,43.0,60.56338028169014
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3376,3379,3408,3451,511.0,511.0,117.41682974559687,117.41682974559687,32,72,32.0,72.0,,,40.0,40.0,55.55555555555556
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3887,3888,3937,3985,507.0,507.0,118.34319526627219,118.34319526627219,50,97,50.0,97.0,,,47.0,47.0,48.45360824742268
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4394,4396,4418,4470,511.0,511.0,117.41682974559687,117.41682974559687,24,74,24.0,74.0,,,50.0,50.0,67.56756756756756
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4905,4909,4922,4990,518.0,518.0,115.83011583011583,115.83011583011583,17,81,17.0,81.0,,,64.0,64.0,79.01234567901234
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5423,5427,5461,5505,534.0,534.0,112.35955056179775,112.35955056179775,38,78,38.0,78.0,,,40.0,40.0,51.28205128205128
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5957,5963,5991,6034,550.0,550.0,109.09090909090908,109.09090909090908,34,71,34.0,71.0,,,37.0,37.0,52.112676056338024
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6507,6509,6584,6581,573.0,573.0,104.71204188481676,104.71204188481676,77,72,77.0,72.0,,,-5.0,5.0,6.944444444444445
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7080,7084,7082,7149,587.0,587.0,102.21465076660989,102.21465076660989,2,65,2.0,65.0,,,63.0,63.0,96.92307692307692
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7667,7672,7710,7737,581.0,581.0,103.27022375215147,103.27022375215147,43,65,43.0,65.0,,,22.0,22.0,33.84615384615385
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8248,8252,8294,8319,554.0,554.0,108.30324909747291,108.30324909747291,46,67,46.0,67.0,,,21.0,21.0,31.343283582089555
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8802,8802,8847,8891,548.0,548.0,109.4890510948905,109.4890510948905,45,89,45.0,89.0,,,44.0,44.0,49.43820224719101
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9350,9352,9397,9427,539.0,539.0,111.31725417439702,111.31725417439702,47,75,47.0,75.0,,,28.0,28.0,37.333333333333336
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9889,9892,9932,9959,543.0,543.0,110.49723756906077,110.49723756906077,43,67,43.0,67.0,,,24.0,24.0,35.82089552238806
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10432,10435,10463,10494,558.0,558.0,107.5268817204301,107.5268817204301,31,59,31.0,59.0,,,28.0,28.0,47.45762711864407
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,10990,10993,11028,11056,583.0,583.0,102.91595197255575,102.91595197255575,38,63,38.0,63.0,,,25.0,25.0,39.682539682539684
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11573,11576,11611,11637,578.0,578.0,103.80622837370242,103.80622837370242,38,61,38.0,61.0,,,23.0,23.0,37.704918032786885
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12151,12153,12139,12205,575.0,575.0,104.34782608695653,104.34782608695653,,52,,52.0,negative_pep,,,,
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12726,12729,12796,12795,565.0,565.0,106.19469026548674,106.19469026548674,70,66,70.0,66.0,,,-4.0,4.0,6.0606060606060606
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13291,13289,13311,13356,551.0,551.0,108.89292196007258,108.89292196007258,20,67,20.0,67.0,,,47.0,47.0,70.1492537313433
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13842,13843,13867,13912,530.0,530.0,113.20754716981132,113.20754716981132,25,69,25.0,69.0,,,44.0,44.0,63.76811594202898
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14372,14376,14396,14448,508.0,508.0,118.11023622047244,118.11023622047244,24,72,24.0,72.0,,,48.0,48.0,66.66666666666666
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14880,14885,14901,14952,498.0,498.0,120.48192771084338,120.48192771084338,21,67,21.0,67.0,,,46.0,46.0,68.65671641791045
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15378,15383,15396,15455,498.0,498.0,120.48192771084338,120.48192771084338,18,72,18.0,72.0,,,54.0,54.0,75.0
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15876,15880,15899,15950,496.0,496.0,120.96774193548387,120.96774193548387,23,70,23.0,70.0,,,47.0,47.0,67.14285714285714
