,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14495,14507,14591,14567,555.0,96,60,96.0,60,,,-36.0,36.0,60.0
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15050,15049,15147,15125,562.0,97,76,97.0,76,,,-21.0,21.0,27.631578947368425
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15612,15596,15717,15690,553.0,105,94,105.0,94,,,-11.0,11.0,11.702127659574469
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16165,16164,16269,16256,552.0,104,92,104.0,92,,,-12.0,12.0,13.043478260869565
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16717,16715,16820,16790,557.0,103,75,103.0,75,,,-28.0,28.0,37.333333333333336
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17274,17288,17377,17345,573.0,103,57,103.0,57,,,-46.0,46.0,80.7017543859649
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17847,17848,17947,17912,590.0,100,64,100.0,64,,,-36.0,36.0,56.25
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18437,18440,18533,18508,576.0,96,68,96.0,68,,,-28.0,28.0,41.17647058823529
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19013,19012,19120,19097,568.0,107,85,107.0,85,,,-22.0,22.0,25.882352941176475
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19581,19579,19682,19658,571.0,101,79,101.0,79,,,-22.0,22.0,27.848101265822784
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20152,20151,20255,20225,582.0,103,74,103.0,74,,,-29.0,29.0,39.189189189189186
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20734,20737,20834,20801,594.0,100,64,100.0,64,,,-36.0,36.0,56.25
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21328,21338,21427,21400,605.0,99,62,99.0,62,,,-37.0,37.0,59.67741935483871
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21933,21943,22030,21998,579.0,97,55,97.0,55,,,-42.0,42.0,76.36363636363637
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22512,22508,22616,22608,564.0,104,100,104.0,100,,,-4.0,4.0,4.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23076,23077,23180,23156,557.0,104,79,104.0,79,,,-25.0,25.0,31.645569620253166
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23633,23632,23739,23704,550.0,106,72,106.0,72,,,-34.0,34.0,47.22222222222222
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24183,24183,24286,24253,555.0,103,70,103.0,70,,,-33.0,33.0,47.14285714285714
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24738,24737,24835,24808,559.0,97,71,97.0,71,,,-26.0,26.0,36.61971830985916
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25297,25309,25393,25365,552.0,96,56,96.0,56,,,-40.0,40.0,71.42857142857143
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25849,25850,25949,25930,559.0,100,80,100.0,80,,,-20.0,20.0,25.0
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26408,26406,26516,26486,565.0,108,80,108.0,80,,,-28.0,28.0,35.0
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26973,26973,27079,27045,589.0,106,72,106.0,72,,,-34.0,34.0,47.22222222222222
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27562,27562,27657,27616,607.0,95,54,95.0,54,,,-41.0,41.0,75.92592592592592
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28169,28168,28266,28237,595.0,97,69,97.0,69,,,-28.0,28.0,40.57971014492754
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28764,28764,28873,28850,584.0,109,86,109.0,86,,,-23.0,23.0,26.744186046511626
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29348,29348,29456,29422,,108,74,108.0,74,,,-34.0,34.0,45.94594594594595
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,441,442,538,516,584.0,97,74,97.0,74,,,-23.0,23.0,31.08108108108108
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1025,1025,1126,1097,616.0,101,72,101.0,72,,,-29.0,29.0,40.27777777777778
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1641,1642,1763,1695,672.0,122,53,122.0,53,,,-69.0,69.0,130.18867924528303
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3704,3704,3804,3780,665.0,100,76,100.0,76,,,-24.0,24.0,31.57894736842105
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4369,4368,4469,4444,669.0,100,76,100.0,76,,,-24.0,24.0,31.57894736842105
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5726,5727,5814,5765,717.0,88,38,88.0,38,,,-50.0,50.0,131.57894736842107
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6443,6443,6530,6517,712.0,87,74,87.0,74,,,-13.0,13.0,17.56756756756757
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7155,7155,7248,7237,689.0,93,82,93.0,82,,,-11.0,11.0,13.414634146341465
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7844,7855,7943,7923,607.0,99,68,99.0,68,,,-31.0,31.0,45.588235294117645
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8451,8448,8560,8555,581.0,109,107,109.0,107,,,-2.0,2.0,1.8691588785046727
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9032,9031,9135,9103,551.0,103,72,103.0,72,,,-31.0,31.0,43.05555555555556
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9583,9583,9689,9664,,106,81,106.0,81,,,-25.0,25.0,30.864197530864196
VP_001,tsst,Talk,0,0,0,230,229,769,769,383,382,476,480,539.0,93,98,93.0,98,,,5.0,5.0,5.1020408163265305
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,922,922,1029,1019,551.0,107,97,107.0,97,,,-10.0,10.0,10.309278350515463
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1473,1473,1568,1549,602.0,95,76,95.0,76,,,-19.0,19.0,25.0
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2075,2074,2193,2158,673.0,118,84,118.0,84,,,-34.0,34.0,40.476190476190474
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2748,2746,2858,2819,714.0,110,73,110.0,73,,,-37.0,37.0,50.68493150684932
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3462,3461,3557,3520,710.0,95,59,95.0,59,,,-36.0,36.0,61.016949152542374
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4172,4171,4291,4269,692.0,119,98,119.0,98,,,-21.0,21.0,21.428571428571427
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4864,4863,4965,4927,668.0,101,64,101.0,64,,,-37.0,37.0,57.8125
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5532,5530,5651,5624,616.0,119,94,119.0,94,,,-25.0,25.0,26.595744680851062
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6148,6146,6262,6234,599.0,114,88,114.0,88,,,-26.0,26.0,29.545454545454547
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6747,6746,6847,6845,582.0,100,99,100.0,99,,,-1.0,1.0,1.0101010101010102
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7329,7328,7406,7431,580.0,77,103,77.0,103,,,26.0,26.0,25.24271844660194
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7909,7909,7999,7969,579.0,90,60,90.0,60,,,-30.0,30.0,50.0
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8488,8485,8577,8553,601.0,89,68,89.0,68,,,-21.0,21.0,30.88235294117647
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9089,9087,9173,9153,624.0,84,66,84.0,66,,,-18.0,18.0,27.27272727272727
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9713,9710,9795,9781,644.0,82,71,82.0,71,,,-11.0,11.0,15.492957746478872
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10357,10355,10439,10464,601.0,82,109,82.0,109,,,27.0,27.0,24.770642201834864
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10958,10958,11011,11057,589.0,53,99,53.0,99,,,46.0,46.0,46.464646464646464
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11547,11547,11669,11641,587.0,122,94,122.0,94,,,-28.0,28.0,29.78723404255319
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12134,12133,12249,12228,614.0,115,95,115.0,95,,,-20.0,20.0,21.052631578947366
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12748,12747,12838,12857,616.0,90,110,90.0,110,,,20.0,20.0,18.181818181818183
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13364,13373,13456,13436,599.0,92,63,92.0,63,,,-29.0,29.0,46.03174603174603
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13963,13963,14063,14053,618.0,100,90,100.0,90,,,-10.0,10.0,11.11111111111111
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14581,14580,14684,14660,625.0,103,80,103.0,80,,,-23.0,23.0,28.749999999999996
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15206,15206,15309,15295,659.0,103,89,103.0,89,,,-14.0,14.0,15.730337078651685
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15865,15864,15961,15939,677.0,96,75,96.0,75,,,-21.0,21.0,28.000000000000004
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16542,16543,16656,16603,653.0,114,60,114.0,60,,,-54.0,54.0,90.0
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17195,17194,17329,17300,650.0,134,106,134.0,106,,,-28.0,28.0,26.41509433962264
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17845,17844,17939,17896,645.0,94,52,94.0,52,,,-42.0,42.0,80.76923076923077
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18490,18491,18528,18567,634.0,38,76,38.0,76,,,38.0,38.0,50.0
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19124,19137,19251,19229,601.0,127,92,127.0,92,,,-35.0,35.0,38.04347826086957
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19725,19723,19815,19788,558.0,90,65,90.0,65,,,-25.0,25.0,38.46153846153847
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20283,20282,20401,20381,538.0,118,99,118.0,99,,,-19.0,19.0,19.19191919191919
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20821,20823,20937,20921,527.0,116,98,116.0,98,,,-18.0,18.0,18.367346938775512
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21348,21358,21493,21465,529.0,145,107,145.0,107,,,-38.0,38.0,35.51401869158878
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21877,21885,21980,21961,552.0,103,76,103.0,76,,,-27.0,27.0,35.526315789473685
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22429,22437,22596,22563,624.0,167,126,167.0,126,,,-41.0,41.0,32.53968253968254
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23053,23052,23156,23121,697.0,103,69,103.0,69,,,-34.0,34.0,49.275362318840585
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23750,23748,23861,23827,706.0,111,79,111.0,79,,,-32.0,32.0,40.50632911392405
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24456,24456,24542,24563,695.0,86,107,86.0,107,,,21.0,21.0,19.626168224299064
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25151,25149,25265,25250,702.0,114,101,114.0,101,,,-13.0,13.0,12.871287128712872
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25853,25853,25965,25928,695.0,112,75,112.0,75,,,-37.0,37.0,49.333333333333336
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26548,26547,26643,26657,702.0,95,110,95.0,110,,,15.0,15.0,13.636363636363635
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27250,27249,27347,27325,644.0,97,76,97.0,76,,,-21.0,21.0,27.631578947368425
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27894,27894,27982,27979,640.0,88,85,88.0,85,,,-3.0,3.0,3.5294117647058822
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28534,28534,28637,28605,631.0,103,71,103.0,71,,,-32.0,32.0,45.07042253521127
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29165,29166,29262,29264,645.0,97,98,97.0,98,,,1.0,1.0,1.0204081632653061
VP_001,tsst,Math,0,0,0,135,131,659,659,282,282,381,365,524.0,99,83,99.0,83,,,-16.0,16.0,19.27710843373494
VP_001,tsst,Math,1,1,1,659,659,1177,1177,806,808,902,884,516.0,96,76,96.0,76,,,-20.0,20.0,26.31578947368421
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1322,1320,1419,1391,513.0,97,71,97.0,71,,,-26.0,26.0,36.61971830985916
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1835,1837,1932,1905,513.0,97,68,97.0,68,,,-29.0,29.0,42.64705882352941
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2348,2351,2443,2416,517.0,95,65,95.0,65,,,-30.0,30.0,46.15384615384615
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2865,2871,2959,2942,513.0,94,71,94.0,71,,,-23.0,23.0,32.3943661971831
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3378,3379,3478,3451,511.0,100,72,100.0,72,,,-28.0,28.0,38.88888888888889
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3889,3888,3988,3985,507.0,99,97,99.0,97,,,-2.0,2.0,2.0618556701030926
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4396,4396,4497,4470,511.0,101,74,101.0,74,,,-27.0,27.0,36.486486486486484
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4907,4909,5011,4990,518.0,104,81,104.0,81,,,-23.0,23.0,28.39506172839506
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5425,5427,5524,5505,534.0,99,78,99.0,78,,,-21.0,21.0,26.923076923076923
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5959,5963,6051,6034,550.0,92,71,92.0,71,,,-21.0,21.0,29.577464788732392
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6509,6509,6640,6581,573.0,131,72,131.0,72,,,-59.0,59.0,81.94444444444444
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7082,7084,7184,7149,587.0,102,65,102.0,65,,,-37.0,37.0,56.92307692307692
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7669,7672,7764,7737,581.0,95,65,95.0,65,,,-30.0,30.0,46.15384615384615
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8250,8252,8346,8319,554.0,96,67,96.0,67,,,-29.0,29.0,43.28358208955223
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8804,8802,8900,8891,548.0,96,89,96.0,89,,,-7.0,7.0,7.865168539325842
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9352,9352,9449,9427,539.0,97,75,97.0,75,,,-22.0,22.0,29.333333333333332
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9891,9892,9989,9959,543.0,98,67,98.0,67,,,-31.0,31.0,46.26865671641791
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10434,10435,10531,10494,558.0,97,59,97.0,59,,,-38.0,38.0,64.40677966101694
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,10992,10993,11087,11056,583.0,95,63,95.0,63,,,-32.0,32.0,50.79365079365079
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11575,11576,11670,11637,578.0,95,61,95.0,61,,,-34.0,34.0,55.73770491803278
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12153,12153,12250,12205,575.0,97,52,97.0,52,,,-45.0,45.0,86.53846153846155
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12728,12729,12854,12795,565.0,126,66,126.0,66,,,-60.0,60.0,90.9090909090909
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13293,13289,13387,13356,551.0,94,67,94.0,67,,,-27.0,27.0,40.298507462686565
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13844,13843,13938,13912,530.0,94,69,94.0,69,,,-25.0,25.0,36.231884057971016
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14374,14376,14471,14448,508.0,97,72,97.0,72,,,-25.0,25.0,34.72222222222222
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14882,14885,14975,14952,498.0,93,67,93.0,67,,,-26.0,26.0,38.80597014925373
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15380,15383,15479,15455,498.0,99,72,99.0,72,,,-27.0,27.0,37.5
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15878,15880,15974,15950,496.0,96,70,96.0,70,,,-26.0,26.0,37.142857142857146
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16374,16375,16477,16441,499.0,103,66,103.0,66,,,-37.0,37.0,56.060606060606055
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16873,16876,16977,16956,510.0,104,80,104.0,80,,,-24.0,24.0,30.0
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17383,17384,17476,17462,523.0,93,78,93.0,78,,,-15.0,15.0,19.230769230769234
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17906,17910,18003,17976,550.0,97,66,97.0,66,,,-31.0,31.0,46.96969696969697
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18456,18457,18594,18522,574.0,138,65,138.0,65,,,-73.0,73.0,112.3076923076923
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19030,19028,19116,19093,582.0,86,65,86.0,65,,,-21.0,21.0,32.30769230769231
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19612,19621,19702,19677,555.0,90,56,90.0,56,,,-34.0,34.0,60.71428571428571
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20167,20168,20263,20237,547.0,96,69,96.0,69,,,-27.0,27.0,39.130434782608695
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20714,20713,20807,20803,543.0,93,90,93.0,90,,,-3.0,3.0,3.3333333333333335
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21257,21257,21355,21328,546.0,98,71,98.0,71,,,-27.0,27.0,38.028169014084504
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21803,21803,21916,21876,550.0,113,73,113.0,73,,,-40.0,40.0,54.794520547945204
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22353,22358,22449,22408,565.0,96,50,96.0,50,,,-46.0,46.0,92.0
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22918,22920,23049,22980,572.0,131,60,131.0,60,,,-71.0,71.0,118.33333333333333
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23490,23491,23578,23550,568.0,88,59,88.0,59,,,-29.0,29.0,49.152542372881356
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24058,24062,24151,24126,547.0,93,64,93.0,64,,,-29.0,29.0,45.3125
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24605,24605,24697,24673,528.0,92,68,92.0,68,,,-24.0,24.0,35.294117647058826
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25133,25132,25225,25202,521.0,92,70,92.0,70,,,-22.0,22.0,31.428571428571427
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25654,25653,25748,25720,518.0,94,67,94.0,67,,,-27.0,27.0,40.298507462686565
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26172,26172,26267,26241,520.0,95,69,95.0,69,,,-26.0,26.0,37.68115942028986
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26692,26693,26787,26762,525.0,95,69,95.0,69,,,-26.0,26.0,37.68115942028986
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27217,27220,27309,27285,527.0,92,65,92.0,65,,,-27.0,27.0,41.53846153846154
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27744,27745,27834,27813,534.0,90,68,90.0,68,,,-22.0,22.0,32.35294117647059
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28278,28279,28373,28347,524.0,95,68,95.0,68,,,-27.0,27.0,39.705882352941174
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28802,28803,28903,28882,528.0,101,79,101.0,79,,,-22.0,22.0,27.848101265822784
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,29330,29334,29427,29398,529.0,97,64,97.0,64,,,-33.0,33.0,51.5625
VP_001,tsst,Pause_5,0,0,0,615,609,1211,1211,788,788,880,881,596.0,92,93,92.0,93,,,1.0,1.0,1.0752688172043012
VP_001,tsst,Pause_5,1,1,1,1211,1211,1802,1802,1384,1386,1487,1478,588.0,103,92,103.0,92,,,-11.0,11.0,11.956521739130435
VP_001,tsst,Pause_5,2,2,2,1802,1802,2409,2409,1972,1976,2078,2036,617.0,106,60,106.0,60,,,-46.0,46.0,76.66666666666667
VP_001,tsst,Pause_5,4,4,4,3046,3046,3730,3730,3236,3238,3332,3292,704.0,96,54,96.0,54,,,-42.0,42.0,77.77777777777779
VP_001,tsst,Pause_5,5,5,5,3730,3730,4449,4449,3940,3941,4032,4007,727.0,92,66,92.0,66,,,-26.0,26.0,39.39393939393939
VP_001,tsst,Pause_5,6,6,6,4449,4449,5165,5165,4667,4669,4759,4730,711.0,92,61,92.0,61,,,-31.0,31.0,50.81967213114754
VP_001,tsst,Pause_5,7,7,7,5165,5165,5825,5825,5378,5380,5476,5448,632.0,98,68,98.0,68,,,-30.0,30.0,44.11764705882353
VP_001,tsst,Pause_5,8,8,8,5825,5825,6435,6435,6010,6011,6110,6084,598.0,100,73,100.0,73,,,-27.0,27.0,36.986301369863014
VP_001,tsst,Pause_5,9,9,9,6435,6435,7030,7030,6608,6609,6708,6686,594.0,100,77,100.0,77,,,-23.0,23.0,29.87012987012987
VP_001,tsst,Pause_5,10,10,10,7030,7030,7627,7627,7202,7202,7289,7274,598.0,87,72,87.0,72,,,-15.0,15.0,20.833333333333336
VP_001,tsst,Pause_5,11,11,11,7627,7627,8228,8228,7800,7800,7881,7876,603.0,81,76,81.0,76,,,-5.0,5.0,6.578947368421052
VP_001,tsst,Pause_5,12,12,12,8228,8228,8850,8850,8403,8404,8500,8472,633.0,97,68,97.0,68,,,-29.0,29.0,42.64705882352941
VP_001,tsst,Pause_5,13,13,13,8850,8850,9504,9504,9036,9037,9117,9089,664.0,81,52,81.0,52,,,-29.0,29.0,55.769230769230774
VP_001,ftsst,Prep,0,0,0,346,344,907,907,506,504,618,581,561.0,112,77,112.0,77,,,-35.0,35.0,45.45454545454545
