,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14473,14507,14601,14567,555.0,128,60,128.0,60,,,-68.0,68.0,113.33333333333333
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15028,15049,15158,15125,562.0,130,76,130.0,76,,,-54.0,54.0,71.05263157894737
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15594,15596,15720,15690,553.0,126,94,126.0,94,,,-32.0,32.0,34.04255319148936
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16165,16164,16272,16256,552.0,107,92,107.0,92,,,-15.0,15.0,16.304347826086957
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16715,16715,16825,16790,557.0,110,75,110.0,75,,,-35.0,35.0,46.666666666666664
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17256,17288,17381,17345,573.0,125,57,125.0,57,,,-68.0,68.0,119.29824561403508
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17826,17848,17954,17912,590.0,128,64,128.0,64,,,-64.0,64.0,100.0
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18412,18440,18544,18508,576.0,132,68,132.0,68,,,-64.0,64.0,94.11764705882352
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,18992,19012,19121,19097,568.0,129,85,129.0,85,,,-44.0,44.0,51.76470588235295
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19560,19579,19687,19658,571.0,127,79,127.0,79,,,-48.0,48.0,60.75949367088608
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20130,20151,20257,20225,582.0,127,74,127.0,74,,,-53.0,53.0,71.62162162162163
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20711,20737,20839,20801,594.0,128,64,128.0,64,,,-64.0,64.0,100.0
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21308,21338,21431,21400,605.0,123,62,123.0,62,,,-61.0,61.0,98.38709677419355
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21911,21943,22039,21998,579.0,128,55,128.0,55,,,-73.0,73.0,132.72727272727275
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22508,22508,22620,22608,564.0,112,100,112.0,100,,,-12.0,12.0,12.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23077,23077,23183,23156,557.0,106,79,106.0,79,,,-27.0,27.0,34.177215189873415
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23611,23632,23739,23704,550.0,128,72,128.0,72,,,-56.0,56.0,77.77777777777779
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24161,24183,24291,24253,555.0,130,70,130.0,70,,,-60.0,60.0,85.71428571428571
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24715,24737,24843,24808,559.0,128,71,128.0,71,,,-57.0,57.0,80.28169014084507
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25275,25309,25406,25365,552.0,131,56,131.0,56,,,-75.0,75.0,133.92857142857142
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25829,25850,25958,25930,559.0,129,80,129.0,80,,,-49.0,49.0,61.25000000000001
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26386,26406,26515,26486,565.0,129,80,129.0,80,,,-49.0,49.0,61.25000000000001
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26952,26973,27080,27045,589.0,128,72,128.0,72,,,-56.0,56.0,77.77777777777779
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27541,27562,27670,27616,607.0,129,54,129.0,54,,,-75.0,75.0,138.88888888888889
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28169,28168,28276,28237,595.0,107,69,107.0,69,,,-38.0,38.0,55.072463768115945
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28764,28764,28872,28850,584.0,108,86,108.0,86,,,-22.0,22.0,25.581395348837212
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,,29348,29456,29422,,,74,,74,no_q_peak,,,,
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,420,442,545,516,584.0,125,74,125.0,74,,,-51.0,51.0,68.91891891891892
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1004,1025,1128,1097,616.0,124,72,124.0,72,,,-52.0,52.0,72.22222222222221
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1620,1642,1773,1695,672.0,153,53,153.0,53,,,-100.0,100.0,188.67924528301887
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3681,3704,3811,3780,665.0,130,76,130.0,76,,,-54.0,54.0,71.05263157894737
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4347,4368,4476,4444,669.0,129,76,129.0,76,,,-53.0,53.0,69.73684210526315
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5704,5727,5830,5765,717.0,126,38,126.0,38,,,-88.0,88.0,231.57894736842107
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6421,6443,6547,6517,712.0,126,74,126.0,74,,,-52.0,52.0,70.27027027027027
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7134,7155,7260,7237,689.0,126,82,126.0,82,,,-44.0,44.0,53.65853658536586
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7824,7855,7953,7923,607.0,129,68,129.0,68,,,-61.0,61.0,89.70588235294117
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8432,8448,8561,8555,581.0,129,107,129.0,107,,,-22.0,22.0,20.5607476635514
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9011,9031,9131,9103,551.0,120,72,120.0,72,,,-48.0,48.0,66.66666666666666
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,,9583,9688,9664,,,81,,81,no_q_peak,,,,
VP_001,tsst,Talk,0,0,0,230,229,769,769,360,382,494,480,539.0,134,98,134.0,98,,,-36.0,36.0,36.734693877551024
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,902,922,1035,1019,551.0,133,97,133.0,97,,,-36.0,36.0,37.11340206185567
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1451,1473,1548,1549,602.0,97,76,97.0,76,,,-21.0,21.0,27.631578947368425
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2054,2074,2187,2158,673.0,133,84,133.0,84,,,-49.0,49.0,58.333333333333336
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2727,2746,2860,2819,714.0,133,73,133.0,73,,,-60.0,60.0,82.1917808219178
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3461,3461,3574,3520,710.0,113,59,113.0,59,,,-54.0,54.0,91.52542372881356
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4151,4171,4286,4269,692.0,135,98,135.0,98,,,-37.0,37.0,37.755102040816325
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4843,4863,4975,4927,668.0,132,64,132.0,64,,,-68.0,68.0,106.25
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5510,5530,5639,5624,616.0,129,94,129.0,94,,,-35.0,35.0,37.234042553191486
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6125,6146,6247,6234,599.0,122,88,122.0,88,,,-34.0,34.0,38.63636363636363
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6725,6746,6863,6845,582.0,138,99,138.0,99,,,-39.0,39.0,39.39393939393939
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7307,7328,7443,7431,580.0,136,103,136.0,103,,,-33.0,33.0,32.038834951456316
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7886,7909,7978,7969,579.0,92,60,92.0,60,,,-32.0,32.0,53.333333333333336
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8466,8485,8620,8553,601.0,154,68,154.0,68,,,-86.0,86.0,126.47058823529412
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9068,9087,9204,9153,624.0,136,66,136.0,66,,,-70.0,70.0,106.06060606060606
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9691,9710,9868,9781,644.0,177,71,177.0,71,,,-106.0,106.0,149.29577464788733
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10355,10355,10475,10464,601.0,120,109,120.0,109,,,-11.0,11.0,10.091743119266056
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10934,10958,11073,11057,589.0,139,99,139.0,99,,,-40.0,40.0,40.4040404040404
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11525,11547,11684,11641,587.0,159,94,159.0,94,,,-65.0,65.0,69.14893617021278
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12112,12133,12247,12228,614.0,135,95,135.0,95,,,-40.0,40.0,42.10526315789473
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12727,12747,12865,12857,616.0,138,110,138.0,110,,,-28.0,28.0,25.454545454545453
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13343,13373,13477,13436,599.0,134,63,134.0,63,,,-71.0,71.0,112.6984126984127
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13940,13963,14068,14053,618.0,128,90,128.0,90,,,-38.0,38.0,42.22222222222222
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14558,14580,14688,14660,625.0,130,80,130.0,80,,,-50.0,50.0,62.5
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15182,15206,15296,15295,659.0,114,89,114.0,89,,,-25.0,25.0,28.08988764044944
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15841,15864,15969,15939,677.0,128,75,128.0,75,,,-53.0,53.0,70.66666666666667
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16521,16543,16666,16603,653.0,145,60,145.0,60,,,-85.0,85.0,141.66666666666669
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17174,17194,17308,17300,650.0,134,106,134.0,106,,,-28.0,28.0,26.41509433962264
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17823,17844,17892,17896,645.0,69,52,69.0,52,,,-17.0,17.0,32.69230769230769
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18468,18491,18523,18567,634.0,55,76,55.0,76,,,21.0,21.0,27.631578947368425
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19124,19137,19239,19229,601.0,115,92,115.0,92,,,-23.0,23.0,25.0
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19702,19723,19797,19788,558.0,95,65,95.0,65,,,-30.0,30.0,46.15384615384615
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20263,20282,20395,20381,538.0,132,99,132.0,99,,,-33.0,33.0,33.33333333333333
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20823,20823,20926,20921,527.0,103,98,103.0,98,,,-5.0,5.0,5.1020408163265305
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21327,21358,21470,21465,529.0,143,107,143.0,107,,,-36.0,36.0,33.64485981308411
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21879,21885,21981,21961,552.0,102,76,102.0,76,,,-26.0,26.0,34.21052631578947
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22408,22437,22559,22563,624.0,151,126,151.0,126,,,-25.0,25.0,19.841269841269842
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23052,23052,23169,23121,697.0,117,69,117.0,69,,,-48.0,48.0,69.56521739130434
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23729,23748,23866,23827,706.0,137,79,137.0,79,,,-58.0,58.0,73.41772151898735
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24435,24456,24575,24563,695.0,140,107,140.0,107,,,-33.0,33.0,30.8411214953271
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25129,25149,25265,25250,702.0,136,101,136.0,101,,,-35.0,35.0,34.65346534653465
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25832,25853,25971,25928,695.0,139,75,139.0,75,,,-64.0,64.0,85.33333333333334
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26527,26547,26666,26657,702.0,139,110,139.0,110,,,-29.0,29.0,26.36363636363636
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27230,27249,27366,27325,644.0,136,76,136.0,76,,,-60.0,60.0,78.94736842105263
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27872,27894,28007,27979,640.0,135,85,135.0,85,,,-50.0,50.0,58.82352941176471
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28512,28534,28646,28605,631.0,134,71,134.0,71,,,-63.0,63.0,88.73239436619718
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,,29166,29189,29264,645.0,,98,,98,no_q_peak,,,,
VP_001,tsst,Math,0,0,0,135,131,659,659,261,282,385,365,524.0,124,83,124.0,83,,,-41.0,41.0,49.39759036144578
VP_001,tsst,Math,1,1,1,659,659,1177,1177,785,808,910,884,516.0,125,76,125.0,76,,,-49.0,49.0,64.47368421052632
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1320,1320,1422,1391,513.0,102,71,102.0,71,,,-31.0,31.0,43.66197183098591
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1816,1837,1933,1905,513.0,117,68,117.0,68,,,-49.0,49.0,72.05882352941177
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2327,2351,2448,2416,517.0,121,65,121.0,65,,,-56.0,56.0,86.15384615384616
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2869,2871,2968,2942,513.0,99,71,99.0,71,,,-28.0,28.0,39.436619718309856
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3379,3379,3483,3451,511.0,104,72,104.0,72,,,-32.0,32.0,44.44444444444444
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3888,3888,3993,3985,507.0,105,97,105.0,97,,,-8.0,8.0,8.24742268041237
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4396,4396,4500,4470,511.0,104,74,104.0,74,,,-30.0,30.0,40.54054054054054
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4909,4909,5017,4990,518.0,108,81,108.0,81,,,-27.0,27.0,33.33333333333333
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5404,5427,5530,5505,534.0,126,78,126.0,78,,,-48.0,48.0,61.53846153846154
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5963,5963,6059,6034,550.0,96,71,96.0,71,,,-25.0,25.0,35.2112676056338
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6489,6509,6644,6581,573.0,155,72,155.0,72,,,-83.0,83.0,115.27777777777777
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7063,7084,7180,7149,587.0,117,65,117.0,65,,,-52.0,52.0,80.0
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7648,7672,7770,7737,581.0,122,65,122.0,65,,,-57.0,57.0,87.6923076923077
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8227,8252,8353,8319,554.0,126,67,126.0,67,,,-59.0,59.0,88.05970149253731
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8801,8802,8907,8891,548.0,106,89,106.0,89,,,-17.0,17.0,19.101123595505616
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9332,9352,9455,9427,539.0,123,75,123.0,75,,,-48.0,48.0,64.0
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9892,9892,9989,9959,543.0,97,67,97.0,67,,,-30.0,30.0,44.776119402985074
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10415,10435,10531,10494,558.0,116,59,116.0,59,,,-57.0,57.0,96.61016949152543
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,10993,10993,11087,11056,583.0,94,63,94.0,63,,,-31.0,31.0,49.2063492063492
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11555,11576,11670,11637,578.0,115,61,115.0,61,,,-54.0,54.0,88.52459016393442
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12153,12153,12249,12205,575.0,96,52,96.0,52,,,-44.0,44.0,84.61538461538461
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12708,12729,12857,12795,565.0,149,66,149.0,66,,,-83.0,83.0,125.75757575757575
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13276,13289,13390,13356,551.0,114,67,114.0,67,,,-47.0,47.0,70.1492537313433
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13822,13843,13942,13912,530.0,120,69,120.0,69,,,-51.0,51.0,73.91304347826086
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14353,14376,14477,14448,508.0,124,72,124.0,72,,,-52.0,52.0,72.22222222222221
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14861,14885,14983,14952,498.0,122,67,122.0,67,,,-55.0,55.0,82.08955223880598
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15359,15383,15481,15455,498.0,122,72,122.0,72,,,-50.0,50.0,69.44444444444444
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15880,15880,15978,15950,496.0,98,70,98.0,70,,,-28.0,28.0,40.0
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16376,16375,16483,16441,499.0,107,66,107.0,66,,,-41.0,41.0,62.121212121212125
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16853,16876,16982,16956,510.0,129,80,129.0,80,,,-49.0,49.0,61.25000000000001
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17384,17384,17474,17462,523.0,90,78,90.0,78,,,-12.0,12.0,15.384615384615385
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17910,17910,18004,17976,550.0,94,66,94.0,66,,,-28.0,28.0,42.42424242424242
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18433,18457,18599,18522,574.0,166,65,166.0,65,,,-101.0,101.0,155.3846153846154
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19010,19028,19129,19093,582.0,119,65,119.0,65,,,-54.0,54.0,83.07692307692308
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19592,19621,19713,19677,555.0,121,56,121.0,56,,,-65.0,65.0,116.07142857142858
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20147,20168,20270,20237,547.0,123,69,123.0,69,,,-54.0,54.0,78.26086956521739
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20694,20713,20816,20803,543.0,122,90,122.0,90,,,-32.0,32.0,35.55555555555556
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21257,21257,21356,21328,546.0,99,71,99.0,71,,,-28.0,28.0,39.436619718309856
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21782,21803,21921,21876,550.0,139,73,139.0,73,,,-66.0,66.0,90.41095890410958
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22333,22358,22453,22408,565.0,120,50,120.0,50,,,-70.0,70.0,140.0
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22898,22920,23056,22980,572.0,158,60,158.0,60,,,-98.0,98.0,163.33333333333334
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23471,23491,23586,23550,568.0,115,59,115.0,59,,,-56.0,56.0,94.91525423728814
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24062,24062,24157,24126,547.0,95,64,95.0,64,,,-31.0,31.0,48.4375
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24585,24605,24706,24673,528.0,121,68,121.0,68,,,-53.0,53.0,77.94117647058823
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25112,25132,25233,25202,521.0,121,70,121.0,70,,,-51.0,51.0,72.85714285714285
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25655,25653,25752,25720,518.0,97,67,97.0,67,,,-30.0,30.0,44.776119402985074
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26149,26172,26267,26241,520.0,118,69,118.0,69,,,-49.0,49.0,71.01449275362319
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26672,26693,26787,26762,525.0,115,69,115.0,69,,,-46.0,46.0,66.66666666666666
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27196,27220,27314,27285,527.0,118,65,118.0,65,,,-53.0,53.0,81.53846153846153
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27745,27745,27841,27813,534.0,96,68,96.0,68,,,-28.0,28.0,41.17647058823529
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28279,28279,28377,28347,524.0,98,68,98.0,68,,,-30.0,30.0,44.11764705882353
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28804,28803,28904,28882,528.0,100,79,100.0,79,,,-21.0,21.0,26.582278481012654
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,,29334,29428,29398,529.0,,64,,64,no_q_peak,,,,
VP_001,tsst,Pause_5,0,0,0,615,609,1211,1211,767,788,894,881,596.0,127,93,127.0,93,,,-34.0,34.0,36.55913978494624
VP_001,tsst,Pause_5,1,1,1,1211,1211,1802,1802,1361,1386,1490,1478,588.0,129,92,129.0,92,,,-37.0,37.0,40.21739130434783
VP_001,tsst,Pause_5,2,2,2,1802,1802,2409,2409,1951,1976,2080,2036,617.0,129,60,129.0,60,,,-69.0,69.0,114.99999999999999
VP_001,tsst,Pause_5,4,4,4,3046,3046,3730,3730,3215,3238,3338,3292,704.0,123,54,123.0,54,,,-69.0,69.0,127.77777777777777
VP_001,tsst,Pause_5,5,5,5,3730,3730,4449,4449,3919,3941,4042,4007,727.0,123,66,123.0,66,,,-57.0,57.0,86.36363636363636
VP_001,tsst,Pause_5,6,6,6,4449,4449,5165,5165,4646,4669,4770,4730,711.0,124,61,124.0,61,,,-63.0,63.0,103.27868852459017
VP_001,tsst,Pause_5,7,7,7,5165,5165,5825,5825,5357,5380,5482,5448,632.0,125,68,125.0,68,,,-57.0,57.0,83.82352941176471
VP_001,tsst,Pause_5,8,8,8,5825,5825,6435,6435,5989,6011,6118,6084,598.0,129,73,129.0,73,,,-56.0,56.0,76.71232876712328
VP_001,tsst,Pause_5,9,9,9,6435,6435,7030,7030,6586,6609,6715,6686,594.0,129,77,129.0,77,,,-52.0,52.0,67.53246753246754
VP_001,tsst,Pause_5,10,10,10,7030,7030,7627,7627,7180,7202,7307,7274,598.0,127,72,127.0,72,,,-55.0,55.0,76.38888888888889
VP_001,tsst,Pause_5,11,11,11,7627,7627,8228,8228,7778,7800,7910,7876,603.0,132,76,132.0,76,,,-56.0,56.0,73.68421052631578
VP_001,tsst,Pause_5,12,12,12,8228,8228,8850,8850,8382,8404,8509,8472,633.0,127,68,127.0,68,,,-59.0,59.0,86.76470588235294
VP_001,tsst,Pause_5,13,13,13,8850,8850,9504,9504,,9037,9115,9089,664.0,,52,,52,no_q_peak,,,,
VP_001,ftsst,Prep,0,0,0,346,344,907,907,505,504,620,581,561.0,115,77,115.0,77,,,-38.0,38.0,49.35064935064935
