,,,,heartbeat_id,heartbeat_id,heartbeat_start_sample,heartbeat_start_sample,heartbeat_end_sample,heartbeat_end_sample,q_wave_onset_sample,q_wave_onset_sample,b_point_sample,b_point_sample,rr_interval_ms,pep_sample,pep_sample,pep_ms,pep_ms,nan_reason,nan_reason,error_per_sample_ms,absolute_error_per_sample_ms,absolute_relative_error_per_sample_percent
VP_001,tsst,Prep,25,25,25,14338,14339,14892,14892,14493,14507,14595,14567,555.0,102,60,102.0,60,,,-42.0,42.0,70.0
VP_001,tsst,Prep,26,26,26,14892,14892,15451,15451,15048,15049,15150,15125,562.0,102,76,102.0,76,,,-26.0,26.0,34.21052631578947
VP_001,tsst,Prep,27,27,27,15451,15451,16007,16007,15610,15596,15714,15690,553.0,104,94,104.0,94,,,-10.0,10.0,10.638297872340425
VP_001,tsst,Prep,28,28,28,16007,16007,16560,16560,16163,16164,16267,16256,552.0,104,92,104.0,92,,,-12.0,12.0,13.043478260869565
VP_001,tsst,Prep,29,29,29,16560,16560,17115,17115,16715,16715,16820,16790,557.0,105,75,105.0,75,,,-30.0,30.0,40.0
VP_001,tsst,Prep,30,30,30,17115,17115,17682,17682,17272,17288,17375,17345,573.0,103,57,103.0,57,,,-46.0,46.0,80.7017543859649
VP_001,tsst,Prep,31,31,31,17682,17682,18266,18267,17845,17848,17947,17912,590.0,102,64,102.0,64,,,-38.0,38.0,59.375
VP_001,tsst,Prep,32,32,32,18266,18267,18847,18847,18435,18440,18537,18508,576.0,102,68,102.0,68,,,-34.0,34.0,50.0
VP_001,tsst,Prep,33,33,33,18847,18847,19418,19418,19011,19012,19115,19097,568.0,104,85,104.0,85,,,-19.0,19.0,22.35294117647059
VP_001,tsst,Prep,34,34,34,19418,19418,19988,19988,19579,19579,19684,19658,571.0,105,79,105.0,79,,,-26.0,26.0,32.91139240506329
VP_001,tsst,Prep,35,35,35,19988,19988,20566,20566,20150,20151,20253,20225,582.0,103,74,103.0,74,,,-29.0,29.0,39.189189189189186
VP_001,tsst,Prep,36,36,36,20566,20566,21156,21156,20732,20737,20833,20801,594.0,101,64,101.0,64,,,-37.0,37.0,57.8125
VP_001,tsst,Prep,37,37,37,21156,21156,21757,21757,21326,21338,21426,21400,605.0,100,62,100.0,62,,,-38.0,38.0,61.29032258064516
VP_001,tsst,Prep,38,38,38,21757,21757,22345,22345,21931,21943,22032,21998,579.0,101,55,101.0,55,,,-46.0,46.0,83.63636363636363
VP_001,tsst,Prep,39,39,39,22345,22345,22915,22915,22510,22508,22614,22608,564.0,104,100,104.0,100,,,-4.0,4.0,4.0
VP_001,tsst,Prep,40,40,40,22915,22915,23474,23474,23074,23077,23178,23156,557.0,104,79,104.0,79,,,-25.0,25.0,31.645569620253166
VP_001,tsst,Prep,41,41,41,23474,23474,24026,24027,23631,23632,23733,23704,550.0,102,72,102.0,72,,,-30.0,30.0,41.66666666666667
VP_001,tsst,Prep,42,42,42,24026,24027,24580,24580,24181,24183,24283,24253,555.0,102,70,102.0,70,,,-32.0,32.0,45.714285714285715
VP_001,tsst,Prep,43,43,43,24580,24580,25137,25137,24736,24737,24838,24808,559.0,102,71,102.0,71,,,-31.0,31.0,43.66197183098591
VP_001,tsst,Prep,44,44,44,25137,25137,25692,25692,25295,25309,25398,25365,552.0,103,56,103.0,56,,,-47.0,47.0,83.92857142857143
VP_001,tsst,Prep,45,45,45,25692,25692,26248,26248,25847,25850,25951,25930,559.0,104,80,104.0,80,,,-24.0,24.0,30.0
VP_001,tsst,Prep,46,46,46,26248,26248,26811,26811,26406,26406,26511,26486,565.0,105,80,105.0,80,,,-25.0,25.0,31.25
VP_001,tsst,Prep,47,47,47,26811,26811,27392,27392,26971,26973,27075,27045,589.0,104,72,104.0,72,,,-32.0,32.0,44.44444444444444
VP_001,tsst,Prep,48,48,48,27392,27392,27993,27993,27560,27562,27662,27616,607.0,102,54,102.0,54,,,-48.0,48.0,88.88888888888889
VP_001,tsst,Prep,49,49,49,27993,27993,28592,28592,28167,28168,28269,28237,595.0,102,69,102.0,69,,,-33.0,33.0,47.82608695652174
VP_001,tsst,Prep,50,50,50,28592,28592,29180,29180,28762,28764,28867,28850,584.0,105,86,105.0,86,,,-19.0,19.0,22.093023255813954
VP_001,tsst,Prep,51,51,51,29180,29180,29764,29766,29346,29348,29451,29422,,105,74,105.0,74,,,-31.0,31.0,41.891891891891895
VP_001,tsst,Pause_1,0,0,0,273,273,857,857,439,442,544,516,584.0,105,74,105.0,74,,,-31.0,31.0,41.891891891891895
VP_001,tsst,Pause_1,1,1,1,857,857,1461,1461,1023,1025,1128,1097,616.0,105,72,105.0,72,,,-33.0,33.0,45.83333333333333
VP_001,tsst,Pause_1,2,2,2,1461,1461,2114,2114,1639,1642,1771,1695,672.0,132,53,132.0,53,,,-79.0,79.0,149.0566037735849
VP_001,tsst,Pause_1,5,5,5,3499,3499,4172,4172,3702,3704,3808,3780,665.0,106,76,106.0,76,,,-30.0,30.0,39.473684210526315
VP_001,tsst,Pause_1,6,6,6,4172,4172,4840,4840,4367,4368,4473,4444,669.0,106,76,106.0,76,,,-30.0,30.0,39.473684210526315
VP_001,tsst,Pause_1,8,8,8,5521,5521,6228,6228,5724,5727,5825,5765,717.0,101,38,101.0,38,,,-63.0,63.0,165.78947368421052
VP_001,tsst,Pause_1,9,9,9,6228,6228,6942,6942,6441,6443,6542,6517,712.0,101,74,101.0,74,,,-27.0,27.0,36.486486486486484
VP_001,tsst,Pause_1,10,10,10,6942,6942,7639,7639,7153,7155,7256,7237,689.0,103,82,103.0,82,,,-21.0,21.0,25.609756097560975
VP_001,tsst,Pause_1,11,11,11,7639,7639,8275,8275,7842,7855,7947,7923,607.0,105,68,105.0,68,,,-37.0,37.0,54.41176470588235
VP_001,tsst,Pause_1,12,12,12,8275,8275,8865,8865,8449,8448,8556,8555,581.0,107,107,107.0,107,,,0.0,0.0,0.0
VP_001,tsst,Pause_1,13,13,13,8865,8865,9426,9426,9030,9031,9131,9103,551.0,101,72,101.0,72,,,-29.0,29.0,40.27777777777778
VP_001,tsst,Pause_1,14,14,14,9426,9426,9977,9976,9581,9583,9684,9664,,103,81,103.0,81,,,-22.0,22.0,27.160493827160494
VP_001,tsst,Talk,0,0,0,230,229,769,769,381,382,490,480,539.0,109,98,109.0,98,,,-11.0,11.0,11.224489795918368
VP_001,tsst,Talk,1,1,1,769,769,1316,1316,920,922,1027,1019,551.0,107,97,107.0,97,,,-10.0,10.0,10.309278350515463
VP_001,tsst,Talk,2,2,2,1316,1316,1900,1900,1471,1473,1569,1549,602.0,98,76,98.0,76,,,-22.0,22.0,28.947368421052634
VP_001,tsst,Talk,3,3,3,1900,1900,2548,2548,2073,2074,2178,2158,673.0,105,84,105.0,84,,,-21.0,21.0,25.0
VP_001,tsst,Talk,4,4,4,2548,2548,3248,3248,2746,2746,2879,2819,714.0,133,73,133.0,73,,,-60.0,60.0,82.1917808219178
VP_001,tsst,Talk,5,5,5,3248,3248,3960,3959,3460,3461,3564,3520,710.0,104,59,104.0,59,,,-45.0,45.0,76.27118644067797
VP_001,tsst,Talk,6,6,6,3960,3959,4658,4658,4170,4171,4294,4269,692.0,124,98,124.0,98,,,-26.0,26.0,26.53061224489796
VP_001,tsst,Talk,7,7,7,4658,4658,5334,5334,4862,4863,4976,4927,668.0,114,64,114.0,64,,,-50.0,50.0,78.125
VP_001,tsst,Talk,8,8,8,5334,5334,5968,5968,5530,5530,5635,5624,616.0,105,94,105.0,94,,,-11.0,11.0,11.702127659574469
VP_001,tsst,Talk,9,9,9,5968,5968,6573,6573,6146,6146,6251,6234,599.0,105,88,105.0,88,,,-17.0,17.0,19.318181818181817
VP_001,tsst,Talk,10,10,10,6573,6573,7161,7161,6745,6746,6862,6845,582.0,117,99,117.0,99,,,-18.0,18.0,18.181818181818183
VP_001,tsst,Talk,11,11,11,7161,7161,7742,7742,7327,7328,7431,7431,580.0,104,103,104.0,103,,,-1.0,1.0,0.9708737864077669
VP_001,tsst,Talk,12,12,12,7742,7742,8321,8321,7907,7909,8005,7969,579.0,98,60,98.0,60,,,-38.0,38.0,63.33333333333333
VP_001,tsst,Talk,13,13,13,8321,8321,8915,8915,8486,8485,8629,8553,601.0,143,68,143.0,68,,,-75.0,75.0,110.29411764705883
VP_001,tsst,Talk,14,14,14,8915,8915,9531,9531,9087,9087,9193,9153,624.0,106,66,106.0,66,,,-40.0,40.0,60.60606060606061
VP_001,tsst,Talk,15,15,15,9531,9531,10168,10168,9711,9710,9858,9781,644.0,147,71,147.0,71,,,-76.0,76.0,107.04225352112675
VP_001,tsst,Talk,16,16,16,10168,10168,10784,10784,10355,10355,10464,10464,601.0,109,109,109.0,109,,,0.0,0.0,0.0
VP_001,tsst,Talk,17,17,17,10784,10784,11377,11377,10956,10958,11065,11057,589.0,109,99,109.0,99,,,-10.0,10.0,10.1010101010101
VP_001,tsst,Talk,18,18,18,11377,11377,11965,11965,11545,11547,11678,11641,587.0,133,94,133.0,94,,,-39.0,39.0,41.48936170212766
VP_001,tsst,Talk,19,19,19,11965,11965,12569,12569,12132,12133,12243,12228,614.0,111,95,111.0,95,,,-16.0,16.0,16.842105263157894
VP_001,tsst,Talk,20,20,20,12569,12569,13184,13184,12746,12747,12852,12857,616.0,106,110,106.0,110,,,4.0,4.0,3.6363636363636362
VP_001,tsst,Talk,21,21,21,13184,13184,13789,13789,13362,13373,13469,13436,599.0,107,63,107.0,63,,,-44.0,44.0,69.84126984126983
VP_001,tsst,Talk,22,22,22,13789,13789,14401,14401,13961,13963,14065,14053,618.0,104,90,104.0,90,,,-14.0,14.0,15.555555555555555
VP_001,tsst,Talk,23,23,23,14401,14401,15023,15023,14579,14580,14682,14660,625.0,103,80,103.0,80,,,-23.0,23.0,28.749999999999996
VP_001,tsst,Talk,24,24,24,15023,15023,15670,15670,15204,15206,15304,15295,659.0,100,89,100.0,89,,,-11.0,11.0,12.359550561797752
VP_001,tsst,Talk,25,25,25,15670,15670,16341,16341,15863,15864,15966,15939,677.0,103,75,103.0,75,,,-28.0,28.0,37.333333333333336
VP_001,tsst,Talk,26,26,26,16341,16341,17002,17002,16540,16543,16687,16603,653.0,147,60,147.0,60,,,-87.0,87.0,145.0
VP_001,tsst,Talk,27,27,27,17002,17002,17654,17653,17193,17194,17351,17300,650.0,158,106,158.0,106,,,-52.0,52.0,49.056603773584904
VP_001,tsst,Talk,28,28,28,17654,17653,18300,18300,17843,17844,17946,17896,645.0,103,52,103.0,52,,,-51.0,51.0,98.07692307692307
VP_001,tsst,Talk,29,29,29,18300,18300,18938,18938,18488,18491,18584,18567,634.0,96,76,96.0,76,,,-20.0,20.0,26.31578947368421
VP_001,tsst,Talk,30,30,30,18938,18938,19551,19551,19122,19137,19273,19229,601.0,151,92,151.0,92,,,-59.0,59.0,64.13043478260869
VP_001,tsst,Talk,31,31,31,19551,19551,20124,20124,19723,19723,19820,19788,558.0,97,65,97.0,65,,,-32.0,32.0,49.23076923076923
VP_001,tsst,Talk,32,32,32,20124,20124,20669,20669,20281,20282,20396,20381,538.0,115,99,115.0,99,,,-16.0,16.0,16.161616161616163
VP_001,tsst,Talk,33,33,33,20669,20669,21200,21200,20819,20823,20922,20921,527.0,103,98,103.0,98,,,-5.0,5.0,5.1020408163265305
VP_001,tsst,Talk,34,34,34,21200,21200,21728,21728,21346,21358,21493,21465,529.0,147,107,147.0,107,,,-40.0,40.0,37.38317757009346
VP_001,tsst,Talk,35,35,35,21728,21728,22272,22272,21875,21885,21977,21961,552.0,102,76,102.0,76,,,-26.0,26.0,34.21052631578947
VP_001,tsst,Talk,36,36,36,22272,22272,22871,22871,22427,22437,22574,22563,624.0,147,126,147.0,126,,,-21.0,21.0,16.666666666666664
VP_001,tsst,Talk,37,37,37,22871,22871,23542,23542,23051,23052,23157,23121,697.0,106,69,106.0,69,,,-37.0,37.0,53.62318840579711
VP_001,tsst,Talk,38,38,38,23542,23542,24245,24245,23748,23748,23866,23827,706.0,118,79,118.0,79,,,-39.0,39.0,49.36708860759494
VP_001,tsst,Talk,39,39,39,24245,24245,24944,24944,24454,24456,24564,24563,695.0,110,107,110.0,107,,,-3.0,3.0,2.803738317757009
VP_001,tsst,Talk,40,40,40,24944,24944,25643,25643,25149,25149,25259,25250,702.0,110,101,110.0,101,,,-9.0,9.0,8.91089108910891
VP_001,tsst,Talk,41,41,41,25643,25643,26341,26341,25851,25853,25960,25928,695.0,109,75,109.0,75,,,-34.0,34.0,45.33333333333333
VP_001,tsst,Talk,42,42,42,26341,26341,27040,27040,26546,26547,26658,26657,702.0,112,110,112.0,110,,,-2.0,2.0,1.8181818181818181
VP_001,tsst,Talk,43,43,43,27040,27040,27705,27705,27248,27249,27357,27325,644.0,109,76,109.0,76,,,-33.0,33.0,43.42105263157895
VP_001,tsst,Talk,44,44,44,27705,27705,28346,28346,27892,27894,28000,27979,640.0,108,85,108.0,85,,,-23.0,23.0,27.058823529411764
VP_001,tsst,Talk,45,45,45,28346,28346,28980,28980,28532,28534,28636,28605,631.0,104,71,104.0,71,,,-33.0,33.0,46.478873239436616
VP_001,tsst,Talk,46,46,46,28980,28980,29620,29620,29163,29166,29273,29264,645.0,110,98,110.0,98,,,-12.0,12.0,12.244897959183673
VP_001,tsst,Math,0,0,0,135,131,659,659,280,282,382,365,524.0,102,83,102.0,83,,,-19.0,19.0,22.89156626506024
VP_001,tsst,Math,1,1,1,659,659,1177,1177,804,808,907,884,516.0,103,76,103.0,76,,,-27.0,27.0,35.526315789473685
VP_001,tsst,Math,2,2,2,1177,1177,1691,1691,1320,1320,1422,1391,513.0,102,71,102.0,71,,,-31.0,31.0,43.66197183098591
VP_001,tsst,Math,3,3,3,1691,1691,2204,2204,1833,1837,1934,1905,513.0,101,68,101.0,68,,,-33.0,33.0,48.529411764705884
VP_001,tsst,Math,4,4,4,2204,2204,2720,2720,2346,2351,2446,2416,517.0,100,65,100.0,65,,,-35.0,35.0,53.84615384615385
VP_001,tsst,Math,5,5,5,2720,2720,3234,3234,2863,2871,2964,2942,513.0,101,71,101.0,71,,,-30.0,30.0,42.25352112676056
VP_001,tsst,Math,6,6,6,3234,3234,3746,3746,3376,3379,3480,3451,511.0,104,72,104.0,72,,,-32.0,32.0,44.44444444444444
VP_001,tsst,Math,7,7,7,3746,3746,4255,4255,3887,3888,3991,3985,507.0,104,97,104.0,97,,,-7.0,7.0,7.216494845360824
VP_001,tsst,Math,8,8,8,4255,4255,4764,4764,4394,4396,4499,4470,511.0,105,74,105.0,74,,,-31.0,31.0,41.891891891891895
VP_001,tsst,Math,9,9,9,4764,4764,5280,5280,4905,4909,5015,4990,518.0,110,81,110.0,81,,,-29.0,29.0,35.80246913580247
VP_001,tsst,Math,10,10,10,5280,5280,5808,5808,5423,5427,5527,5505,534.0,104,78,104.0,78,,,-26.0,26.0,33.33333333333333
VP_001,tsst,Math,11,11,11,5808,5808,6352,6352,5957,5963,6057,6034,550.0,100,71,100.0,71,,,-29.0,29.0,40.845070422535215
VP_001,tsst,Math,12,12,12,6352,6352,6917,6917,6507,6509,6642,6581,573.0,135,72,135.0,72,,,-63.0,63.0,87.5
VP_001,tsst,Math,13,13,13,6917,6917,7500,7500,7080,7084,7178,7149,587.0,98,65,98.0,65,,,-33.0,33.0,50.76923076923077
VP_001,tsst,Math,14,14,14,7500,7500,8083,8083,7667,7672,7768,7737,581.0,101,65,101.0,65,,,-36.0,36.0,55.38461538461539
VP_001,tsst,Math,15,15,15,8083,8083,8646,8646,8248,8252,8350,8319,554.0,102,67,102.0,67,,,-35.0,35.0,52.23880597014925
VP_001,tsst,Math,16,16,16,8646,8646,9196,9196,8802,8802,8904,8891,548.0,102,89,102.0,89,,,-13.0,13.0,14.606741573033707
VP_001,tsst,Math,17,17,17,9196,9196,9738,9738,9350,9352,9453,9427,539.0,103,75,103.0,75,,,-28.0,28.0,37.333333333333336
VP_001,tsst,Math,18,18,18,9738,9738,10280,10280,9889,9892,9990,9959,543.0,101,67,101.0,67,,,-34.0,34.0,50.74626865671642
VP_001,tsst,Math,19,19,19,10280,10280,10833,10833,10432,10435,10532,10494,558.0,100,59,100.0,59,,,-41.0,41.0,69.49152542372882
VP_001,tsst,Math,20,20,20,10833,10833,11407,11407,10990,10993,11088,11056,583.0,98,63,98.0,63,,,-35.0,35.0,55.55555555555556
VP_001,tsst,Math,21,21,21,11407,11407,11987,11987,11573,11576,11671,11637,578.0,98,61,98.0,61,,,-37.0,37.0,60.65573770491803
VP_001,tsst,Math,22,22,22,11987,11987,12563,12563,12151,12153,12248,12205,575.0,97,52,97.0,52,,,-45.0,45.0,86.53846153846155
VP_001,tsst,Math,23,23,23,12563,12563,13131,13131,12726,12729,12856,12795,565.0,130,66,130.0,66,,,-64.0,64.0,96.96969696969697
VP_001,tsst,Math,24,24,24,13131,13131,13687,13687,13291,13289,13388,13356,551.0,97,67,97.0,67,,,-30.0,30.0,44.776119402985074
VP_001,tsst,Math,25,25,25,13687,13687,14224,14224,13842,13843,13940,13912,530.0,98,69,98.0,69,,,-29.0,29.0,42.028985507246375
VP_001,tsst,Math,26,26,26,14224,14224,14740,14740,14372,14376,14473,14448,508.0,101,72,101.0,72,,,-29.0,29.0,40.27777777777778
VP_001,tsst,Math,27,27,27,14740,14740,15242,15242,14880,14885,14980,14952,498.0,100,67,100.0,67,,,-33.0,33.0,49.25373134328358
VP_001,tsst,Math,28,28,28,15242,15242,15740,15740,15378,15383,15479,15455,498.0,101,72,101.0,72,,,-29.0,29.0,40.27777777777778
VP_001,tsst,Math,29,29,29,15740,15740,16236,16236,15876,15880,15978,15950,496.0,102,70,102.0,70,,,-32.0,32.0,45.714285714285715
VP_001,tsst,Math,30,30,30,16236,16236,16734,16734,16372,16375,16485,16441,499.0,113,66,113.0,66,,,-47.0,47.0,71.21212121212122
VP_001,tsst,Math,31,31,31,16734,16734,17240,17240,16871,16876,16984,16956,510.0,113,80,113.0,80,,,-33.0,33.0,41.25
VP_001,tsst,Math,32,32,32,17240,17240,17759,17759,17381,17384,17475,17462,523.0,94,78,94.0,78,,,-16.0,16.0,20.51282051282051
VP_001,tsst,Math,33,33,33,17759,17759,18300,18300,17904,17910,18004,17976,550.0,100,66,100.0,66,,,-34.0,34.0,51.515151515151516
VP_001,tsst,Math,34,34,34,18300,18300,18865,18865,18454,18457,18597,18522,574.0,143,65,143.0,65,,,-78.0,78.0,120.0
VP_001,tsst,Math,35,35,35,18865,18865,19444,19444,19028,19028,19125,19093,582.0,97,65,97.0,65,,,-32.0,32.0,49.23076923076923
VP_001,tsst,Math,36,36,36,19444,19444,20009,20009,19610,19621,19712,19677,555.0,102,56,102.0,56,,,-46.0,46.0,82.14285714285714
VP_001,tsst,Math,37,37,37,20009,20009,20559,20559,20165,20168,20268,20237,547.0,103,69,103.0,69,,,-34.0,34.0,49.275362318840585
VP_001,tsst,Math,38,38,38,20559,20559,21103,21103,20712,20713,20815,20803,543.0,103,90,103.0,90,,,-13.0,13.0,14.444444444444443
VP_001,tsst,Math,39,39,39,21103,21103,21648,21648,21255,21257,21357,21328,546.0,102,71,102.0,71,,,-31.0,31.0,43.66197183098591
VP_001,tsst,Math,40,40,40,21648,21648,22196,22196,21801,21803,21921,21876,550.0,120,73,120.0,73,,,-47.0,47.0,64.38356164383562
VP_001,tsst,Math,41,41,41,22196,22196,22756,22756,22351,22358,22451,22408,565.0,100,50,100.0,50,,,-50.0,50.0,100.0
VP_001,tsst,Math,42,42,42,22756,22756,23326,23326,22916,22920,23055,22980,572.0,139,60,139.0,60,,,-79.0,79.0,131.66666666666666
VP_001,tsst,Math,43,43,43,23326,23326,23895,23895,23488,23491,23585,23550,568.0,97,59,97.0,59,,,-38.0,38.0,64.40677966101694
VP_001,tsst,Math,44,44,44,23895,23895,24450,24450,24056,24062,24154,24126,547.0,98,64,98.0,64,,,-34.0,34.0,53.125
VP_001,tsst,Math,45,45,45,24450,24450,24984,24984,24603,24605,24703,24673,528.0,100,68,100.0,68,,,-32.0,32.0,47.05882352941176
VP_001,tsst,Math,46,46,46,24984,24984,25508,25508,25131,25132,25231,25202,521.0,100,70,100.0,70,,,-30.0,30.0,42.857142857142854
VP_001,tsst,Math,47,47,47,25508,25508,26027,26027,25652,25653,25752,25720,518.0,100,67,100.0,67,,,-33.0,33.0,49.25373134328358
VP_001,tsst,Math,48,48,48,26027,26027,26546,26546,26170,26172,26268,26241,520.0,98,69,98.0,69,,,-29.0,29.0,42.028985507246375
VP_001,tsst,Math,49,49,49,26546,26546,27069,27069,26690,26693,26787,26762,525.0,97,69,97.0,69,,,-28.0,28.0,40.57971014492754
VP_001,tsst,Math,50,50,50,27069,27069,27596,27596,27215,27220,27312,27285,527.0,97,65,97.0,65,,,-32.0,32.0,49.23076923076923
VP_001,tsst,Math,51,51,51,27596,27596,28127,28127,27742,27745,27840,27813,534.0,98,68,98.0,68,,,-30.0,30.0,44.11764705882353
VP_001,tsst,Math,52,52,52,28127,28127,28655,28655,28276,28279,28377,28347,524.0,101,68,101.0,68,,,-33.0,33.0,48.529411764705884
VP_001,tsst,Math,53,53,53,28655,28655,29181,29181,28800,28803,28902,28882,528.0,102,79,102.0,79,,,-23.0,23.0,29.11392405063291
VP_001,tsst,Math,54,54,54,29181,29181,29710,29710,29328,29334,29428,29398,529.0,100,64,100.0,64,,,-36.0,36.0,56.25
VP_001,tsst,Pause_5,0,0,0,615,609,1211,1211,786,788,890,881,596.0,104,93,104.0,93,,,-11.0,11.0,11.827956989247312
VP_001,tsst,Pause_5,1,1,1,1211,1211,1802,1802,1382,1386,1486,1478,588.0,104,92,104.0,92,,,-12.0,12.0,13.043478260869565
VP_001,tsst,Pause_5,2,2,2,1802,1802,2409,2409,1970,1976,2074,2036,617.0,104,60,104.0,60,,,-44.0,44.0,73.33333333333333
VP_001,tsst,Pause_5,4,4,4,3046,3046,3730,3730,3234,3238,3336,3292,704.0,102,54,102.0,54,,,-48.0,48.0,88.88888888888889
VP_001,tsst,Pause_5,5,5,5,3730,3730,4449,4449,3938,3941,4039,4007,727.0,101,66,101.0,66,,,-35.0,35.0,53.03030303030303
VP_001,tsst,Pause_5,6,6,6,4449,4449,5165,5165,4665,4669,4766,4730,711.0,101,61,101.0,61,,,-40.0,40.0,65.57377049180327
VP_001,tsst,Pause_5,7,7,7,5165,5165,5825,5825,5376,5380,5478,5448,632.0,102,68,102.0,68,,,-34.0,34.0,50.0
VP_001,tsst,Pause_5,8,8,8,5825,5825,6435,6435,6008,6011,6112,6084,598.0,104,73,104.0,73,,,-31.0,31.0,42.465753424657535
VP_001,tsst,Pause_5,9,9,9,6435,6435,7030,7030,6606,6609,6710,6686,594.0,104,77,104.0,77,,,-27.0,27.0,35.064935064935064
VP_001,tsst,Pause_5,10,10,10,7030,7030,7627,7627,7200,7202,7304,7274,598.0,104,72,104.0,72,,,-32.0,32.0,44.44444444444444
VP_001,tsst,Pause_5,11,11,11,7627,7627,8228,8228,7798,7800,7902,7876,603.0,104,76,104.0,76,,,-28.0,28.0,36.84210526315789
VP_001,tsst,Pause_5,12,12,12,8228,8228,8850,8850,8401,8404,8504,8472,633.0,103,68,103.0,68,,,-35.0,35.0,51.470588235294116
VP_001,tsst,Pause_5,13,13,13,8850,8850,9504,9504,9034,9037,9136,9089,664.0,102,52,102.0,52,,,-50.0,50.0,96.15384615384616
VP_001,ftsst,Prep,0,0,0,346,344,907,907,504,504,614,581,561.0,110,77,110.0,77,,,-33.0,33.0,42.857142857142854
